OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
53732,"Adams, Douglas",RI,7,Laminate,48243,4.5,9.8,217093.5,472781.4,48291.24,738166.14
53764,Steve Jobs,KY,6,Laminate,59358,4.5,9.8,267111,581708.4,50929.16,899748.56
53778,"Microsoft, Inc.",LO,9.46,Distressed Red Oak,156970,18.57,23.33,2914932.9,3662110.1,622188.27,7199231.27
53839,"Adams, Douglas",KY,6,Straw,26117,1.8,3.25,47010.6,84880.25,7913.45,139804.3
53869,"Microsoft, Inc.",ZZ,9.46,Laminate,249143,4.5,9.8,1121143.5,2441601.4,337035.67,3899780.57
53949,The Boring Company,II,9.46,Trampoline,271542,20.78,13.33,5642642.76,3619654.86,876213.35,10138510.97
53949,Alex Trebek,HI,4.35,Wood,239859,12.5,9.25,2998237.5,2218695.75,226936.6,5443869.85
53954,Monty Hall,DN,9.46,Mosaic Tile,77111,18.5,49.25,1426553.5,3797716.75,494215.97,5718486.22
53959,"Alan M. Galloway, Jr.",LO,9.46,Straw,5373,1.8,3.25,9671.4,17462.25,2566.84,29700.49
53967,Apple,ZZ,9.46,Straw,12104,1.8,3.25,21787.2,39338,5782.44,66907.64
		53986,Jean Ichbiah,RI,7,Carpet,70400,12.5,6.3,880000,443520,92646.4,1416166.4
54004,Grace Murray Hopper,LO,9.46,Disco Light Up Panels,269622,40.78,23.33,10995185.16,6290281.26,1635205.12,18920671.54
54087,Grace Murray Hopper,TX,8.19,Dirt,77342,0.78,3.33,60326.76,257548.86,26034.01,343909.63
54131,Bill Gates,II,9.46,Dirt,104698,0.78,3.33,81664.44,348644.34,40707.21,471015.99
54131,Ada Lovelace,OH,7.14,Asphalt,246825,10.78,13.33,2660773.5,3290177.25,424897.88,6375848.63
54180,Ada Lovelace,HI,4.35,Laminate,5222,4.5,9.8,23499,51175.6,3248.35,77922.95

54180,Steve Jobs,LO,9.46,Marble,286273,88.73,34.25,25401003.29,9804850.25,3330473.74,38536327.28
54212,"Adams, Douglas",AK,1.76,Straw,200012,1.8,3.25,360021.6,650039,17777.07,1027837.67
54301,Charles Darwin,II,9.46,Carpet,208421,12.5,6.3,2605262.5,1313052.3,370672.58,4288987.38
54338,Louisville Llama Farm,DN,9.46,Trampoline,45121,20.78,13.33,937614.38,601462.93,145596.71,1684674.02
54420,Bill Gates,AK,1.76,Carpet,18678,12.5,6.3,233475,117671.4,6180.18,357326.58
		54517,"Adams, Douglas",LO,9.46,Marble,272358,88.73,34.25,24166325.34,9328261.5,3168587.92,36663174.76
54531,The Boring Company,TX,8.19,Mosaic Tile,41944,18.5,49.25,775964,2065742,232735.72,3074441.72
54625,"Adams, Douglas",WY,9.46,Tile,251909,1.5,14.3,377863.5,3602298.7,376523.34,4356685.54
54666,Bill Gates,KY,6,Dirt,44361,0.78,3.33,34601.58,147722.13,10939.42,193263.13
54680,"Alphabet",OH,7.14,Asphalt,295379,10.78,13.33,3184185.62,3937402.07,508481.36,7630069.05
