OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
342963,Grace Murray Hopper,RI,7,Trampoline,78727,20.78,13.33,1635947.06,1049430.91,187976.46,2873354.43
342998,Albert Einstein,WY,9.46,Mosaic Tile,144268,18.5,49.25,2668958,7105199,924635.25,10698792.25
343030,Penn Jillette,LO,9.46,Mosaic Tile,100439,18.5,49.25,1858121.5,4946620.75,643728.62,7448470.87
343108,"Alan M. Galloway, Sr.",XX,9.46,Distressed Red Oak,1816,18.57,23.33,33723.12,42367.28,7198.15,83288.55
343187,Elon Musk,KY,6,Trampoline,80584,20.78,13.33,1674535.52,1074184.72,164923.21,2913643.45
343250,"Alan M. Galloway, Sr.",TX,8.19,Tile,143830,1.5,14.3,215745,2056769,186118.9,2458632.9
343331,Steve Jobs,LO,9.46,Granite,268653,72.5,29.25,19477342.5,7858100.25,2585932.88,29921375.63
343360,Monty Hall,ZZ,9.46,Marble,217409,88.73,34.25,19290700.57,7446258.25,2529316.3,29266275.12
343399,Thomas J. Watson,WY,9.46,Dirt,163474,0.78,3.33,127509.72,544368.42,63559.67,735437.81
343399,Bill Gates,XX,9.46,Bamboo,162799,18.5,9.25,3011781.5,1505890.75,427371.79,4945044.04
		343421,Thomas J. Watson,OH,7.14,Trampoline,81793,20.78,13.33,1699658.54,1090300.69,199203.09,2989162.32
343457,"Tractor Supply Co.",TX,8.19,Distressed Red Oak,268603,18.57,23.33,4987957.71,6266507.99,921740.74,12176206.44
343511,Ada Lovelace,OH,7.14,Trampoline,198986,20.78,13.33,4134929.08,2652483.38,484621.25,7272033.71
343511,"Tractor Supply Co.",KY,6,Tile,182182,1.5,14.3,273273,2605202.6,172708.54,3051184.14
343579,Albert Einstein,ZZ,9.46,Mosaic Tile,21953,18.5,49.25,406130.5,1081185.25,140700.07,1628015.82
343613,Jean Ichbiah,AK,1.76,Tile,20282,1.5,14.3,30423,290032.6,5640.02,326095.62

343689,"Microsoft, Inc.",DN,9.46,Distressed Red Oak,246796,18.57,23.33,4583001.72,5757750.68,978235.18,11318987.58
343779,Steve Jobs,TX,8.19,Wood,210414,12.5,9.25,2630175,1946329.5,374815.72,4951320.22
343860,Charles Darwin,RI,7,Granite,91027,72.5,29.25,6599457.5,2662539.75,648339.81,9910337.06
343932,Albert Einstein,AK,1.76,Straw,94021,1.8,3.25,169237.8,305568.25,8356.59,483162.64
344004,Ada Lovelace,ZZ,9.46,Carpet,82482,12.5,6.3,1031025,519636.6,146692.59,1697354.19
		344049,Jaden Smith,XX,9.46,Marble,296498,88.73,34.25,26308267.54,10155056.5,3449430.45,39912754.49
344147,"Adams, Douglas",XX,9.46,Laminate,223739,4.5,9.8,1006825.5,2192642.2,302669.64,3502137.34
344178,"Monsters Inc.",AK,1.76,Distressed Red Oak,209680,18.57,23.33,3893757.6,4891834.4,154626.42,8940218.42
344239,"Monsters Inc.",HI,4.35,Bamboo,193307,18.5,9.25,3576179.5,1788089.75,233345.71,5597614.96
344239,Charles Darwin,DN,9.46,Carpet,246217,12.5,6.3,3077712.5,1551167.1,437892.01,5066771.61
344287,Ada Lovelace,XX,9.46,Wood,297826,12.5,9.25,3722825,2754890.5,612791.89,7090507.39
344329,"Alphabet",HI,4.35,Carpet,124649,12.5,6.3,1558112.5,785288.7,101937.95,2445339.15
344355,"Microsoft, Inc.",RI,7,Mosaic Tile,838,18.5,49.25,15503,41271.5,3974.22,60748.72
344390,Penn Jillette,DN,9.46,Granite,52888,72.5,29.25,3834380,1546974,509076.09,5890430.09
344445,Thomas J. Watson,KY,6,Trampoline,276434,20.78,13.33,5744298.52,3684865.22,565749.82,9994913.56
,what,wut?344532,Grace Murray Hopper,AK,1.76,Tile,83767,1.5,14.3,125650.5,1197868.1,23293.93,1346812.53
		344533,Steve Jobs,HI,4.35,Granite,2694,72.5,29.25,195315,78799.5,11923.98,286038.48

344533,Charles Darwin,OH,7.14,Bamboo,151623,18.5,9.25,2805025.5,1402512.75,300418.23,4507956.48
344591,Thomas J. Watson,ZZ,9.46,Carpet,43783,12.5,6.3,547287.5,275832.9,77867.19,900987.59
344681,Apple,AK,1.76,Distressed Red Oak,122780,18.57,23.33,2280024.6,2864457.4,90542.88,5235024.88
344732,Elon Musk,DN,9.46,Asphalt,109624,10.78,13.33,1181746.72,1461287.92,250031.08,2893065.72
344830,Louisville Llama Farm,RI,7,Carpet,109913,12.5,6.3,1373912.5,692451.9,144645.51,2211009.91
344878,Ada Lovelace,HI,4.35,Granite,129688,72.5,29.25,9402380,3793374,574015.3,13769769.3
