OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
43824,Albert Einstein,II,9.46,Wood,292126.00,12.50,9.25,3651575.00,2702165.50,601063.85,6954804.35
43851,Monsters Inc.,OH,7.14,Disco Light Up Panels,178751.00,40.78,23.33,7289465.78,4170260.83,818224.48,12277951.09
43884,Monty Hall,OH,7.14,Distressed Red Oak,129622.00,18.57,23.33,2407080.54,3024081.26,387784.95,5818946.75
43925,Microsoft# Inc.,OH,7.14,Tile,135960.00,1.50,14.30,203940.00,1944228.00,153379.20,2301547.20
43928,Adams# Douglas,XX,9.46,Granite,210883.00,72.50,29.25,15289017.50,6168327.75,2029864.86,23487210.11
43963,Thurston Howell# III,HI,4.35,Asphalt,156018.00,10.78,13.33,1681874.04,2079719.94,163629.34,3925223.32
43970,Penn Jillette,OH,7.14,Laminate,182045.00,4.50,9.80,819202.50,1784041.00,185871.59,2789115.09
44027,Apple,DN,9.46,Tile,98208.00,1.50,14.30,147312.00,1404374.40,146789.53,1698475.93
44101,Tractor Supply Co.,HI,4.35,Laminate,196414.00,4.50,9.80,883863.00,1924857.20,122179.33,2930899.53
44144,Apple,TX,8.19,Disco Light Up Panels,253005.00,40.78,23.33,10317543.90,5902606.65,1328430.33,17548580.88
44174,Grace Murray Hopper,II,9.46,Marble,59670.00,88.73,34.25,5294519.10,2043697.50,694195.29,8032411.89
44221,Alphabet,OH,7.14,Bamboo,217708.00,18.50,9.25,4027598.00,2013799.00,431355.75,6472752.75
44271,Penn Jillette,RI,7,Tile,85509.00,1.50,14.30,128263.50,1222778.70,94572.95,1445615.15
44359,Alan M. Galloway# Jr.,AK,1.76,Disco Light Up Panels,298265.00,40.78,23.33,12163246.70,6958522.45,336543.14,19458312.29
44405,Ada Lovelace,II,9.46,Laminate,60828.00,4.50,9.80,273726.00,596114.40,82286.90,952127.30
44494,Alex Trebek,ZZ,9.46,Straw,225173.00,1.80,3.25,405311.40,731812.25,107571.90,1244695.55
44533,Alex Trebek,RI,7,Granite,1673.00,72.50,29.25,121292.50,48935.25,11915.94,182143.69
44552,Monsters Inc.,TX,8.19,Dirt,182160.00,0.78,3.33,142084.80,606592.80,61316.70,809994.30
44696,Thurston Howell# III,ZZ,9.46,Granite,148018.00,72.50,29.25,10731305.00,4329526.50,1424754.66,16485586.16
44739,Penn Jillette,AK,1.76,Bamboo,167329.00,18.50,9.25,3095586.50,1547793.25,81723.48,4725103.23
44745,Thomas J. Watson,RI,7,Trampoline,61134.00,20.78,13.33,1270364.52,814916.22,145969.65,2231250.39
44818,Albert Einstein,DN,9.46,Laminate,200000.00,4.50,9.80,900000.00,1960000.00,270556.00,3130556.00
44838,Louisville Llama Farm,TX,8.19,Asphalt,118175.00,10.78,13.33,1273926.50,1575272.75,233349.42,3082548.67
44928,Thomas J. Watson,XX,9.46,Wood,217376.00,12.50,9.25,2717200.00,2010728.00,447261.99,5175189.99
44938,Penn Jillette,II,9.46,Distressed Red Oak,81373.00,18.57,23.33,1511096.61,1898432.09,322541.42,3732070.12
44997,Thurston Howell# III,HI,4.35,Granite,48071.00,72.50,29.25,3485147.50,1406076.75,212768.25,5103992.50
45030,Louisville Llama Farm,OH,7.14,Straw,272535.00,1.80,3.25,490563.00,885738.75,98267.94,1474569.69
45127,Jean Ichbiah,DN,9.46,Mosaic Tile,28776.00,18.50,49.25,532356.00,1417218.00,184429.70,2134003.70
