OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
7238,"Tractor Supply Co.",RI,7,Dirt,113523,0.78,3.33,88547.94,378031.59,32660.57,499240.1
7238,"Monsters Inc.",WY,9.46,Trampoline,137197,20.78,13.33,2850953.66,1828836.01,442708.1,5122497.77
7307,Albert Einstein,LO,9.46,Laminate,92786,4.5,9.8,417537,909302.8,125519.05,1452358.85
7331,"Alan M. Galloway, Jr.",RI,7,Tile,88402,1.5,14.3,132603,1264148.6,97772.61,1494524.21
7428,Jaden Smith,OH,7.14,Laminate,148936,4.5,9.8,670212,1459572.8,152066.63,2281851.43
7495,Thomas J. Watson,AK,1.76,Straw,35300,1.8,3.25,63540,114725,3137.46,181402.46
7590,Jean Ichbiah,WY,9.46,Asphalt,26861,10.78,13.33,289561.58,358057.13,61264.73,708883.44
7681,Charles Babbage,LO,9.46,Marble,5868,88.73,34.25,520667.64,200979,68267.77,789914.41
7728,Jaden Smith,DN,9.46,Straw,53022,1.8,3.25,95439.6,172321.5,25330.2,293091.3
7728,Louisville Llama Farm,WY,9.46,Straw,259591,1.8,3.25,467263.8,843670.75,124014.41,1434948.96
		7808,Thomas J. Watson,AK,1.76,Mosaic Tile,56626,18.5,49.25,1047581,2788830.5,67520.84,3903932.34
7893,Penn Jillette,TX,8.19,Asphalt,235936,10.78,13.33,2543390.08,3145026.88,465881.35,6154298.31
7919,Penn Jillette,KY,6,Bamboo,145287,18.5,9.25,2687809.5,1343904.75,241902.86,4273617.11
7998,Charles Babbage,HI,4.35,Marble,194182,88.73,34.25,17229768.86,6650733.5,1038801.85,24919304.21
8028,Alex Trebek,AK,1.76,Laminate,30949,4.5,9.8,139270.5,303300.2,7789.24,450359.94
8089,Jaden Smith,XX,9.46,Dirt,168126,0.78,3.33,131138.28,559859.58,65368.4,756366.26

8150,"Thurston Howell, III",HI,4.35,Granite,159494,72.5,29.25,11563315,4665199.5,705940.38,16934454.88
8239,"Alan M. Galloway, Jr.",KY,6,Laminate,209189,4.5,9.8,941350.5,2050052.2,179484.16,3170886.86
8239,Ada Lovelace,II,9.46,Bamboo,32592,18.5,9.25,602952,301476,85558.89,989986.89
8291,Grace Murray Hopper,XX,9.46,Straw,5187,1.8,3.25,9336.6,16857.75,2477.99,28672.34
8307,"Alan M. Galloway, Jr.",OH,7.14,Marble,259114,88.73,34.25,22991185.22,8874654.5,2275220.96,34141060.68
		8376,Thomas J. Watson,OH,7.14,Disco Light Up Panels,139652,40.78,23.33,5695008.56,3258081.16,639250.61,9592340.33
8449,"Alan M. Galloway, Jr.",LO,9.46,Dirt,104972,0.78,3.33,81878.16,349556.76,40813.74,472248.66
8449,Ada Lovelace,HI,4.35,Distressed Red Oak,135323,18.57,23.33,2512948.11,3157085.59,246646.47,5916680.17
8457,Penn Jillette,OH,7.14,Laminate,253031,4.5,9.8,1138639.5,2479703.8,258349.71,3876693.01
8492,"Alan M. Galloway, Sr.",KY,6,Trampoline,145425,20.78,13.33,3021931.5,1938515.25,297626.81,5258073.56
8509,Penn Jillette,DN,9.46,Dirt,260733,0.78,3.33,203371.74,868240.89,101374.55,1172987.18
8572,Grace Murray Hopper,RI,7,Straw,279496,1.8,3.25,503092.8,908362,98801.84,1510256.64
8639,"Tractor Supply Co.",XX,9.46,Tile,36827,1.5,14.3,55240.5,526626.1,55044.58,636911.18
8691,Monty Hall,II,9.46,Carpet,44753,12.5,6.3,559412.5,281943.9,79592.32,920948.72
8778,"Alan M. Galloway, Jr.",DN,9.46,Asphalt,3096,10.78,13.33,33374.88,41269.68,7061.38,81705.94
,what,wut?8778,Charles Darwin,XX,9.46,Marble,119438,88.73,34.25,10597733.74,4090751.5,1389530.7,16078015.94
		8866,"Monsters Inc.",OH,7.14,Tile,184394,1.5,14.3,276591,2636834.2,208018.56,3121443.76

8879,"Microsoft, Inc.",RI,7,Bamboo,130788,18.5,9.25,2419578,1209789,254055.69,3883422.69
