OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
123583,Grace Murray Hopper,AK,1.76,Tile,296592,1.5,14.3,444888,4241265.6,82476.3,4768629.9
123661,"Tractor Supply Co.",LO,9.46,Bamboo,35779,18.5,9.25,661911.5,330955.75,93925.24,1086792.49
123736,Louisville Llama Farm,RI,7,Laminate,146499,4.5,9.8,659245.5,1435690.2,146645.5,2241581.2
123810,Charles Babbage,ZZ,9.46,Disco Light Up Panels,99224,40.78,23.33,4046354.72,2314895.92,601774.31,6963024.95
123826,Ada Lovelace,KY,6,Marble,173816,88.73,34.25,15422693.68,5953198,1282553.5,22658445.18
123846,"Alan M. Galloway, Jr.",XX,9.46,Distressed Red Oak,208382,18.57,23.33,3869653.74,4861552.06,825972.07,9557177.87
123856,Bill Gates,HI,4.35,Bamboo,114476,18.5,9.25,2117806,1058903,138186.84,3314895.84
123897,Apple,AK,1.76,Wood,69518,12.5,9.25,868975,643041.5,26611.49,1538627.99
123996,Steve Jobs,TX,8.19,Asphalt,268835,10.78,13.33,2898041.3,3583570.55,530844.01,7012455.86
124082,Ada Lovelace,HI,4.35,Laminate,236070,4.5,9.8,1062315,2313486,146847.34,3522648.34
		124082,"Microsoft, Inc.",AK,1.76,Mosaic Tile,145670,18.5,49.25,2694895,7174247.5,173696.91,10042839.41
124109,"Monsters Inc.",KY,6,Marble,84239,88.73,34.25,7474526.47,2885185.75,621582.73,10981294.95
124137,Grace Murray Hopper,ZZ,9.46,Disco Light Up Panels,126122,40.78,23.33,5143255.16,2942426.26,764905.46,8850586.88
124233,"Alphabet",RI,7,Asphalt,10631,10.78,13.33,114602.18,141711.23,17941.94,274255.35
124287,"Adams, Douglas",RI,7,Dirt,31872,0.78,3.33,24860.16,106133.76,9169.57,140163.49
124361,"Alphabet",LO,9.46,Mosaic Tile,92272,18.5,49.25,1707032,4544396,591385.09,6842813.09

124437,Monty Hall,RI,7,Dirt,222782,0.78,3.33,173769.96,741864.06,64094.38,979728.4
124462,"Adams, Douglas",TX,8.19,Wood,14058,12.5,9.25,175725,130036.5,25041.87,330803.37
124494,Albert Einstein,ZZ,9.46,Laminate,245816,4.5,9.8,1106172,2408996.8,332534.97,3847703.77
124519,Albert Einstein,LO,9.46,Trampoline,286739,20.78,13.33,5958436.42,3822230.87,925251.13,10705918.42
124596,"Alphabet",LO,9.46,Mosaic Tile,211936,18.5,49.25,3920816,10437848,1358329.61,15716993.61
		124636,Monty Hall,HI,4.35,Wood,225828,12.5,9.25,2822850,2088909,213661.52,5125420.52
124661,"Microsoft, Inc.",OH,7.14,Laminate,193805,4.5,9.8,872122.5,1899289,197878.78,2969290.28
124695,Steve Jobs,LO,9.46,Wood,175773,12.5,9.25,2197162.5,1625900.25,361661.74,4184724.49
124704,Charles Darwin,KY,6,Carpet,254333,12.5,6.3,3179162.5,1602297.9,286887.62,5068348.02
