OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
270324,Jaden Smith,TX,8.19,Bamboo,242553,18.5,9.25,4487230.5,2243615.25,551256.27,7282102.02
270360,Louisville Llama Farm,HI,4.35,Wood,248942,12.5,9.25,3111775,2302713.5,235530.25,5650018.75
270407,"Adams, Douglas",ZZ,9.46,Dirt,178892,0.78,3.33,139535.76,595710.36,69554.28,804800.4
270491,Alex Trebek,DN,9.46,Bamboo,298121,18.5,9.25,5515238.5,2757619.25,782612.34,9055470.09
270584,Grace Murray Hopper,KY,6,Tile,124706,1.5,14.3,187059,1783295.8,118221.29,2088576.09
270669,Elon Musk,WY,9.46,Marble,15197,88.73,34.25,1348429.81,520497.25,176800.5,2045727.56
270669,Monty Hall,AK,1.76,Asphalt,98026,10.78,13.33,1056720.28,1306686.58,41595.96,2405002.82
270734,"Alan M. Galloway, Jr.",HI,4.35,Wood,88817,12.5,9.25,1110212.5,821557.25,84031.98,2015801.73
270749,"Tractor Supply Co.",LO,9.46,Distressed Red Oak,68792,18.57,23.33,1277467.44,1604917.36,272673.6,3155058.4
270769,Charles Darwin,II,9.46,Granite,150719,72.5,29.25,10927127.5,4408530.75,1450753.27,16786411.52
		270814,Steve Jobs,AK,1.76,Bamboo,100954,18.5,9.25,1867649,933824.5,49305.93,2850779.43
270844,"Alan M. Galloway, Jr.",HI,4.35,Dirt,132830,0.78,3.33,103607.4,442323.9,23748.01,569679.31
270844,Thomas J. Watson,XX,9.46,Distressed Red Oak,145702,18.57,23.33,2705686.14,3399227.66,577524.85,6682438.65
270923,"Monsters Inc.",XX,9.46,Trampoline,118893,20.78,13.33,2470596.54,1584843.69,383644.65,4439084.88
270984,"Microsoft, Inc.",WY,9.46,Carpet,35846,12.5,6.3,448075,225829.8,63751.39,737656.19
270984,"Tractor Supply Co.",TX,8.19,Wood,197393,12.5,9.25,2467412.5,1825885.25,351621.09,4644918.84

271070,Albert Einstein,RI,7,Tile,71686,1.5,14.3,107529,1025109.8,79284.72,1211923.52
271159,"Adams, Douglas",XX,9.46,Disco Light Up Panels,113206,40.78,23.33,4616540.68,2641095.98,686572.43,7944209.09
271159,"Thurston Howell, III",AK,1.76,Mosaic Tile,64511,18.5,49.25,1193453.5,3177166.75,76922.92,4447543.17
271226,"Alan M. Galloway, Jr.",DN,9.46,Dirt,256715,0.78,3.33,200237.7,854860.95,99812.33,1154910.98
271293,"Tractor Supply Co.",TX,8.19,Disco Light Up Panels,116477,40.78,23.33,4749932.06,2717408.41,611575.18,8078915.65
		271331,Charles Babbage,TX,8.19,Disco Light Up Panels,121530,40.78,23.33,4955993.4,2835294.9,638106.51,8429394.81
271367,Ada Lovelace,II,9.46,Trampoline,271587,20.78,13.33,5643577.86,3620254.71,876358.56,10140191.13
271410,Charles Darwin,ZZ,9.46,Wood,167005,12.5,9.25,2087562.5,1544796.25,343621.14,3975979.89
271435,The Boring Company,XX,9.46,Tile,229783,1.5,14.3,344674.5,3285896.9,343452.05,3974023.45
271479,Monty Hall,ZZ,9.46,Marble,153537,88.73,34.25,13623338.01,5258642.25,1786235.33,20668215.59
271517,Bill Gates,OH,7.14,Marble,159303,88.73,34.25,14134955.19,5456127.75,1398803.32,20989886.26
271574,Elon Musk,AK,1.76,Asphalt,92394,10.78,13.33,996007.32,1231612.02,39206.1,2266825.44
271585,Apple,II,9.46,Laminate,181722,4.5,9.8,817749,1780875.6,245829.89,2844454.49
271623,"Alphabet",AK,1.76,Tile,181333,1.5,14.3,271999.5,2593061.9,50425.08,2915486.48
271673,Thomas J. Watson,TX,8.19,Distressed Red Oak,225062,18.57,23.33,4179401.34,5250696.46,772325.01,10202422.81
,what,wut?271693,"Alan M. Galloway, Jr.",II,9.46,Tile,273892,1.5,14.3,410838,3916655.6,409380.89,4736874.49
		271776,"Microsoft, Inc.",XX,9.46,Mosaic Tile,18332,18.5,49.25,339142,902851,117492.54,1359485.54

271797,Elon Musk,DN,9.46,Asphalt,22890,10.78,13.33,246754.2,305123.7,52207.65,604085.55
271880,Apple,II,9.46,Granite,149701,72.5,29.25,10853322.5,4378754.25,1440954.46,16673031.21
271880,Alex Trebek,II,9.46,Carpet,179826,12.5,6.3,2247825,1132903.8,319816.94,3700545.74
271972,Ada Lovelace,XX,9.46,Straw,14786,1.8,3.25,26614.8,48054.5,7063.72,81733.02
271999,Grace Murray Hopper,WY,9.46,Wood,246852,12.5,9.25,3085650,2283381,507910.33,5876941.33
271999,"Alphabet",TX,8.19,Straw,241274,1.8,3.25,434293.2,784140.5,99789.72,1318223.42
272003,Thomas J. Watson,XX,9.46,Bamboo,49490,18.5,9.25,915565,457782.5,129918.67,1503266.17
272064,"Monsters Inc.",II,9.46,Mosaic Tile,23024,18.5,49.25,425944,1133932,147564.27,1707440.27
