OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
31652,"Adams, Douglas",HI,4.35,Mosaic Tile,275976,18.5,49.25,5105556,13591818,813335.77,19510709.77
31670,Thomas J. Watson,TX,8.19,Distressed Red Oak,18237,18.57,23.33,338661.09,425469.21,62582.27,826712.57
31701,"Thurston Howell, III",ZZ,9.46,Distressed Red Oak,272285,18.57,23.33,5056332.45,6352409.05,1079266.95,12488008.45
31734,"Thurston Howell, III",KY,6,Laminate,73580,4.5,9.8,331110,721084,63131.64,1115325.64
31817,Penn Jillette,KY,6,Wood,108273,12.5,9.25,1353412.5,1001525.25,141296.27,2496234.02
31841,"Monsters Inc.",HI,4.35,Laminate,200140,4.5,9.8,900630,1961372,124497.09,2986499.09
31889,Albert Einstein,KY,6,Asphalt,90757,10.78,13.33,978360.46,1209790.81,131289.08,2319440.35
31939,Thomas J. Watson,LO,9.46,Disco Light Up Panels,33660,40.78,23.33,1372654.8,785287.8,204141.37,2362083.97
32014,Bill Gates,AK,1.76,Carpet,115557,12.5,6.3,1444462.5,728009.1,38235.5,2210707.1
32041,Apple,TX,8.19,Granite,273670,72.5,29.25,19841075,8004847.5,2280581.05,30126503.55
		32092,"Microsoft, Inc.",WY,9.46,Mosaic Tile,256948,18.5,49.25,4753538,12654689,1646818.27,19055045.27
32121,Ada Lovelace,XX,9.46,Marble,101731,88.73,34.25,9026591.63,3484286.75,1183529.09,13694407.47
32210,Jean Ichbiah,RI,7,Bamboo,179905,18.5,9.25,3328242.5,1664121.25,349465.46,5341829.21
32308,Charles Darwin,AK,1.76,Marble,43097,88.73,34.25,3823996.81,1476072.25,93281.22,5393350.28
32339,"Thurston Howell, III",RI,7,Asphalt,30493,10.78,13.33,328714.54,406471.69,51463.04,786649.27
32411,Thomas J. Watson,OH,7.14,Bamboo,233776,18.5,9.25,4324856,2162428,463192.08,6950476.08

32465,Thomas J. Watson,RI,7,Granite,214373,72.5,29.25,15542042.5,6270410.25,1526871.69,23339324.44
32564,Grace Murray Hopper,LO,9.46,Granite,53769,72.5,29.25,3898252.5,1572743.25,517556.2,5988551.95
32564,The Boring Company,RI,7,Marble,142974,88.73,34.25,12686083.02,4896859.5,1230805.98,18813748.5
32588,Charles Babbage,ZZ,9.46,Straw,180025,1.8,3.25,324045,585081.25,86003.34,995129.59
32619,The Boring Company,HI,4.35,Wood,73806,12.5,9.25,922575,682705.5,69829.7,1675110.2
		32649,"Monsters Inc.",ZZ,9.46,Trampoline,243547,20.78,13.33,5060906.66,3246481.51,785878.92,9093267.09
32745,"Alan M. Galloway, Jr.",ZZ,9.46,Trampoline,89482,20.78,13.33,1859435.96,1192795.06,288741.05,3340972.07
32798,"Alan M. Galloway, Jr.",DN,9.46,Carpet,151852,12.5,6.3,1898150,956667.6,270065.74,3124883.34
32897,Jaden Smith,DN,9.46,Wood,199194,12.5,9.25,2489925,1842544.5,409851.61,4742321.11
32926,Apple,XX,9.46,Distressed Red Oak,59438,18.57,23.33,1103763.66,1386688.54,235596.78,2726048.98
