OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
267183,Jaden Smith,AK,1.76,Wood,123542,12.5,9.25,1544275,1142763.5,47291.88,2734330.38
267213,Jaden Smith,LO,9.46,Mosaic Tile,195267,18.5,49.25,3612439.5,9616899.75,1251495.49,14480834.74
267256,The Boring Company,AK,1.76,Wood,91658,12.5,9.25,1145725,847836.5,35086.68,2028648.18
267322,"Alan M. Galloway, Sr.",ZZ,9.46,Wood,223058,12.5,9.25,2788225,2063286.5,458952.99,5310464.49
267390,Elon Musk,KY,6,Granite,31251,72.5,29.25,2265697.5,914091.75,190787.36,3370576.61
267478,Monty Hall,HI,4.35,Mosaic Tile,222201,18.5,49.25,4110718.5,10943399.25,654854.12,15708971.87
267509,"Adams, Douglas",WY,9.46,Granite,9200,72.5,29.25,667000,269100,88555.06,1024655.06
267540,"Thurston Howell, III",WY,9.46,Mosaic Tile,77041,18.5,49.25,1425258.5,3794269.25,493767.33,5713295.08
267540,"Monsters Inc.",TX,8.19,Marble,150173,88.73,34.25,13324850.29,5143425.25,1512551.77,19980827.31
267543,Charles Babbage,HI,4.35,Straw,188230,1.8,3.25,338814,611747.5,41349.43,991910.93
		267622,Thomas J. Watson,TX,8.19,Mosaic Tile,244310,18.5,49.25,4519735,12032267.5,1355609,17907611.5
267656,Charles Babbage,RI,7,Tile,282761,1.5,14.3,424141.5,4043482.3,312733.67,4780357.47
267754,"Monsters Inc.",KY,6,Straw,145506,1.8,3.25,261910.8,472894.5,44088.32,778893.62
267818,"Monsters Inc.",XX,9.46,Laminate,79527,4.5,9.8,357871.5,779364.6,107582.54,1244818.64
267883,"Alan M. Galloway, Jr.",RI,7,Laminate,3428,4.5,9.8,15426,33594.4,3431.43,52451.83
267883,Grace Murray Hopper,LO,9.46,Carpet,271701,12.5,6.3,3396262.5,1711716.3,483214.79,5591193.59

267964,"Alan M. Galloway, Jr.",KY,6,Bamboo,94391,18.5,9.25,1746233.5,873116.75,157161.02,2776511.27
268005,"Alphabet",II,9.46,Disco Light Up Panels,135828,40.78,23.33,5539065.84,3168867.24,823770.47,9531703.55
268073,Apple,II,9.46,Trampoline,163203,20.78,13.33,3391358.34,2175495.99,526624.42,6093478.75
268128,"Tractor Supply Co.",XX,9.46,Distressed Red Oak,234928,18.57,23.33,4362612.96,5480870.24,931193.51,10774676.71
268128,Charles Babbage,XX,9.46,Granite,56952,72.5,29.25,4129020,1665846,548194.32,6343060.32
		268165,Thomas J. Watson,DN,9.46,Dirt,287803,0.78,3.33,224486.34,958383.99,111899.53,1294769.86
268259,Penn Jillette,OH,7.14,Trampoline,111948,20.78,13.33,2326279.44,1492266.84,272644.2,4091190.48
268346,"Alan M. Galloway, Sr.",ZZ,9.46,Tile,273880,1.5,14.3,410820,3916484,409362.96,4736666.96
268413,Jaden Smith,AK,1.76,Wood,36705,12.5,9.25,458812.5,339521.25,14050.67,812384.42
268472,"Tractor Supply Co.",OH,7.14,Disco Light Up Panels,135042,40.78,23.33,5507012.76,3150529.86,618148.54,9275691.16
268506,Bill Gates,WY,9.46,Carpet,13971,12.5,6.3,174637.5,88017.3,24847.14,287501.94
268506,The Boring Company,XX,9.46,Trampoline,4929,20.78,13.33,102424.62,65703.57,15904.93,184033.12
268569,Charles Darwin,ZZ,9.46,Carpet,288071,12.5,6.3,3600887.5,1814847.3,512328.51,5928063.31
268569,Elon Musk,XX,9.46,Granite,90410,72.5,29.25,6554725,2644492.5,870245.98,10069463.48
268595,"Tractor Supply Co.",OH,7.14,Straw,41652,1.8,3.25,74973.6,135369,15018.46,225361.06
,what,wut?268690,Alex Trebek,ZZ,9.46,Tile,296243,1.5,14.3,444364.5,4236274.9,442788.49,5123427.89
		268764,Steve Jobs,XX,9.46,Trampoline,172581,20.78,13.33,3586233.18,2300504.73,556885.41,6443623.32

268791,Apple,WY,9.46,Tile,226676,1.5,14.3,340014,3241466.8,338808.08,3920288.88
268888,Elon Musk,OH,7.14,Laminate,13922,4.5,9.8,62649,136435.6,14214.64,213299.24
268968,Bill Gates,KY,6,Laminate,259444,4.5,9.8,1167498,2542551.2,222602.95,3932652.15
