OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
112798,Albert Einstein,KY,6,Tile,66808,1.5,14.3,100212,955354.4,63333.98,1118900.38
112815,Thomas J. Watson,LO,9.46,Disco Light Up Panels,45163,40.78,23.33,1841747.14,1053652.79,273904.83,3169304.76
112911,Albert Einstein,ZZ,9.46,Mosaic Tile,9701,18.5,49.25,179468.5,477774.25,62175.16,719417.91
112947,"Thurston Howell, III",WY,9.46,Straw,179008,1.8,3.25,322214.4,581776,85517.49,989507.89
112977,Charles Darwin,XX,9.46,Mosaic Tile,122389,18.5,49.25,2264196.5,6027658.25,784409.46,9076264.21
113048,Monty Hall,XX,9.46,Asphalt,60989,10.78,13.33,657461.42,812983.37,139104.08,1609548.87
113080,Jean Ichbiah,TX,8.19,Distressed Red Oak,286297,18.57,23.33,5316535.29,6679309.01,982459.65,12978303.95
113125,Steve Jobs,KY,6,Laminate,2192,4.5,9.8,9864,21481.6,1880.74,33226.34
113161,"Adams, Douglas",RI,7,Asphalt,78844,10.78,13.33,849938.32,1050990.52,133065.02,2033993.86
113195,"Microsoft, Inc.",TX,8.19,Trampoline,73778,20.78,13.33,1533106.84,983460.74,206106.88,2722674.46
		113272,"Monsters Inc.",WY,9.46,Wood,209432,12.5,9.25,2617900,1937246,430916.81,4986062.81
113370,Elon Musk,WY,9.46,Carpet,51690,12.5,6.3,646125,325647,91929.63,1063701.63
113423,"Alan M. Galloway, Sr.",LO,9.46,Carpet,249167,12.5,6.3,3114587.5,1569752.1,443138.53,5127478.13
113451,"Tractor Supply Co.",TX,8.19,Straw,34589,1.8,3.25,62260.2,112414.25,14305.84,188980.29
113523,Thomas J. Watson,WY,9.46,Straw,232979,1.8,3.25,419362.2,757181.75,111301.06,1287845.01
113571,Jaden Smith,AK,1.76,Dirt,240099,0.78,3.33,187277.22,799529.67,17367.8,1004174.69

113587,"Monsters Inc.",II,9.46,Wood,37090,12.5,9.25,463625,343082.5,76314.53,883022.03
113653,"Adams, Douglas",DN,9.46,Asphalt,299500,10.78,13.33,3228610,3992335,683101.4,7904046.4
113715,"Thurston Howell, III",WY,9.46,Laminate,145623,4.5,9.8,655303.5,1427105.4,196995.88,2279404.78
113715,Elon Musk,DN,9.46,Dirt,38829,0.78,3.33,30286.62,129300.57,15096.95,174684.14
113785,Ada Lovelace,RI,7,Bamboo,106634,18.5,9.25,1972729,986364.5,207136.55,3166230.05
		113785,"Monsters Inc.",AK,1.76,Tile,251080,1.5,14.3,376620,3590444,69820.33,4036884.33
113837,Bill Gates,LO,9.46,Tile,204469,1.5,14.3,306703.5,2923906.7,305615.72,3536225.92
113914,Penn Jillette,HI,4.35,Carpet,74459,12.5,6.3,930737.5,469091.7,60892.57,1460721.77
113941,Alex Trebek,II,9.46,Trampoline,266433,20.78,13.33,5536477.74,3551551.89,859727.6,9947757.23
114022,Charles Babbage,TX,8.19,Carpet,17350,12.5,6.3,216875,109305,26714.14,352894.14
114037,"Monsters Inc.",OH,7.14,Tile,45739,1.5,14.3,68608.5,654067.7,51599.08,774275.28
114037,"Alan M. Galloway, Jr.",ZZ,9.46,Disco Light Up Panels,39018,40.78,23.33,1591154.04,910289.94,236636.6,2738080.58
114117,Charles Darwin,AK,1.76,Trampoline,166458,20.78,13.33,3458997.24,2218885.14,99930.73,5777813.11
114164,The Boring Company,HI,4.35,Tile,245077,1.5,14.3,367615.5,3504601.1,168441.42,4040658.02
114201,"Monsters Inc.",ZZ,9.46,Asphalt,140867,10.78,13.33,1518546.26,1877757.11,321290.3,3717593.67
,what,wut?114285,Albert Einstein,RI,7,Wood,155199,12.5,9.25,1939987.5,1435590.75,236290.48,3611868.73
		114306,"Adams, Douglas",XX,9.46,Mosaic Tile,149908,18.5,49.25,2773298,7382969,960782.86,11117049.86

114394,Jean Ichbiah,WY,9.46,Marble,229237,88.73,34.25,20340199.01,7851367.25,2666922.17,30858488.43
114394,"Alan M. Galloway, Jr.",KY,6,Disco Light Up Panels,228804,40.78,23.33,9330627.12,5337997.32,880117.47,15548741.91
114417,"Tractor Supply Co.",XX,9.46,Tile,120828,1.5,14.3,181242,1727840.4,180599.2,2089681.6
114481,Jaden Smith,ZZ,9.46,Laminate,285993,4.5,9.8,1286968.5,2802731.4,386885.61,4476585.51
