OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
336406,The Boring Company,TX,8.19,Dirt,85036,0.78,3.33,66328.08,283169.88,28623.88,378121.84
336406,Apple,ZZ,9.46,Carpet,164497,12.5,6.3,2056212.5,1036331.1,292554.62,3385098.22
336425,Penn Jillette,ZZ,9.46,Asphalt,95029,10.78,13.33,1024412.62,1266736.57,216742.71,2507891.9
336486,"Microsoft, Inc.",ZZ,9.46,Laminate,130697,4.5,9.8,588136.5,1280830.6,176804.29,2045771.39
336531,Alex Trebek,HI,4.35,Disco Light Up Panels,104046,40.78,23.33,4242995.88,2427393.18,290161.92,6960550.98
336621,Alex Trebek,XX,9.46,Trampoline,227244,20.78,13.33,4722130.32,3029162.52,733272.3,8484565.14
336703,The Boring Company,AK,1.76,Disco Light Up Panels,218129,40.78,23.33,8895300.62,5088949.57,246122.8,14230372.99
336751,"Monsters Inc.",XX,9.46,Bamboo,74984,18.5,9.25,1387204,693602,196844.25,2277650.25
336809,"Microsoft, Inc.",WY,9.46,Granite,202361,72.5,29.25,14671172.5,5919059.25,1947835.92,22538067.67
336810,Louisville Llama Farm,DN,9.46,Carpet,227558,12.5,6.3,2844475,1433615.4,404707.35,4682797.75
		336863,Grace Murray Hopper,II,9.46,Asphalt,64021,10.78,13.33,690146.38,853399.93,146019.48,1689565.79
336903,"Adams, Douglas",II,9.46,Distressed Red Oak,244743,18.57,23.33,4544877.51,5709854.19,970097.62,11224829.32
336903,Steve Jobs,WY,9.46,Wood,103935,12.5,9.25,1299187.5,961398.75,213851.46,2474437.71
336963,Jean Ichbiah,HI,4.35,Asphalt,198421,10.78,13.33,2138978.38,2644951.93,208100.97,4992031.28
337031,Bill Gates,WY,9.46,Carpet,273292,12.5,6.3,3416150,1721739.6,486044.36,5623933.96
337098,Thomas J. Watson,II,9.46,Tile,231478,1.5,14.3,347217,3310135.4,345985.54,4003337.94

337179,The Boring Company,II,9.46,Bamboo,159246,18.5,9.25,2946051,1473025.5,418044.64,4837121.14
337206,Apple,OH,7.14,Distressed Red Oak,135429,18.57,23.33,2514916.53,3159558.57,405157.52,6079632.62
337213,Louisville Llama Farm,LO,9.46,Granite,264433,72.5,29.25,19171392.5,7734665.25,2545313.06,29451370.81
337306,"Alan M. Galloway, Sr.",RI,7,Disco Light Up Panels,296834,40.78,23.33,12104890.52,6925137.22,1332101.94,20362129.68
337391,Apple,RI,7,Wood,266949,12.5,9.25,3336862.5,2469278.25,406429.85,6212570.6
		337463,Thomas J. Watson,DN,9.46,Wood,248921,12.5,9.25,3111512.5,2302519.25,512167.4,5926199.15
337463,Louisville Llama Farm,OH,7.14,Distressed Red Oak,278069,18.57,23.33,5163741.33,6487349.77,831887.9,12482979
337499,Grace Murray Hopper,LO,9.46,Straw,236603,1.8,3.25,425885.4,768959.75,113032.35,1307877.5
337565,Apple,RI,7,Granite,211387,72.5,29.25,15325557.5,6183069.75,1505603.91,23014231.16
337623,Charles Darwin,RI,7,Asphalt,227616,10.78,13.33,2453700.48,3034121.28,384147.52,5871969.28
337642,Apple,TX,8.19,Wood,121398,12.5,9.25,1517475,1122931.5,216249.29,2856655.79
337717,Grace Murray Hopper,ZZ,9.46,Tile,82271,1.5,14.3,123406.5,1176475.3,122968.82,1422850.62
337755,Apple,II,9.46,Mosaic Tile,191790,18.5,49.25,3548115,9445657.5,1229210.88,14222983.38
337784,Thomas J. Watson,DN,9.46,Mosaic Tile,130594,18.5,49.25,2415989,6431754.5,836996.54,9684740.04
337793,Elon Musk,TX,8.19,Dirt,118818,0.78,3.33,92678.04,395663.94,39995.21,528337.19
,what,wut?337854,Grace Murray Hopper,HI,4.35,Distressed Red Oak,119251,18.57,23.33,2214491.07,2782125.83,217352.84,5213969.74
		337854,"Adams, Douglas",OH,7.14,Asphalt,120334,10.78,13.33,1297200.52,1604052.22,207149.45,3108402.19

337878,"Microsoft, Inc.",LO,9.46,Wood,190403,12.5,9.25,2380037.5,1761227.75,391763.69,4533028.94
337953,"Alphabet",ZZ,9.46,Wood,174558,12.5,9.25,2181975,1614661.5,359161.81,4155798.31
337953,"Alan M. Galloway, Sr.",AK,1.76,Carpet,119693,12.5,6.3,1496162.5,754065.9,39604.02,2289832.42
