OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
98896,Bill Gates,TX,8.19,Wood,60837,12.5,9.25,760462.5,562742.25,108370.47,1431575.22
98930,Jean Ichbiah,XX,9.46,Mosaic Tile,155467,18.5,49.25,2876139.5,7656749.75,996411.32,11529300.57
98937,Steve Jobs,KY,6,Disco Light Up Panels,262077,40.78,23.33,10687500.06,6114256.41,1008105.39,17809861.86
98941,Charles Babbage,OH,7.14,Mosaic Tile,204143,18.5,49.25,3776645.5,10054042.75,987511.14,14818199.39
99001,"Monsters Inc.",LO,9.46,Wood,239618,12.5,9.25,2995225,2216466.5,493026.02,5704717.52
99001,Bill Gates,XX,9.46,Straw,246846,1.8,3.25,444322.8,802249.5,117925.74,1364498.04
99096,Jean Ichbiah,HI,4.35,Tile,106344,1.5,14.3,159516,1520719.2,73090.23,1753325.43
99121,"Adams, Douglas",AK,1.76,Bamboo,26346,18.5,9.25,487401,243700.5,12867.39,743968.89
99216,"Alan M. Galloway, Jr.",LO,9.46,Asphalt,127116,10.78,13.33,1370310.48,1694456.28,289926.94,3354693.7
99248,Apple,WY,9.46,Granite,267288,72.5,29.25,19378380,7818174,2572794.01,29769348.01
		99323,"Thurston Howell, III",ZZ,9.46,Dirt,277561,0.78,3.33,216497.58,924278.13,107917.38,1248693.09
99323,"Alan M. Galloway, Jr.",TX,8.19,Distressed Red Oak,106819,18.57,23.33,1983628.83,2492087.27,366561.15,4842277.25
99329,"Thurston Howell, III",WY,9.46,Mosaic Tile,287074,18.5,49.25,5310869,14138394.5,1839900.33,21289163.83
99378,Jaden Smith,KY,6,Tile,252356,1.5,14.3,378534,3608690.8,239233.49,4226458.29
99379,Ada Lovelace,OH,7.14,Dirt,188739,0.78,3.33,147216.42,628500.87,55386.21,831103.5
99379,The Boring Company,KY,6,Straw,184723,1.8,3.25,332501.4,600349.75,55971.07,988822.22

99427,"Adams, Douglas",TX,8.19,Asphalt,226919,10.78,13.33,2446186.82,3024830.27,448076.3,5919093.39
99444,"Alan M. Galloway, Sr.",XX,9.46,Marble,148143,88.73,34.25,13144728.39,5073897.75,1723482.03,19942108.17
99483,Grace Murray Hopper,OH,7.14,Trampoline,132504,20.78,13.33,2753433.12,1766278.32,322707.4,4842418.84
