OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
327126,Jean Ichbiah,XX,9.46,Asphalt,168650,10.78,13.33,1818047,2248104.5,384657.93,4450809.43
327139,Ada Lovelace,XX,9.46,Tile,138523,1.5,14.3,207784.5,1980878.9,207047.56,2395710.96
327216,"Thurston Howell, III",AK,1.76,Trampoline,66597,20.78,13.33,1383885.66,887738.01,39980.58,2311604.25
327281,"Alphabet",ZZ,9.46,Mosaic Tile,204293,18.5,49.25,3779420.5,10061430.25,1309344.48,15150195.23
327316,Steve Jobs,AK,1.76,Laminate,11786,4.5,9.8,53037,115502.8,2966.3,171506.1
327319,"Alan M. Galloway, Sr.",II,9.46,Tile,15817,1.5,14.3,23725.5,226183.1,23641.35,273549.95
327383,Monty Hall,II,9.46,Carpet,89312,12.5,6.3,1116400,562665.6,158839.61,1837905.21
327383,"Tractor Supply Co.",WY,9.46,Laminate,159143,4.5,9.8,716143.5,1559601.4,215285.47,2491030.37
327404,Ada Lovelace,AK,1.76,Carpet,55851,12.5,6.3,698137.5,351861.3,18479.98,1068478.78
327404,Ada Lovelace,HI,4.35,Wood,249478,12.5,9.25,3118475,2307671.5,236037.37,5662183.87
		327460,Thomas J. Watson,ZZ,9.46,Trampoline,20087,20.78,13.33,417407.86,267759.71,64816.85,749984.42
327460,"Alphabet",WY,9.46,Tile,102975,1.5,14.3,154462.5,1472542.5,153914.67,1780919.67
327518,Albert Einstein,KY,6,Distressed Red Oak,197198,18.57,23.33,3661966.86,4600629.34,495755.77,8758351.97
327573,Jaden Smith,ZZ,9.46,Mosaic Tile,223301,18.5,49.25,4131068.5,10997574.25,1431169.6,16559812.35
327582,Albert Einstein,LO,9.46,Straw,24741,1.8,3.25,44533.8,80408.25,11819.52,136761.57
327641,Apple,XX,9.46,Disco Light Up Panels,56945,40.78,23.33,2322217.1,1328526.85,345360.38,3996104.33

327697,"Thurston Howell, III",DN,9.46,Straw,286605,1.8,3.25,515889,931466.25,136919.81,1584275.06
327698,Jaden Smith,WY,9.46,Disco Light Up Panels,134257,40.78,23.33,5475000.46,3132215.81,814242.66,9421458.93
327698,Jaden Smith,HI,4.35,Granite,158008,72.5,29.25,11455580,4621734,699363.16,16776677.16
327701,Bill Gates,AK,1.76,Asphalt,45424,10.78,13.33,489670.72,605501.92,19275.04,1114447.68
327793,Elon Musk,AK,1.76,Disco Light Up Panels,75388,40.78,23.33,3074322.64,1758802.04,85062.99,4918187.67
		327857,"Alan M. Galloway, Jr.",ZZ,9.46,Disco Light Up Panels,144399,40.78,23.33,5888591.22,3368828.67,875751.92,10133171.81
327913,Louisville Llama Farm,DN,9.46,Carpet,232064,12.5,6.3,2900800,1462003.2,412721.18,4775524.38
327916,Charles Babbage,KY,6,Straw,123358,1.8,3.25,222044.4,400913.5,37377.47,660335.37
327936,Charles Babbage,XX,9.46,Asphalt,96764,10.78,13.33,1043115.92,1289864.12,220699.91,2553679.95
327936,The Boring Company,LO,9.46,Mosaic Tile,227254,18.5,49.25,4204199,11192259.5,1456504.97,16852963.47
328021,"Thurston Howell, III",HI,4.35,Distressed Red Oak,216794,18.57,23.33,4025864.58,5057804.02,395139.58,9478808.18
328069,"Alan M. Galloway, Sr.",TX,8.19,Asphalt,191200,10.78,13.33,2061136,2548696,377545.24,4987377.24
328069,Grace Murray Hopper,TX,8.19,Mosaic Tile,80681,18.5,49.25,1492598.5,3973539.25,447676.68,5913814.43
328095,Apple,WY,9.46,Laminate,279946,4.5,9.8,1259757,2743470.8,378705.35,4381933.15
328103,Albert Einstein,II,9.46,Carpet,82185,12.5,6.3,1027312.5,517765.5,146164.38,1691242.38
,what,wut?328107,"Monsters Inc.",AK,1.76,Mosaic Tile,44150,18.5,49.25,816775,2174387.5,52644.46,3043806.96
		328140,Grace Murray Hopper,KY,6,Dirt,221769,0.78,3.33,172979.82,738490.77,54688.24,966158.83

328217,The Boring Company,AK,1.76,Mosaic Tile,257658,18.5,49.25,4766673,12689656.5,307231.4,17763560.9
328263,Ada Lovelace,DN,9.46,Straw,64181,1.8,3.25,115525.8,208588.25,30661.19,354775.24
328296,"Microsoft, Inc.",AK,1.76,Straw,92004,1.8,3.25,165607.2,299013,8177.32,472797.52
