OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
13731,Louisville Llama Farm,II,9.46,Trampoline,129046,20.78,13.33,2681575.88,1720183.18,416406.41,4818165.47
13739,Elon Musk,HI,4.35,Bamboo,218085,18.5,9.25,4034572.5,2017286.25,263255.86,6315114.61
13791,Charles Darwin,DN,9.46,Tile,190890,1.5,14.3,286335,2729727,285319.47,3301381.47
13879,"Monsters Inc.",OH,7.14,Granite,81790,72.5,29.25,5929775,2392357.5,594200.26,8916332.76
13888,Charles Babbage,WY,9.46,Marble,225463,88.73,34.25,20005331.99,7722107.75,2623015.8,30350455.54
13888,Ada Lovelace,HI,4.35,Laminate,274566,4.5,9.8,1235547,2690746.8,170793.78,4097087.58
13934,"Alphabet",DN,9.46,Carpet,50840,12.5,6.3,635500,320292,90417.92,1046209.92
13995,Steve Jobs,WY,9.46,Granite,217849,72.5,29.25,15794052.5,6372083.25,2096916.44,24263052.19
14040,Apple,RI,7,Wood,36390,12.5,9.25,454875,336607.5,55403.78,846886.28
14137,Apple,AK,1.76,Dirt,160904,0.78,3.33,125505.12,535810.32,11639.15,672954.59
		14218,Monty Hall,HI,4.35,Straw,156642,1.8,3.25,281955.6,509086.5,34410.33,825452.43
14260,Penn Jillette,DN,9.46,Distressed Red Oak,71364,18.57,23.33,1325229.48,1664922.12,282868.34,3273019.94
14293,Jaden Smith,OH,7.14,Tile,28023,1.5,14.3,42034.5,400728.9,31613.31,474376.71
14298,"Adams, Douglas",HI,4.35,Trampoline,169016,20.78,13.33,3512152.48,2252983.28,250783.41,6015919.17
14334,"Adams, Douglas",XX,9.46,Mosaic Tile,260320,18.5,49.25,4815920,12820760,1668429.93,19305109.93
14432,"Alan M. Galloway, Jr.",AK,1.76,Dirt,87830,0.78,3.33,68507.4,292473.9,6353.27,367334.57

14530,Penn Jillette,ZZ,9.46,Carpet,268307,12.5,6.3,3353837.5,1690334.1,477178.63,5521350.23
14562,Elon Musk,LO,9.46,Wood,266632,12.5,9.25,3332900,2466346,548608.67,6347854.67
14634,Bill Gates,WY,9.46,Tile,97908,1.5,14.3,146862,1400084.4,146341.13,1693287.53
14716,Penn Jillette,II,9.46,Disco Light Up Panels,52549,40.78,23.33,2142948.22,1225968.17,318699.49,3687615.88
14799,Charles Babbage,DN,9.46,Bamboo,230667,18.5,9.25,4267339.5,2133669.75,605535.48,7006544.73
