OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
281561,"Tractor Supply Co.",KY,6,Granite,280260,72.5,29.25,20318850,8197605,1710987.3,30227442.3
281611,Charles Babbage,HI,4.35,Asphalt,194609,10.78,13.33,2097885.02,2594137.97,204103,4896125.99
281680,"Adams, Douglas",LO,9.46,Wood,64457,12.5,9.25,805712.5,596227.25,132623.5,1534563.25
281680,"Alphabet",HI,4.35,Distressed Red Oak,103700,18.57,23.33,1925709,2419321,189008.81,4534038.81
281750,Grace Murray Hopper,AK,1.76,Dirt,212601,0.78,3.33,165828.78,707961.33,15378.71,889168.82
281750,"Alphabet",OH,7.14,Straw,190381,1.8,3.25,342685.8,618738.25,68645.68,1030069.73
281766,Grace Murray Hopper,DN,9.46,Granite,71204,72.5,29.25,5162290,2082717,685377.66,7930384.66
281786,Steve Jobs,AK,1.76,Wood,20534,12.5,9.25,256675,189939.5,7860.42,454474.92
281849,"Tractor Supply Co.",HI,4.35,Mosaic Tile,249982,18.5,49.25,4624667,12311613.5,736728.2,17673008.7
281905,Albert Einstein,OH,7.14,Distressed Red Oak,28672,18.57,23.33,532439.04,668917.76,85776.88,1287133.68
		281985,"Alan M. Galloway, Sr.",ZZ,9.46,Disco Light Up Panels,215636,40.78,23.33,8793636.08,5030787.88,1307790.51,15132214.47
282024,Albert Einstein,KY,6,Mosaic Tile,7113,18.5,49.25,131590.5,350315.25,28914.35,510820.1
282039,"Monsters Inc.",ZZ,9.46,Straw,14517,1.8,3.25,26130.6,47180.25,6935.21,80246.06
282100,"Thurston Howell, III",HI,4.35,Asphalt,170244,10.78,13.33,1835230.32,2269352.52,178549.35,4283132.19
282100,Charles Darwin,HI,4.35,Wood,156997,12.5,9.25,1962462.5,1452222.25,148538.79,3563223.54
282152,Albert Einstein,LO,9.46,Carpet,222590,12.5,6.3,2782375,1402317,395871.86,4580563.86

282207,Jaden Smith,AK,1.76,Straw,263453,1.8,3.25,474215.4,856222.25,23415.7,1353853.35
282233,"Alan M. Galloway, Jr.",TX,8.19,Disco Light Up Panels,25808,40.78,23.33,1052450.24,602100.64,135507.72,1790058.6
282233,Albert Einstein,ZZ,9.46,Carpet,287527,12.5,6.3,3594087.5,1811420.1,511361.02,5916868.62
282284,Charles Darwin,II,9.46,Distressed Red Oak,12928,18.57,23.33,240072.96,301610.24,51243.23,592926.43
282378,Jean Ichbiah,RI,7,Mosaic Tile,144252,18.5,49.25,2668662,7104411,684115.11,10457188.11
		282420,Steve Jobs,LO,9.46,Dirt,72060,0.78,3.33,56206.8,239959.8,28017.36,324183.96
282435,"Microsoft, Inc.",KY,6,Tile,113994,1.5,14.3,170991,1630114.2,108066.31,1909171.51
282446,Bill Gates,KY,6,Granite,131422,72.5,29.25,9528095,3844093.5,802331.31,14174519.81
282543,Bill Gates,LO,9.46,Bamboo,236459,18.5,9.25,4374491.5,2187245.75,620740.34,7182477.59
282641,"Alan M. Galloway, Jr.",DN,9.46,Carpet,280404,12.5,6.3,3505050,1766545.2,498692.91,5770288.11
282652,Louisville Llama Farm,DN,9.46,Tile,74983,1.5,14.3,112474.5,1072256.9,112075.59,1296806.99
282701,Ada Lovelace,ZZ,9.46,Straw,74953,1.8,3.25,134915.4,243597.25,35807.3,414319.95
282722,"Microsoft, Inc.",KY,6,Bamboo,196230,18.5,9.25,3630255,1815127.5,326722.95,5772105.45
282818,Louisville Llama Farm,KY,6,Granite,158368,72.5,29.25,11481680,4632264,966836.64,17080780.64
282861,"Microsoft, Inc.",DN,9.46,Trampoline,181350,20.78,13.33,3768453,2417395.5,585181.27,6771029.77
,what,wut?282926,"Monsters Inc.",ZZ,9.46,Asphalt,209729,10.78,13.33,2260878.62,2795687.57,478351.16,5534917.35
		282926,Grace Murray Hopper,HI,4.35,Disco Light Up Panels,168973,40.78,23.33,6890718.94,3942140.09,471229.37,11304088.4

282927,Monty Hall,OH,7.14,Disco Light Up Panels,135152,40.78,23.33,5511498.56,3153096.16,618652.06,9283246.78
