OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
165388,Apple,OH,7.14,Dirt,163568,0.78,3.33,127583.04,544681.44,47999.68,720264.16
165443,Jaden Smith,AK,1.76,Marble,152053,88.73,34.25,13491662.69,5207815.25,329110.81,19028588.75
165538,The Boring Company,HI,4.35,Bamboo,169861,18.5,9.25,3142428.5,1571214.25,205043.46,4918686.21
165545,Charles Darwin,HI,4.35,Granite,89296,72.5,29.25,6473960,2611908,395235.26,9481103.26
165555,"Monsters Inc.",DN,9.46,Marble,62853,88.73,34.25,5576946.69,2152715.25,731226.02,8460887.96
165555,Apple,AK,1.76,Carpet,196381,12.5,6.3,2454762.5,1237200.3,64978.55,3756941.35
165604,Apple,XX,9.46,Mosaic Tile,296940,18.5,49.25,5493390,14624295,1903133,22020818
165647,Ada Lovelace,HI,4.35,Mosaic Tile,217559,18.5,49.25,4024841.5,10714780.75,641173.57,15380795.82
165746,"Microsoft, Inc.",DN,9.46,Carpet,234836,12.5,6.3,2935450,1479466.8,417651.13,4832567.93
165746,"Alphabet",OH,7.14,Straw,608,1.8,3.25,1094.4,1976,219.23,3289.63
		165749,Albert Einstein,TX,8.19,Tile,77503,1.5,14.3,116254.5,1108292.9,100290.43,1324837.83
165776,"Adams, Douglas",DN,9.46,Mosaic Tile,222035,18.5,49.25,4107647.5,10935223.75,1423055.62,16465926.87
165850,Ada Lovelace,RI,7,Carpet,227337,12.5,6.3,2841712.5,1432223.1,299175.49,4573111.09
165927,The Boring Company,RI,7,Wood,163014,12.5,9.25,2037675,1507879.5,248188.82,3793743.32
165954,Penn Jillette,DN,9.46,Tile,272367,1.5,14.3,408550.5,3894848.1,407101.51,4710500.11
166011,"Alphabet",ZZ,9.46,Asphalt,61959,10.78,13.33,667918.02,825913.47,141316.46,1635147.95

166032,Thomas J. Watson,RI,7,Disco Light Up Panels,195522,40.78,23.33,7973387.16,4561528.26,877444.08,13412359.5
166087,"Microsoft, Inc.",AK,1.76,Wood,288662,12.5,9.25,3608275,2670123.5,110499.81,6388898.31
166124,The Boring Company,OH,7.14,Granite,126716,72.5,29.25,9186910,3706443,920585.4,13813938.4
166124,"Alan M. Galloway, Sr.",LO,9.46,Carpet,61604,12.5,6.3,770050,388105.2,109561.48,1267716.68
166196,"Adams, Douglas",RI,7,Trampoline,286496,20.78,13.33,5953386.88,3818991.68,684066.5,10456445.06
		166271,Apple,LO,9.46,Asphalt,47476,10.78,13.33,511791.28,632855.08,108283.55,1252929.91
166271,Jean Ichbiah,RI,7,Granite,68844,72.5,29.25,4991190,2013687,490341.39,7495218.39
166356,"Tractor Supply Co.",XX,9.46,Carpet,139534,12.5,6.3,1744175,879064.2,248158.43,2871397.63
166375,Louisville Llama Farm,TX,8.19,Tile,132666,1.5,14.3,198999,1897123.8,171672.46,2267795.26
166443,Jean Ichbiah,ZZ,9.46,Marble,156980,88.73,34.25,13928835.4,5376565,1826290.88,21131691.28
166496,Thomas J. Watson,ZZ,9.46,Mosaic Tile,294625,18.5,49.25,5450562.5,14510281.25,1888295.82,21849139.57
166541,Thomas J. Watson,TX,8.19,Mosaic Tile,288220,18.5,49.25,5332070,14194835,1599253.52,21126158.52
166601,Bill Gates,WY,9.46,Trampoline,259529,20.78,13.33,5393012.62,3459521.57,837449.73,9689983.92
166666,Steve Jobs,RI,7,Carpet,198372,12.5,6.3,2479650,1249743.6,261057.55,3990451.15
166744,"Alan M. Galloway, Sr.",TX,8.19,Mosaic Tile,125117,18.5,49.25,2314664.5,6162012.25,694239.83,9170916.58
,what,wut?166784,"Thurston Howell, III",XX,9.46,Asphalt,75826,10.78,13.33,817404.28,1010760.58,172944.4,2001109.26
