OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
179540,"Alan M. Galloway, Jr.",RI,7,Distressed Red Oak,66819,18.57,23.33,1240828.83,1558887.27,195980.13,2995696.23
179568,Penn Jillette,TX,8.19,Trampoline,90246,20.78,13.33,1875311.88,1202979.18,252112.04,3330403.1
179606,Charles Babbage,WY,9.46,Dirt,268498,0.78,3.33,209428.44,894098.34,104393.63,1207920.41
179606,"Thurston Howell, III",XX,9.46,Disco Light Up Panels,102794,40.78,23.33,4191939.32,2398184.02,623425.67,7213549.01
179618,Alex Trebek,OH,7.14,Bamboo,285874,18.5,9.25,5288669,2644334.5,566416.45,8499419.95
179716,Penn Jillette,LO,9.46,Granite,202868,72.5,29.25,14707930,5933889,1952716.08,22594535.08
179739,"Alan M. Galloway, Jr.",KY,6,Granite,44792,72.5,29.25,3247420,1310166,273455.16,4831041.16
179739,"Alan M. Galloway, Jr.",HI,4.35,Dirt,68302,0.78,3.33,53275.56,227445.66,12211.37,292932.59
179813,Steve Jobs,XX,9.46,Laminate,193972,4.5,9.8,872874,1900925.6,262401.44,3036201.04
179847,Grace Murray Hopper,HI,4.35,Marble,136324,88.73,34.25,12096028.52,4669097,729282.96,17494408.48
		179850,Bill Gates,ZZ,9.46,Bamboo,127457,18.5,9.25,2357954.5,1178977.25,334593.74,3871525.49
179940,"Alan M. Galloway, Sr.",XX,9.46,Granite,295025,72.5,29.25,21389312.5,8629481.25,2839777.89,32858571.64
180030,"Alphabet",AK,1.76,Bamboo,160885,18.5,9.25,2976372.5,1488186.25,78576.23,4543134.98
180058,Penn Jillette,OH,7.14,Granite,18793,72.5,29.25,1362492.5,549695.25,136530.21,2048717.96
180082,The Boring Company,WY,9.46,Laminate,277310,4.5,9.8,1247895,2717638,375139.42,4340672.42
180082,Penn Jillette,WY,9.46,Carpet,158862,12.5,6.3,1985775,1000830.6,282532.89,3269138.49

180100,Jaden Smith,WY,9.46,Laminate,98937,4.5,9.8,445216.5,969582.6,133839.99,1548639.09
180136,"Monsters Inc.",LO,9.46,Marble,4611,88.73,34.25,409134.03,157926.75,53643.95,620704.73
180232,Ada Lovelace,AK,1.76,Distressed Red Oak,289190,18.57,23.33,5370258.3,6746802.7,213260.27,12330321.27
