OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
238712,Bill Gates,WY,9.46,Mosaic Tile,208867,18.5,49.25,3864039.5,10286699.75,1338659.93,15489399.18
238791,Apple,II,9.46,Trampoline,230483,20.78,13.33,4789436.74,3072338.39,743723.93,8605499.06
238791,"Microsoft, Inc.",XX,9.46,Granite,297577,72.5,29.25,21574332.5,8704127.25,2864342.29,33142802.04
238857,Ada Lovelace,DN,9.46,Laminate,172795,4.5,9.8,777577.5,1693391,233753.62,2704722.12
238900,"Thurston Howell, III",II,9.46,Carpet,135120,12.5,6.3,1689000,851256,240308.22,2780564.22
238980,Steve Jobs,II,9.46,Marble,169833,88.73,34.25,15069282.09,5816780.25,1975821.5,22861883.84
238980,"Thurston Howell, III",LO,9.46,Tile,39944,1.5,14.3,59916,571199.2,59703.5,690818.7
239002,The Boring Company,XX,9.46,Distressed Red Oak,192329,18.57,23.33,3571549.53,4487035.57,762342.15,8820927.25
239085,Charles Babbage,XX,9.46,Wood,222425,12.5,9.25,2780312.5,2057431.25,457650.56,5295394.31
239085,The Boring Company,OH,7.14,Asphalt,297922,10.78,13.33,3211599.16,3971300.26,512859.02,7695758.44
		239145,"Alan M. Galloway, Sr.",OH,7.14,Marble,125198,88.73,34.25,11108818.54,4288031.5,1099335.09,16496185.13
239157,Charles Darwin,OH,7.14,Distressed Red Oak,55106,18.57,23.33,1023318.42,1285622.98,164858.42,2473799.82
239175,Thomas J. Watson,TX,8.19,Tile,263083,1.5,14.3,394624.5,3762086.9,340434.66,4497146.06
239180,"Alan M. Galloway, Sr.",TX,8.19,Asphalt,246206,10.78,13.33,2654100.68,3281925.98,486160.58,6422187.24
239231,Grace Murray Hopper,ZZ,9.46,Dirt,99051,0.78,3.33,77259.78,329839.83,38511.62,445611.23
239305,"Thurston Howell, III",ZZ,9.46,Wood,106546,12.5,9.25,1331825,985550.5,219223.72,2536599.22

239362,The Boring Company,KY,6,Disco Light Up Panels,224292,40.78,23.33,9146627.76,5232732.36,862761.61,15242121.73
239413,"Alphabet",WY,9.46,Wood,56130,12.5,9.25,701625,519202.5,115490.28,1336317.78
239489,"Monsters Inc.",KY,6,Laminate,207048,4.5,9.8,931716,2029070.4,177647.18,3138433.58
239525,Jean Ichbiah,ZZ,9.46,Straw,16785,1.8,3.25,30213,54551.25,8018.7,92782.95
239614,Grace Murray Hopper,OH,7.14,Granite,238979,72.5,29.25,17325977.5,6990135.75,1736170.49,26052283.74
		239667,"Adams, Douglas",XX,9.46,Asphalt,40467,10.78,13.33,436234.26,539425.11,92297.38,1067956.75
239762,Penn Jillette,WY,9.46,Distressed Red Oak,108282,18.57,23.33,2010796.74,2526219.06,429201.69,4966217.49
239859,Charles Babbage,RI,7,Wood,126548,12.5,9.25,1581850,1170569,192669.33,2945088.33
239913,Ada Lovelace,XX,9.46,Carpet,273819,12.5,6.3,3422737.5,1725059.7,486981.62,5634778.82
239998,Charles Darwin,WY,9.46,Tile,132649,1.5,14.3,198973.5,1896880.7,198267.81,2294122.01
240020,Ada Lovelace,KY,6,Granite,198093,72.5,29.25,14361742.5,5794220.25,1209357.77,21365320.52
240068,Jaden Smith,II,9.46,Wood,33760,12.5,9.25,422000,312280,69462.89,803742.89
240094,Alex Trebek,OH,7.14,Disco Light Up Panels,292839,40.78,23.33,11941974.42,6831933.87,1340457.05,20114365.34
240179,Elon Musk,OH,7.14,Straw,195201,1.8,3.25,351361.8,634403.25,70383.62,1056148.67
240249,Apple,ZZ,9.46,Wood,30634,12.5,9.25,382925,283364.5,63030.99,729320.49
,what,wut?240316,"Tractor Supply Co.",XX,9.46,Dirt,171618,0.78,3.33,133862.04,571487.94,66726.11,772076.09
		240340,Charles Babbage,DN,9.46,Disco Light Up Panels,49234,40.78,23.33,2007762.52,1148629.22,298594.66,3454986.4

240346,"Adams, Douglas",XX,9.46,Dirt,280463,0.78,3.33,218761.14,933941.79,109045.7,1261748.63
240421,Louisville Llama Farm,TX,8.19,Wood,181456,12.5,9.25,2268200,1678468,323232.11,4269900.11
240431,"Tractor Supply Co.",TX,8.19,Marble,243229,88.73,34.25,21581709.17,8330593.25,2449817.57,32362119.99
240501,"Monsters Inc.",AK,1.76,Distressed Red Oak,286285,18.57,23.33,5316312.45,6679029.05,211118.01,12206459.51
240530,"Alphabet",II,9.46,Asphalt,267320,10.78,13.33,2881709.6,3563375.6,609705.06,7054790.26
240605,"Adams, Douglas",HI,4.35,Wood,204818,12.5,9.25,2560225,1894566.5,193783.43,4648574.93
240700,"Alphabet",KY,6,Wood,102615,12.5,9.25,1282687.5,949188.75,133912.58,2365788.83
240711,Ada Lovelace,HI,4.35,Asphalt,156363,10.78,13.33,1685593.14,2084318.79,163991.17,3933903.1
240786,"Alan M. Galloway, Jr.",RI,7,Disco Light Up Panels,46936,40.78,23.33,1914050.08,1095016.88,210634.69,3219701.65
240786,"Tractor Supply Co.",WY,9.46,Trampoline,204142,20.78,13.33,4242070.76,2721212.86,658726.63,7622010.25
