OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
45205,"Microsoft, Inc.",XX,9.46,Mosaic Tile,1860,18.5,49.25,34410,91605,11921.02,137936.02
45302,"Tractor Supply Co.",OH,7.14,Straw,127937,1.8,3.25,230286.6,415795.25,46130.24,692212.09
45383,Elon Musk,LO,9.46,Disco Light Up Panels,283379,40.78,23.33,11556195.62,6611232.07,1718638.66,19886066.35
45396,Albert Einstein,OH,7.14,Distressed Red Oak,22393,18.57,23.33,415838.01,522428.69,66992.24,1005258.94
45454,"Adams, Douglas",XX,9.46,Mosaic Tile,201789,18.5,49.25,3733096.5,9938108.25,1293295.97,14964500.72
45533,"Alphabet",AK,1.76,Bamboo,65216,18.5,9.25,1206496,603248,31851.49,1841595.49
45575,Grace Murray Hopper,XX,9.46,Bamboo,239846,18.5,9.25,4437151,2218575.5,629631.73,7285358.23
45643,"Alan M. Galloway, Sr.",II,9.46,Straw,19803,1.8,3.25,35645.4,64359.75,9460.49,109465.64
45737,"Thurston Howell, III",II,9.46,Laminate,299352,4.5,9.8,1347084,2933649.6,404957.4,4685691
45812,"Adams, Douglas",LO,9.46,Granite,237770,72.5,29.25,17238325,6954772.5,2288667.02,26481764.52
		45844,Elon Musk,OH,7.14,Marble,163369,88.73,34.25,14495731.37,5595388.25,1434505.94,21525625.56
45899,Jaden Smith,OH,7.14,Marble,171073,88.73,34.25,15179307.29,5859250.25,1502153.01,22540710.55
45899,Monty Hall,DN,9.46,Mosaic Tile,138935,18.5,49.25,2570297.5,6842548.75,890455.26,10303301.51
45914,Albert Einstein,WY,9.46,Straw,294426,1.8,3.25,529966.8,956884.5,140656.13,1627507.43
