OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
319349,Louisville Llama Farm,AK,1.76,Dirt,222862,0.78,3.33,173832.36,742130.46,16120.95,932083.77
319400,Jean Ichbiah,TX,8.19,Wood,282961,12.5,9.25,3537012.5,2617389.25,504045.5,6658447.25
319441,Bill Gates,II,9.46,Distressed Red Oak,73911,18.57,23.33,1372527.27,1724343.63,292963.99,3389834.89
319529,Louisville Llama Farm,KY,6,Tile,259030,1.5,14.3,388545,3704129,245560.44,4338234.44
319529,"Microsoft, Inc.",AK,1.76,Granite,148645,72.5,29.25,10776762.5,4347866.25,266193.47,15390822.22
319575,Penn Jillette,TX,8.19,Carpet,46903,12.5,6.3,586287.5,295488.9,72217.49,953993.89
319584,Charles Darwin,WY,9.46,Trampoline,209861,20.78,13.33,4360911.58,2797447.13,677180.73,7835539.44
319618,Charles Darwin,KY,6,Trampoline,111430,20.78,13.33,2315515.4,1485361.9,228052.64,4028929.94
319710,Charles Babbage,ZZ,9.46,Marble,88333,88.73,34.25,7837787.09,3025405.25,1027658,11890850.34
319788,Louisville Llama Farm,TX,8.19,Laminate,234064,4.5,9.8,1053288,2293827.2,274128.73,3621243.93
		319788,Jean Ichbiah,OH,7.14,Bamboo,11977,18.5,9.25,221574.5,110787.25,23730.63,356092.38
319819,Jean Ichbiah,XX,9.46,Distressed Red Oak,284669,18.57,23.33,5286303.33,6641327.77,1128353.9,13055985
319910,Jaden Smith,OH,7.14,Trampoline,193353,20.78,13.33,4017875.34,2577395.49,470902.34,7066173.17
319996,"Tractor Supply Co.",ZZ,9.46,Granite,98789,72.5,29.25,7162202.5,2889578.25,950898.46,11002679.21
320066,"Thurston Howell, III",WY,9.46,Laminate,193633,4.5,9.8,871348.5,1897603.4,261942.85,3030894.75
320137,"Thurston Howell, III",DN,9.46,Dirt,268779,0.78,3.33,209647.62,895034.07,104502.89,1209184.58

320159,"Tractor Supply Co.",HI,4.35,Tile,133462,1.5,14.3,200193,1908506.6,91728.43,2200428.03
320159,Penn Jillette,XX,9.46,Dirt,89173,0.78,3.33,69554.94,296946.09,34671,401172.03
320184,Alex Trebek,KY,6,Laminate,33685,4.5,9.8,151582.5,330113,28901.73,510597.23
320255,Albert Einstein,II,9.46,Tile,133862,1.5,14.3,200793,1914226.6,200080.85,2315100.45
320281,Charles Darwin,TX,8.19,Asphalt,74293,10.78,13.33,800878.54,990325.69,146699.63,1937903.86
		320361,Elon Musk,WY,9.46,Carpet,280829,12.5,6.3,3510362.5,1769222.7,499448.76,5779033.96
320381,"Adams, Douglas",DN,9.46,Granite,156307,72.5,29.25,11332257.5,4571979.75,1504540.84,17408778.09
320477,Louisville Llama Farm,XX,9.46,Granite,278071,72.5,29.25,20160147.5,8133576.75,2676586.31,30970310.56
320576,"Alan M. Galloway, Sr.",KY,6,Distressed Red Oak,75230,18.57,23.33,1397021.1,1755115.9,189128.22,3341265.22
320639,Bill Gates,OH,7.14,Bamboo,237415,18.5,9.25,4392177.5,2196088.75,470402.21,7058668.46
320708,Jaden Smith,OH,7.14,Laminate,130207,4.5,9.8,585931.5,1276028.6,132943.95,1994904.05
320803,Penn Jillette,HI,4.35,Disco Light Up Panels,74171,40.78,23.33,3024693.38,1730409.43,206846.97,4961949.78
320803,Alex Trebek,XX,9.46,Bamboo,188065,18.5,9.25,3479202.5,1739601.25,493698.83,5712502.58
320880,Steve Jobs,XX,9.46,Bamboo,150411,18.5,9.25,2782603.5,1391301.75,394851.44,4568756.69
320880,"Alan M. Galloway, Sr.",LO,9.46,Marble,27967,88.73,34.25,2481511.91,957869.75,325365.51,3764747.17
,what,wut?320905,"Alphabet",OH,7.14,Marble,271479,88.73,34.25,24088331.67,9298155.75,2383795.2,35770282.62
		320992,Alex Trebek,ZZ,9.46,Mosaic Tile,166929,18.5,49.25,3088186.5,8221253.25,1069873,12379312.75
