OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
309099,"Monsters Inc.",LO,9.46,Carpet,269576,12.5,6.3,3369700,1698328.8,479435.52,5547464.32
309117,"Monsters Inc.",WY,9.46,Trampoline,273668,20.78,13.33,5686821.04,3647994.44,883073.54,10217889.02
309171,Charles Babbage,XX,9.46,Bamboo,160037,18.5,9.25,2960684.5,1480342.25,420121.13,4861147.88
309238,Monty Hall,OH,7.14,Laminate,113,4.5,9.8,508.5,1107.4,115.38,1731.28
309273,Charles Babbage,OH,7.14,Bamboo,234369,18.5,9.25,4335826.5,2167913.25,464367.02,6968106.77
309363,"Alan M. Galloway, Sr.",HI,4.35,Tile,216388,1.5,14.3,324582,3094348.4,148723.47,3567653.87
309438,"Tractor Supply Co.",XX,9.46,Distressed Red Oak,58585,18.57,23.33,1087923.45,1366788.05,232215.71,2686927.21
309501,Charles Babbage,II,9.46,Tile,6524,1.5,14.3,9786,93293.2,9751.29,112830.49
309571,Apple,II,9.46,Disco Light Up Panels,282579,40.78,23.33,11523571.62,6592568.07,1713786.81,19829926.5
309652,Charles Darwin,ZZ,9.46,Granite,151394,72.5,29.25,10976065,4428274.5,1457250.52,16861590.02
		309652,Albert Einstein,HI,4.35,Wood,283189,12.5,9.25,3539862.5,2619498.25,267932.19,6427292.94
309680,Jaden Smith,OH,7.14,Carpet,50197,12.5,6.3,627462.5,316241.1,67380.44,1011084.04
309680,"Microsoft, Inc.",LO,9.46,Asphalt,293894,10.78,13.33,3168177.32,3917607.02,670315.2,7756099.54
309729,"Monsters Inc.",ZZ,9.46,Trampoline,64220,20.78,13.33,1334491.6,856052.6,207225.48,2397769.68
309729,"Adams, Douglas",ZZ,9.46,Marble,191821,88.73,34.25,17020277.33,6569869.25,2231627.87,25821774.45
309796,Steve Jobs,HI,4.35,Distressed Red Oak,236805,18.57,23.33,4397468.85,5524660.65,431612.63,10353742.13

309825,Apple,KY,6,Straw,100835,1.8,3.25,181503,327713.75,30553.01,539769.76
309919,"Monsters Inc.",WY,9.46,Mosaic Tile,199426,18.5,49.25,3689381,9821730.5,1278151.15,14789262.65
309976,Alex Trebek,KY,6,Disco Light Up Panels,118216,40.78,23.33,4820848.48,2757979.28,454729.67,8033557.43
310040,"Alan M. Galloway, Sr.",ZZ,9.46,Carpet,175879,12.5,6.3,2198487.5,1108037.7,312797.28,3619322.48
310089,"Thurston Howell, III",II,9.46,Straw,7295,1.8,3.25,13131,23708.75,3485.04,40324.79
		310170,Charles Babbage,II,9.46,Carpet,109414,12.5,6.3,1367675,689308.2,194590.61,2251573.81
310170,Louisville Llama Farm,WY,9.46,Carpet,247106,12.5,6.3,3088825,1556767.8,439473.08,5085065.88
310217,Steve Jobs,HI,4.35,Wood,77615,12.5,9.25,970187.5,717938.75,73433.49,1761559.74
310257,"Thurston Howell, III",DN,9.46,Asphalt,181314,10.78,13.33,1954564.92,2416915.62,413542.06,4785022.6
310350,Grace Murray Hopper,WY,9.46,Marble,154917,88.73,34.25,13745785.41,5305907.25,1802290.13,20853982.79
310395,Steve Jobs,II,9.46,Trampoline,26550,20.78,13.33,551709,353911.5,85671.7,991292.2
310493,Louisville Llama Farm,TX,8.19,Trampoline,9119,20.78,13.33,189492.82,121556.27,25474.92,336524.01
310580,Alex Trebek,HI,4.35,Laminate,237814,4.5,9.8,1070163,2330577.2,147932.2,3548672.4
