OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
158624,"Alan M. Galloway, Sr.",HI,4.35,Disco Light Up Panels,172787,40.78,23.33,7046253.86,4031120.71,481865.79,11559240.36
158636,"Adams, Douglas",AK,1.76,Asphalt,49664,10.78,13.33,535377.92,662021.12,21074.22,1218473.26
158691,The Boring Company,DN,9.46,Disco Light Up Panels,286859,40.78,23.33,11698110.02,6692420.47,1739744.18,20130274.67
158710,Ada Lovelace,WY,9.46,Marble,117861,88.73,34.25,10457806.53,4036739.25,1371184.03,15865729.81
158767,"Adams, Douglas",II,9.46,Laminate,101495,4.5,9.8,456727.5,994651,137300.41,1588678.91
158767,Charles Darwin,XX,9.46,Mosaic Tile,143445,18.5,49.25,2653732.5,7064666.25,919360.52,10637759.27
158855,Penn Jillette,II,9.46,Distressed Red Oak,245207,18.57,23.33,4553493.99,5720679.31,971936.79,11246110.09
158923,"Thurston Howell, III",WY,9.46,Tile,119256,1.5,14.3,178884,1705360.8,178249.56,2062494.36
159013,Grace Murray Hopper,AK,1.76,Marble,205039,88.73,34.25,18193110.47,7022585.75,443796.25,25659492.47
159042,Charles Babbage,LO,9.46,Mosaic Tile,194682,18.5,49.25,3601617,9588088.5,1247746.14,14437451.64
		159105,Charles Darwin,KY,6,Granite,209294,72.5,29.25,15173815,6121849.5,1277739.87,22573404.37
159150,Elon Musk,LO,9.46,Wood,66418,12.5,9.25,830225,614366.5,136658.36,1581249.86
159187,Thomas J. Watson,OH,7.14,Granite,121457,72.5,29.25,8805632.5,3552617.25,882379.03,13240628.78
159187,Jean Ichbiah,RI,7,Disco Light Up Panels,238894,40.78,23.33,9742097.32,5573397.02,1072084.6,16387578.94
159232,Bill Gates,AK,1.76,Trampoline,189599,20.78,13.33,3939867.22,2527354.67,113823.11,6581045
159279,Alex Trebek,KY,6,Trampoline,7779,20.78,13.33,161647.62,103694.07,15920.5,281262.19

159286,"Adams, Douglas",KY,6,Distressed Red Oak,133831,18.57,23.33,2485241.67,3122277.23,336451.13,5943970.03
159382,Charles Babbage,HI,4.35,Marble,270067,88.73,34.25,23963044.91,9249794.75,1444758.53,34657598.19
159481,Charles Babbage,RI,7,Disco Light Up Panels,11181,40.78,23.33,455961.18,260852.73,50176.97,766990.88
159481,Steve Jobs,ZZ,9.46,Laminate,7056,4.5,9.8,31752,69148.8,9545.22,110446.02
159524,Jaden Smith,LO,9.46,Straw,260369,1.8,3.25,468664.2,846199.25,124386.08,1439249.53
		159564,Alex Trebek,II,9.46,Mosaic Tile,52034,18.5,49.25,962629,2562674.5,333493.71,3858797.21
159639,Elon Musk,LO,9.46,Wood,117951,12.5,9.25,1474387.5,1091046.75,242690.08,2808124.33
159713,Thomas J. Watson,HI,4.35,Tile,99124,1.5,14.3,148686,1417473.2,68127.93,1634287.13
159746,Alex Trebek,TX,8.19,Laminate,106409,4.5,9.8,478840.5,1042808.2,124623.03,1646271.73
159795,Louisville Llama Farm,AK,1.76,Mosaic Tile,227220,18.5,49.25,4203570,11190585,270937.13,15665092.13
159854,Jaden Smith,HI,4.35,Disco Light Up Panels,103253,40.78,23.33,4210657.34,2408892.49,287950.42,6907500.25
159872,"Microsoft, Inc.",AK,1.76,Carpet,189979,12.5,6.3,2374737.5,1196867.7,62860.25,3634465.45
159918,"Adams, Douglas",WY,9.46,Laminate,153316,4.5,9.8,689922,1502496.8,207402.82,2399821.62
159994,Alex Trebek,KY,6,Marble,52828,88.73,34.25,4687428.44,1809359,389807.25,6886594.69
160067,"Microsoft, Inc.",ZZ,9.46,Laminate,21897,4.5,9.8,98536.5,214590.6,29621.82,342748.92
,what,wut?160085,Charles Darwin,DN,9.46,Laminate,83280,4.5,9.8,374760,816144,112659.52,1303563.52
		160088,"Microsoft, Inc.",XX,9.46,Wood,257797,12.5,9.25,3222462.5,2384622.25,530430.22,6137514.97
