OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
174806,"Adams, Douglas",WY,9.46,Dirt,37703,0.78,3.33,29408.34,125550.99,14659.15,169618.48
174884,Jean Ichbiah,AK,1.76,Asphalt,269635,10.78,13.33,2906665.3,3594234.55,114415.84,6615315.69
174955,"Adams, Douglas",RI,7,Wood,229613,12.5,9.25,2870162.5,2123920.25,349585.79,5343668.54
175024,Jean Ichbiah,OH,7.14,Asphalt,288803,10.78,13.33,3113296.34,3849743.99,497161.08,7460201.41
175035,Monty Hall,HI,4.35,Bamboo,19916,18.5,9.25,368446,184223,24041.1,576710.1
175035,Grace Murray Hopper,KY,6,Distressed Red Oak,175974,18.57,23.33,3267837.18,4105473.42,442398.64,7815709.24
175100,"Alphabet",XX,9.46,Carpet,87650,12.5,6.3,1095625,552195,155883.77,1803703.77
175148,Thomas J. Watson,RI,7,Wood,54586,12.5,9.25,682325,504920.5,83107.19,1270352.69
175241,"Microsoft, Inc.",XX,9.46,Asphalt,164450,10.78,13.33,1772771,2192118.5,375078.55,4339968.05
175323,Apple,WY,9.46,Trampoline,218070,20.78,13.33,4531494.6,2906873.1,703669.58,8142037.28
		175341,"Alan M. Galloway, Sr.",AK,1.76,Granite,4210,72.5,29.25,305225,123142.5,7539.27,435906.77
175379,"Adams, Douglas",LO,9.46,Wood,182575,12.5,9.25,2282187.5,1688818.75,375657.19,4346663.44
175398,Thomas J. Watson,OH,7.14,Distressed Red Oak,231891,18.57,23.33,4306215.87,5410017.03,693739.03,10409971.93
175458,Ada Lovelace,AK,1.76,Mosaic Tile,163546,18.5,49.25,3025601,8054640.5,195012.25,11275253.75
175539,Elon Musk,XX,9.46,Mosaic Tile,81690,18.5,49.25,1511265,4023232.5,523563.46,6058060.96
175539,"Microsoft, Inc.",KY,6,Laminate,222567,4.5,9.8,1001551.5,2181156.6,190962.49,3373670.59

175591,Charles Babbage,WY,9.46,Mosaic Tile,287391,18.5,49.25,5316733.5,14154006.75,1841932.03,21312672.28
175609,Charles Babbage,DN,9.46,Laminate,224335,4.5,9.8,1009507.5,2198483,303475.9,3511466.4
175609,Steve Jobs,LO,9.46,Trampoline,44840,20.78,13.33,931775.2,597717.2,144689.98,1674182.38
175637,"Alan M. Galloway, Sr.",WY,9.46,Dirt,18730,0.78,3.33,14609.4,62370.9,7282.34,84262.64
175637,Steve Jobs,II,9.46,Granite,179652,72.5,29.25,13024770,5254821,1729249.31,20008840.31
		175681,Steve Jobs,DN,9.46,Wood,28233,12.5,9.25,352912.5,261155.25,58090.81,672158.56
175752,"Monsters Inc.",WY,9.46,Granite,198997,72.5,29.25,14427282.5,5820662.25,1915455.57,22163400.32
175843,Bill Gates,XX,9.46,Dirt,112472,0.78,3.33,87728.16,374531.76,43729.79,505989.71
175872,Grace Murray Hopper,DN,9.46,Bamboo,141434,18.5,9.25,2616529,1308264.5,371285.47,4296078.97
175966,"Tractor Supply Co.",WY,9.46,Straw,220721,1.8,3.25,397297.8,717343.25,105445.04,1220086.09
175966,"Alan M. Galloway, Jr.",DN,9.46,Straw,5479,1.8,3.25,9862.2,17806.75,2617.48,30286.43
175979,"Alan M. Galloway, Jr.",LO,9.46,Distressed Red Oak,178931,18.57,23.33,3322748.67,4174460.23,709235.96,8206444.86
176003,Thomas J. Watson,XX,9.46,Carpet,214774,12.5,6.3,2684675,1353076.2,381971.26,4419722.46
176012,Ada Lovelace,ZZ,9.46,Asphalt,106941,10.78,13.33,1152823.98,1425523.53,243911.67,2822259.18
