OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
265678,Albert Einstein,AK,1.76,Granite,86678,72.5,29.25,6284155,2535331.5,155222.96,8974709.46
265755,Penn Jillette,HI,4.35,Trampoline,84232,20.78,13.33,1750340.96,1122812.56,124982.18,2998135.7
265755,Jean Ichbiah,XX,9.46,Carpet,249763,12.5,6.3,3122037.5,1573506.9,444198.5,5139742.9
265800,Alex Trebek,HI,4.35,Trampoline,134443,20.78,13.33,2793725.54,1792125.19,199484.51,4785335.24
265857,Grace Murray Hopper,II,9.46,Mosaic Tile,144725,18.5,49.25,2677412.5,7127706.25,927564.23,10732682.98
265918,"Tractor Supply Co.",HI,4.35,Asphalt,226276,10.78,13.33,2439255.28,3016259.08,237314.87,5692829.23
265964,Monty Hall,WY,9.46,Granite,265849,72.5,29.25,19274052.5,7776083.25,2558942.84,29609078.59
266036,Apple,DN,9.46,Tile,272473,1.5,14.3,408709.5,3896363.9,407259.94,4712333.34
266101,Steve Jobs,ZZ,9.46,Disco Light Up Panels,35943,40.78,23.33,1465755.54,838550.19,217987.32,2522293.05
266174,Thomas J. Watson,ZZ,9.46,Carpet,126730,12.5,6.3,1584125,798399,225386.77,2607910.77
		266257,Grace Murray Hopper,XX,9.46,Disco Light Up Panels,14833,40.78,23.33,604889.74,346053.89,89959.27,1040902.9
266345,"Alan M. Galloway, Jr.",ZZ,9.46,Carpet,39931,12.5,6.3,499137.5,251565.3,71016.48,821719.28
266409,"Adams, Douglas",HI,4.35,Carpet,16506,12.5,6.3,206325,103987.8,13498.61,323811.41
266461,"Alan M. Galloway, Sr.",II,9.46,Distressed Red Oak,191046,18.57,23.33,3547724.22,4457103.18,757256.67,8762084.07
266478,Steve Jobs,LO,9.46,Carpet,93317,12.5,6.3,1166462.5,587897.1,165962.42,1920322.02
266529,The Boring Company,ZZ,9.46,Wood,212106,12.5,9.25,2651325,1961980.5,436418.7,5049724.2

266562,Apple,WY,9.46,Dirt,34572,0.78,3.33,26966.16,115124.76,13441.8,155532.72
266596,Ada Lovelace,HI,4.35,Tile,79842,1.5,14.3,119763,1141740.6,54875.41,1316379.01
266638,Alex Trebek,HI,4.35,Marble,124367,88.73,34.25,11035083.91,4259569.75,665317.43,15959971.09
266718,"Microsoft, Inc.",WY,9.46,Trampoline,292063,20.78,13.33,6069069.14,3893199.79,942430.64,10904699.57
266791,"Alan M. Galloway, Sr.",AK,1.76,Mosaic Tile,259611,18.5,49.25,4802803.5,12785841.75,309560.16,17898205.41
		266791,The Boring Company,DN,9.46,Distressed Red Oak,271737,18.57,23.33,5046156.09,6339624.21,1077094.82,12462875.12
266855,"Thurston Howell, III",RI,7,Bamboo,84044,18.5,9.25,1554814,777407,163255.47,2495476.47
266859,Albert Einstein,LO,9.46,Wood,86531,12.5,9.25,1081637.5,800411.75,178041.86,2060091.11
266954,Elon Musk,AK,1.76,Bamboo,288434,18.5,9.25,5336029,2668014.5,140871.17,8144914.67
267036,Penn Jillette,KY,6,Distressed Red Oak,43138,18.57,23.33,801072.66,1006409.54,108448.93,1915931.13
267036,Charles Darwin,OH,7.14,Dirt,69134,0.78,3.33,53924.52,230216.22,20287.65,304428.39
267131,"Microsoft, Inc.",TX,8.19,Straw,144341,1.8,3.25,259813.8,469108.25,59698.72,788620.77
267137,Bill Gates,AK,1.76,Distressed Red Oak,210238,18.57,23.33,3904119.66,4904852.54,155037.91,8964010.11
267174,Steve Jobs,LO,9.46,Asphalt,204066,10.78,13.33,2199831.48,2720199.78,465434.96,5385466.22
267181,Grace Murray Hopper,LO,9.46,Asphalt,206386,10.78,13.33,2224841.08,2751125.38,470726.43,5446692.89
,what,wut?267183,"Alan M. Galloway, Jr.",OH,7.14,Bamboo,252228,18.5,9.25,4666218,2333109,499751.95,7499078.95
