OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
119126,"Alphabet",HI,4.35,Tile,165751,1.5,14.3,248626.5,2370239.3,113920.66,2732786.46
119203,"Adams, Douglas",DN,9.46,Mosaic Tile,130005,18.5,49.25,2405092.5,6402746.25,833221.55,9641060.3
119203,Thomas J. Watson,DN,9.46,Marble,99635,88.73,34.25,8840613.55,3412498.75,1159144.42,13412256.72
119226,Penn Jillette,OH,7.14,Granite,88850,72.5,29.25,6441625,2598862.5,645490.81,9685978.31
119300,The Boring Company,ZZ,9.46,Bamboo,252432,18.5,9.25,4669992,2334996,662671.86,7667659.86
119314,"Microsoft, Inc.",AK,1.76,Disco Light Up Panels,194748,40.78,23.33,7941823.44,4543470.84,219741.18,12705035.46
119336,Albert Einstein,ZZ,9.46,Straw,92177,1.8,3.25,165918.6,299575.25,44035.72,509529.57
119336,Louisville Llama Farm,LO,9.46,Asphalt,17791,10.78,13.33,191786.98,237154.03,40577.82,469518.83
119357,Apple,OH,7.14,Laminate,198859,4.5,9.8,894865.5,1948818.2,203039.02,3046722.72
119357,"Alan M. Galloway, Sr.",HI,4.35,Dirt,296466,0.78,3.33,231243.48,987231.78,53003.67,1271478.93
		119368,Thomas J. Watson,ZZ,9.46,Mosaic Tile,2027,18.5,49.25,37499.5,99829.75,12991.35,150320.6
119423,Charles Darwin,OH,7.14,Tile,180212,1.5,14.3,270318,2577031.6,203300.76,3050650.36
119453,Steve Jobs,TX,8.19,Trampoline,34059,20.78,13.33,707746.02,454006.47,95147.53,1256900.02
119512,"Alan M. Galloway, Jr.",WY,9.46,Tile,211733,1.5,14.3,317599.5,3027781.9,316473.08,3661854.48
119540,"Microsoft, Inc.",KY,6,Wood,134095,12.5,9.25,1676187.5,1240378.75,174993.98,3091560.23
119605,Albert Einstein,HI,4.35,Straw,10456,1.8,3.25,18820.8,33982,2296.92,55099.72

119656,Bill Gates,DN,9.46,Carpet,242745,12.5,6.3,3034312.5,1529293.5,431717.13,4995323.13
119698,Bill Gates,WY,9.46,Dirt,142125,0.78,3.33,110857.5,473276.25,55259.05,639392.8
119780,"Alan M. Galloway, Jr.",DN,9.46,Dirt,84994,0.78,3.33,66295.32,283030.02,33046.18,382371.52
119819,"Alphabet",DN,9.46,Carpet,211103,12.5,6.3,2638787.5,1329948.9,375442.46,4344178.86
119819,Grace Murray Hopper,WY,9.46,Wood,151715,12.5,9.25,1896437.5,1403363.75,312161.2,3611962.45
		119877,Bill Gates,KY,6,Mosaic Tile,282806,18.5,49.25,5231911,13928195.5,1149606.39,20309712.89
119966,Ada Lovelace,WY,9.46,Trampoline,125740,20.78,13.33,2612877.2,1676114.2,405738.59,4694729.99
119966,"Thurston Howell, III",RI,7,Asphalt,78040,10.78,13.33,841271.2,1040273.2,131708.11,2013252.51
119985,The Boring Company,OH,7.14,Asphalt,216562,10.78,13.33,2334538.36,2886771.46,372801.52,5594111.34
120069,Monty Hall,XX,9.46,Granite,102685,72.5,29.25,7444662.5,3003536.25,988399.6,11436598.35
120092,Apple,RI,7,Granite,139630,72.5,29.25,10123175,4084177.5,994514.68,15201867.18
120092,"Alan M. Galloway, Jr.",TX,8.19,Bamboo,79802,18.5,9.25,1476337,738168.5,181368,2395873.5
120159,Grace Murray Hopper,RI,7,Straw,255264,1.8,3.25,459475.2,829608,90235.82,1379319.02
120218,Ada Lovelace,ZZ,9.46,Wood,101389,12.5,9.25,1267362.5,937848.25,208612.94,2413823.69
120218,Alex Trebek,RI,7,Dirt,261994,0.78,3.33,204355.32,872440.02,75375.67,1152171.01
,what,wut?120241,Ada Lovelace,XX,9.46,Bamboo,217485,18.5,9.25,4023472.5,2011736.25,570930.75,6606139.5
