OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
296400,Charles Darwin,RI,7,Tile,109452,1.5,14.3,164178,1565163.6,121053.91,1850395.51
296446,Charles Babbage,OH,7.14,Granite,227219,72.5,29.25,16473377.5,6646155.75,1650734.67,24770267.92
296485,Jaden Smith,ZZ,9.46,Bamboo,18235,18.5,9.25,337347.5,168673.75,47869.61,553890.86
296485,"Alphabet",WY,9.46,Straw,100207,1.8,3.25,180372.6,325672.75,47871.89,553917.24
296520,"Microsoft, Inc.",KY,6,Disco Light Up Panels,235071,40.78,23.33,9586195.38,5484206.43,904224.11,15974625.92
296520,The Boring Company,XX,9.46,Tile,77159,1.5,14.3,115738.5,1103373.7,115328.01,1334440.21
296543,"Alphabet",RI,7,Laminate,83965,4.5,9.8,377842.5,822857,84048.97,1284748.47
296639,"Thurston Howell, III",LO,9.46,Marble,82132,88.73,34.25,7287572.36,2813021,955516.13,11056109.49
296639,"Microsoft, Inc.",OH,7.14,Tile,239304,1.5,14.3,358956,3422047.2,269963.63,4050966.83
296725,The Boring Company,WY,9.46,Granite,270820,72.5,29.25,19634450,7921485,2606791.45,30162726.45
		296736,Charles Darwin,RI,7,Dirt,224025,0.78,3.33,174739.5,746003.25,64451.99,985194.74
296797,Penn Jillette,DN,9.46,Laminate,21024,4.5,9.8,94608,206035.2,28440.85,329084.05
296810,Alex Trebek,XX,9.46,Straw,273141,1.8,3.25,491653.8,887708.25,130487.65,1509849.7
296889,"Alan M. Galloway, Sr.",KY,6,Carpet,189779,12.5,6.3,2372237.5,1195607.7,214070.71,3781915.91
296915,"Alan M. Galloway, Sr.",ZZ,9.46,Wood,39007,12.5,9.25,487587.5,360814.75,80258.85,928661.1
296942,"Alphabet",RI,7,Trampoline,217286,20.78,13.33,4515203.08,2896422.38,518813.78,7930439.24

297008,Steve Jobs,AK,1.76,Wood,145822,12.5,9.25,1822775,1348853.5,55820.66,3227449.16
297094,Apple,LO,9.46,Wood,83306,12.5,9.25,1041325,770580.5,171406.26,1983311.76
297094,Apple,OH,7.14,Wood,31296,12.5,9.25,391200,289488,48601.12,729289.12
297137,Bill Gates,OH,7.14,Disco Light Up Panels,25960,40.78,23.33,1058648.8,605646.8,118830.71,1783126.31
297140,"Tractor Supply Co.",HI,4.35,Marble,86983,88.73,34.25,7718001.59,2979167.75,465326.87,11162496.21
		297218,"Monsters Inc.",OH,7.14,Granite,77175,72.5,29.25,5595187.5,2257368.75,560672.52,8413228.77
297288,Charles Darwin,WY,9.46,Laminate,58734,4.5,9.8,264303,575593.2,79454.18,919350.38
297365,"Alan M. Galloway, Jr.",II,9.46,Marble,48082,88.73,34.25,4266315.86,1646808.5,559381.56,6472505.92
297375,Thomas J. Watson,AK,1.76,Granite,22183,72.5,29.25,1608267.5,648852.75,39725.32,2296845.57
297444,"Tractor Supply Co.",WY,9.46,Mosaic Tile,58647,18.5,49.25,1084969.5,2888364.75,375877.42,4349211.67
297444,Steve Jobs,DN,9.46,Granite,48644,72.5,29.25,3526690,1422837,468225.25,5417752.25
297488,Alex Trebek,HI,4.35,Dirt,135006,0.78,3.33,105304.68,449569.98,24137.05,579011.71
297526,Jean Ichbiah,OH,7.14,Asphalt,116513,10.78,13.33,1256010.14,1553118.29,200571.77,3009700.2
297541,Penn Jillette,ZZ,9.46,Straw,20556,1.8,3.25,37000.8,66807,9820.22,113628.02
