OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
293246,Monty Hall,LO,9.46,Asphalt,228642,10.78,13.33,2464760.76,3047797.86,521488.05,6034046.67
293261,Alex Trebek,WY,9.46,Dirt,192404,0.78,3.33,150075.12,640705.32,74807.83,865588.27
293335,"Alan M. Galloway, Sr.",II,9.46,Distressed Red Oak,183304,18.57,23.33,3403955.28,4276482.32,726569.4,8407007
293335,Jaden Smith,KY,6,Marble,90065,88.73,34.25,7991467.45,3084726.25,664571.62,11740765.32
293351,"Tractor Supply Co.",II,9.46,Wood,73853,12.5,9.25,923162.5,683140.25,151956.24,1758258.99
293389,"Microsoft, Inc.",OH,7.14,Straw,285501,1.8,3.25,513901.8,927878.25,102943.1,1544723.15
293423,Penn Jillette,II,9.46,Trampoline,16005,20.78,13.33,332583.9,213346.65,51645.03,597575.58
293488,Jaden Smith,OH,7.14,Bamboo,2481,18.5,9.25,45898.5,22949.25,4915.73,73763.48
293544,Jean Ichbiah,TX,8.19,Laminate,224428,4.5,9.8,1009926,2199394.4,262843.34,3472163.74
293634,"Thurston Howell, III",AK,1.76,Wood,260600,12.5,9.25,3257500,2410550,99757.68,5767807.68
		293641,Ada Lovelace,TX,8.19,Trampoline,181862,20.78,13.33,3779092.36,2424220.46,508051.32,6711364.14
293733,Alex Trebek,ZZ,9.46,Mosaic Tile,155343,18.5,49.25,2873845.5,7650642.75,995616.59,11520104.84
293782,"Adams, Douglas",AK,1.76,Granite,168067,72.5,29.25,12184857.5,4915959.75,300974.38,17401791.63
293874,Thomas J. Watson,ZZ,9.46,Wood,48415,12.5,9.25,605187.5,447838.75,99616.28,1152642.53
293874,Apple,HI,4.35,Distressed Red Oak,70891,18.57,23.33,1316445.87,1653887.03,129209.48,3099542.38
293909,Albert Einstein,OH,7.14,Bamboo,178668,18.5,9.25,3305358,1652679,354003.84,5312040.84

293909,Apple,HI,4.35,Wood,230087,12.5,9.25,2876087.5,2128304.75,217691.06,5222083.31
293930,"Alphabet",ZZ,9.46,Straw,294034,1.8,3.25,529261.2,955610.5,140468.86,1625340.56
293930,Monty Hall,KY,6,Straw,256583,1.8,3.25,461849.4,833894.75,77744.65,1373488.8
293939,Louisville Llama Farm,II,9.46,Mosaic Tile,22111,18.5,49.25,409053.5,1088966.75,141712.72,1639732.97
294034,"Tractor Supply Co.",TX,8.19,Distressed Red Oak,78075,18.57,23.33,1449852.75,1821489.75,267922.95,3539265.45
		294113,Thomas J. Watson,RI,7,Asphalt,104640,10.78,13.33,1128019.2,1394851.2,176600.93,2699471.33
294120,Monty Hall,DN,9.46,Tile,244726,1.5,14.3,367089,3499581.8,365787.06,4232457.86
294139,Steve Jobs,DN,9.46,Trampoline,299861,20.78,13.33,6231111.58,3997147.13,967593.27,11195851.98
294141,"Thurston Howell, III",TX,8.19,Tile,190066,1.5,14.3,285099,2717943.8,245949.21,3248992.01
294154,Elon Musk,DN,9.46,Distressed Red Oak,151667,18.57,23.33,2816456.19,3538391.11,601168.55,6956015.85
294154,Elon Musk,AK,1.76,Disco Light Up Panels,21333,40.78,23.33,869959.74,497698.89,24070.79,1391729.42
294182,"Alan M. Galloway, Jr.",KY,6,Disco Light Up Panels,296650,40.78,23.33,12097387,6920844.5,1141093.89,20159325.39
294182,"Thurston Howell, III",DN,9.46,Mosaic Tile,52733,18.5,49.25,975560.5,2597100.25,337973.71,3910634.46
294222,"Monsters Inc.",RI,7,Distressed Red Oak,241618,18.57,23.33,4486846.26,5636947.94,708665.59,10832459.79
