OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
134790,Grace Murray Hopper,RI,7,Granite,279927,72.5,29.25,20294707.5,8187864.75,1993780.06,30476352.31
134811,"Monsters Inc.",LO,9.46,Asphalt,76967,10.78,13.33,829704.26,1025970.11,175546.8,2031221.17
134819,"Alphabet",HI,4.35,Mosaic Tile,4115,18.5,49.25,76127.5,202663.75,12127.42,290918.67
134844,Alex Trebek,ZZ,9.46,Mosaic Tile,201463,18.5,49.25,3727065.5,9922052.75,1291206.59,14940324.84
134898,Louisville Llama Farm,LO,9.46,Disco Light Up Panels,5489,40.78,23.33,223841.42,128058.37,33289.72,385189.51
134994,"Thurston Howell, III",AK,1.76,Wood,73044,12.5,9.25,913050,675657,27961.24,1616668.24
135020,Louisville Llama Farm,XX,9.46,Dirt,104791,0.78,3.33,81736.98,348954.03,40743.37,471434.38
135023,Grace Murray Hopper,RI,7,Tile,124252,1.5,14.3,186378,1776803.6,137422.71,2100604.31
135023,Bill Gates,KY,6,Carpet,296182,12.5,6.3,3702275,1865946.6,334093.3,5902314.9
135032,Steve Jobs,II,9.46,Asphalt,252191,10.78,13.33,2718618.98,3361706.03,575198.75,6655523.76
		135077,Jean Ichbiah,KY,6,Trampoline,212652,20.78,13.33,4418908.56,2834651.16,435213.58,7688773.3
135154,"Tractor Supply Co.",RI,7,Straw,293116,1.8,3.25,527608.8,952627,103616.51,1583852.31
135177,Steve Jobs,TX,8.19,Disco Light Up Panels,231780,40.78,23.33,9451988.4,5407427.4,1216986.15,16076401.95
135177,Alex Trebek,HI,4.35,Trampoline,171624,20.78,13.33,3566346.72,2287747.92,254653.12,6108747.76
135209,Louisville Llama Farm,TX,8.19,Laminate,174244,4.5,9.8,784098,1707591.2,204069.35,2695758.55
135218,"Alan M. Galloway, Jr.",RI,7,Tile,151939,1.5,14.3,227908.5,2172727.7,168044.53,2568680.73

135221,Thomas J. Watson,AK,1.76,Carpet,228862,12.5,6.3,2860775,1441830.6,75725.86,4378331.46
135298,Albert Einstein,ZZ,9.46,Laminate,244659,4.5,9.8,1100965.5,2397658.2,330969.8,3829593.5
135341,"Alan M. Galloway, Sr.",RI,7,Bamboo,193861,18.5,9.25,3586428.5,1793214.25,376574.99,5756217.74
135415,"Adams, Douglas",RI,7,Tile,101223,1.5,14.3,151834.5,1447488.9,111952.64,1711276.04
135415,Charles Babbage,LO,9.46,Wood,213479,12.5,9.25,2668487.5,1974680.75,439243.72,5082411.97
		135478,"Alan M. Galloway, Jr.",KY,6,Bamboo,74911,18.5,9.25,1385853.5,692926.75,124726.82,2203507.07
135478,Grace Murray Hopper,DN,9.46,Bamboo,110334,18.5,9.25,2041179,1020589.5,289643.3,3351411.8
135519,"Alan M. Galloway, Jr.",DN,9.46,Dirt,44843,0.78,3.33,34977.54,149327.19,17435.23,201739.96
135523,Louisville Llama Farm,LO,9.46,Mosaic Tile,279573,18.5,49.25,5172100.5,13768970.25,1791825.29,20732896.04
135587,"Tractor Supply Co.",II,9.46,Wood,280896,12.5,9.25,3511200,2598288,577957.56,6687445.56
135633,Ada Lovelace,ZZ,9.46,Straw,108499,1.8,3.25,195298.2,352621.75,51833.23,599753.18
135705,"Monsters Inc.",WY,9.46,Carpet,108557,12.5,6.3,1356962.5,683909.1,193066.45,2233938.05
