OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
22628,Charles Babbage,DN,9.46,Laminate,285624,4.5,9.8,1285308,2799115.2,386386.43,4470809.63
22712,"Microsoft, Inc.",II,9.46,Marble,28240,88.73,34.25,2505735.2,967220,328541.56,3801496.76
22756,Charles Babbage,II,9.46,Trampoline,29348,20.78,13.33,609851.44,391208.84,94700.3,1095760.58
22785,"Alan M. Galloway, Jr.",XX,9.46,Bamboo,186833,18.5,9.25,3456410.5,1728205.25,490464.65,5675080.4
22785,"Alan M. Galloway, Sr.",RI,7,Granite,11973,72.5,29.25,868042.5,350210.25,85277.69,1303530.44
22843,Jaden Smith,KY,6,Mosaic Tile,199078,18.5,49.25,3682943,9804591.5,809252.07,14296786.57
22871,Jaden Smith,II,9.46,Wood,149324,12.5,9.25,1866550,1381247,307241.6,3555038.6
22893,Alex Trebek,OH,7.14,Bamboo,226350,18.5,9.25,4187475,2093737.5,448478.57,6729691.07
22908,"Alan M. Galloway, Sr.",OH,7.14,Distressed Red Oak,76905,18.57,23.33,1428125.85,1794193.65,230073.61,3452393.11
22925,Bill Gates,TX,8.19,Straw,3586,1.8,3.25,6454.8,11654.5,1483.15,19592.45
		22925,"Alan M. Galloway, Jr.",TX,8.19,Wood,48065,12.5,9.25,600812.5,444601.25,85619.39,1131033.14
22925,Bill Gates,HI,4.35,Tile,279146,1.5,14.3,418719,3991787.8,191857.05,4602363.85
22925,Penn Jillette,TX,8.19,Mosaic Tile,225042,18.5,49.25,4163277,11083318.5,1248696.17,16495291.67
22960,Penn Jillette,TX,8.19,Distressed Red Oak,255960,18.57,23.33,4753177.2,5971546.8,878354.9,11603078.9
22960,Ada Lovelace,RI,7,Carpet,201196,12.5,6.3,2514950,1267534.8,264773.94,4047258.74
22973,"Alan M. Galloway, Sr.",II,9.46,Disco Light Up Panels,269447,40.78,23.33,10988048.66,6286198.51,1634143.78,18908390.95

23008,Jean Ichbiah,KY,6,Tile,91763,1.5,14.3,137644.5,1312210.9,86991.32,1536846.72
23019,Charles Darwin,DN,9.46,Distressed Red Oak,115004,18.57,23.33,2135624.28,2683043.32,455845.95,5274513.55
23072,Charles Darwin,KY,6,Granite,81529,72.5,29.25,5910852.5,2384723.25,497734.55,8793310.3
23072,Albert Einstein,OH,7.14,Wood,187926,12.5,9.25,2349075,1738315.5,291839.68,4379230.18
23105,"Thurston Howell, III",LO,9.46,Marble,246314,88.73,34.25,21855441.22,8436254.5,2865594.42,33157290.14
		23126,"Alan M. Galloway, Sr.",KY,6,Tile,16266,1.5,14.3,24399,232603.8,15420.17,272422.97
23158,"Thurston Howell, III",HI,4.35,Tile,86682,1.5,14.3,130023,1239552.6,59576.54,1429152.14
23184,Steve Jobs,AK,1.76,Trampoline,261008,20.78,13.33,5423746.24,3479236.64,156692.5,9059675.38
23184,Charles Babbage,OH,7.14,Granite,105850,72.5,29.25,7674125,3096112.5,768994.96,11539232.46
23187,"Monsters Inc.",AK,1.76,Bamboo,44832,18.5,9.25,829392,414696,21895.95,1265983.95
23262,"Alan M. Galloway, Sr.",ZZ,9.46,Granite,76145,72.5,29.25,5520512.5,2227241.25,732937.5,8480691.25
23262,Steve Jobs,RI,7,Dirt,42635,0.78,3.33,33255.3,141974.55,12266.09,187495.94
23289,Bill Gates,RI,7,Trampoline,257906,20.78,13.33,5359286.68,3437886.98,615802.16,9412975.82
23289,Elon Musk,KY,6,Straw,238102,1.8,3.25,428583.6,773831.5,72144.91,1274560.01
23382,"Adams, Douglas",ZZ,9.46,Tile,172979,1.5,14.3,259468.5,2473599.7,258548.25,2991616.45
,what,wut?23408,"Microsoft, Inc.",ZZ,9.46,Straw,275309,1.8,3.25,495556.2,894754.25,131523.37,1521833.82
		23408,"Alan M. Galloway, Jr.",DN,9.46,Asphalt,69939,10.78,13.33,753942.42,932286.87,159517.29,1845746.58

23436,Penn Jillette,DN,9.46,Laminate,17223,4.5,9.8,77503.5,168785.4,23298.93,269587.83
23436,"Thurston Howell, III",AK,1.76,Dirt,22701,0.78,3.33,17706.78,75594.33,1642.1,94943.21
23527,Monty Hall,KY,6,Tile,209494,1.5,14.3,314241,2995764.2,198600.31,3508605.51
23527,"Thurston Howell, III",LO,9.46,Carpet,237425,12.5,6.3,2967812.5,1495777.5,422255.61,4885845.61
