OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
157530,Elon Musk,LO,9.46,Bamboo,97278,18.5,9.25,1799643,899821.5,255369.34,2954833.84
157564,Penn Jillette,WY,9.46,Distressed Red Oak,97996,18.57,23.33,1819785.72,2286246.68,388430.67,4494463.07
157603,Thomas J. Watson,DN,9.46,Wood,264042,12.5,9.25,3300525,2442388.5,543279.62,6286193.12
157619,Louisville Llama Farm,HI,4.35,Dirt,125091,0.78,3.33,97570.98,416553.03,22364.39,536488.4
157619,"Monsters Inc.",II,9.46,Bamboo,263403,18.5,9.25,4872955.5,2436477.75,691472.39,8000905.64
157655,Charles Babbage,OH,7.14,Asphalt,160235,10.78,13.33,1727333.3,2135932.55,275837.18,4139103.03
157751,"Alphabet",II,9.46,Tile,202204,1.5,14.3,303306,2891517.2,302230.27,3497053.47
157784,Jaden Smith,XX,9.46,Mosaic Tile,47379,18.5,49.25,876511.5,2333415.75,303659.12,3513586.37
157874,Charles Babbage,II,9.46,Disco Light Up Panels,198630,40.78,23.33,8100131.4,4634037.9,1204652.42,13938821.72
157892,"Monsters Inc.",RI,7,Asphalt,33594,10.78,13.33,362143.32,447808.02,56696.59,866647.93
		157892,"Adams, Douglas",ZZ,9.46,Bamboo,9994,18.5,9.25,184889,92444.5,26235.75,303569.25
157901,Charles Babbage,TX,8.19,Marble,85501,88.73,34.25,7586503.73,2928409.25,861171.37,11376084.35
157926,Thomas J. Watson,XX,9.46,Straw,196526,1.8,3.25,353746.8,638709.5,93886.37,1086342.67
157931,Jean Ichbiah,AK,1.76,Straw,213110,1.8,3.25,383598,692607.5,18941.22,1095146.72
157980,"Adams, Douglas",XX,9.46,Straw,283209,1.8,3.25,509776.2,920429.25,135297.44,1565502.89
157998,"Alan M. Galloway, Jr.",RI,7,Trampoline,245451,20.78,13.33,5100471.78,3271861.83,586063.35,8958396.96

158047,"Tractor Supply Co.",OH,7.14,Marble,48871,88.73,34.25,4336323.83,1673831.75,429125.11,6439280.69
158054,Grace Murray Hopper,LO,9.46,Distressed Red Oak,150820,18.57,23.33,2800727.4,3518630.6,597811.27,6917169.27
158107,"Alan M. Galloway, Sr.",KY,6,Trampoline,18998,20.78,13.33,394778.44,253243.34,38881.31,686903.09
158148,Monty Hall,XX,9.46,Marble,257052,88.73,34.25,22808223.96,8804031,2990519.32,34602774.28
158181,Monty Hall,AK,1.76,Marble,178620,88.73,34.25,15848952.6,6117735,386613.7,22353301.3
		158249,Penn Jillette,TX,8.19,Carpet,217126,12.5,6.3,2714075,1367893.8,334313.24,4416282.04
158249,The Boring Company,KY,6,Marble,63748,88.73,34.25,5656360.04,2183369,470383.74,8310112.78
158343,"Microsoft, Inc.",LO,9.46,Tile,126934,1.5,14.3,190401,1815156.2,189725.71,2195282.91
158429,Alex Trebek,KY,6,Bamboo,292255,18.5,9.25,5406717.5,2703358.75,486604.58,8596680.83
158519,Jean Ichbiah,DN,9.46,Distressed Red Oak,246041,18.57,23.33,4568981.37,5740136.53,975242.55,11284360.45
158534,"Tractor Supply Co.",RI,7,Distressed Red Oak,16183,18.57,23.33,300518.31,377549.39,47464.74,725532.44
158542,Ada Lovelace,HI,4.35,Asphalt,61295,10.78,13.33,660760.1,817062.35,64285.28,1542107.73
