OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
97713,Steve Jobs,DN,9.46,Disco Light Up Panels,142296,40.78,23.33,5802830.88,3319765.68,862997.63,9985594.19
97726,"Alan M. Galloway, Sr.",KY,6,Wood,130317,12.5,9.25,1628962.5,1205432.25,170063.69,3004458.44
97769,Monty Hall,HI,4.35,Bamboo,222366,18.5,9.25,4113771,2056885.5,268423.56,6439080.06
97769,"Adams, Douglas",ZZ,9.46,Asphalt,112182,10.78,13.33,1209321.96,1495386.06,255865.38,2960573.4
97810,"Microsoft, Inc.",OH,7.14,Asphalt,40557,10.78,13.33,437204.46,540624.81,69817.01,1047646.28
97896,Grace Murray Hopper,LO,9.46,Distressed Red Oak,182026,18.57,23.33,3380222.82,4246666.58,721503.74,8348393.14
97905,"Microsoft, Inc.",DN,9.46,Marble,15703,88.73,34.25,1393327.19,537827.75,182687.26,2113842.2
97943,Steve Jobs,ZZ,9.46,Wood,292160,12.5,9.25,3652000,2702480,601133.81,6955613.81
98032,Jaden Smith,ZZ,9.46,Straw,2056,1.8,3.25,3700.8,6682,982.21,11365.01
98060,Charles Babbage,ZZ,9.46,Asphalt,93029,10.78,13.33,1002852.62,1240076.57,212181.1,2455110.29
		98070,Thomas J. Watson,WY,9.46,Trampoline,141971,20.78,13.33,2950157.38,1892473.43,458112.87,5300743.68
98070,"Monsters Inc.",TX,8.19,Disco Light Up Panels,21873,40.78,23.33,891980.94,510297.09,114846.57,1517124.6
98108,Monty Hall,AK,1.76,Straw,117046,1.8,3.25,210682.8,380399.5,10403.05,601485.35
98124,"Alan M. Galloway, Sr.",HI,4.35,Trampoline,64688,20.78,13.33,1344216.64,862291.04,95983.08,2302490.76
98184,Bill Gates,WY,9.46,Bamboo,115477,18.5,9.25,2136324.5,1068162.25,303144.45,3507631.2
98200,Steve Jobs,XX,9.46,Carpet,133185,12.5,6.3,1664812.5,839065.5,236866.86,2740744.86

98297,Jean Ichbiah,XX,9.46,Disco Light Up Panels,82659,40.78,23.33,3370834.02,1928434.47,501310.8,5800579.29
98322,Bill Gates,HI,4.35,Distressed Red Oak,8237,18.57,23.33,152961.09,192169.21,15013.17,360143.47
98322,"Adams, Douglas",II,9.46,Granite,9740,72.5,29.25,706150,284895,93752.86,1084797.86
98394,Bill Gates,AK,1.76,Tile,199931,1.5,14.3,299896.5,2859013.3,55596.81,3214506.61
98405,Grace Murray Hopper,XX,9.46,Granite,88106,72.5,29.25,6387685,2577100.5,848068.71,9812854.21
		98446,Charles Darwin,RI,7,Trampoline,105971,20.78,13.33,2202077.38,1412593.43,253026.96,3867697.77
98532,Monty Hall,HI,4.35,Marble,297979,88.73,34.25,26439676.67,10205780.75,1594077.4,38239534.82
98532,Alex Trebek,TX,8.19,Trampoline,4361,20.78,13.33,90621.58,58132.13,12182.93,160936.64
98580,"Microsoft, Inc.",ZZ,9.46,Granite,177497,72.5,29.25,12868532.5,5191787.25,1708506.25,19768826
98649,Alex Trebek,ZZ,9.46,Laminate,121000,4.5,9.8,544500,1185800,163686.38,1893986.38
98676,Steve Jobs,WY,9.46,Mosaic Tile,195182,18.5,49.25,3610867,9612713.5,1250950.72,14474531.22
98718,"Thurston Howell, III",LO,9.46,Marble,234824,88.73,34.25,20835933.52,8042722,2731920.81,31610576.33
98771,Jean Ichbiah,WY,9.46,Wood,15941,12.5,9.25,199262.5,147454.25,32799.4,379516.15
98771,Elon Musk,LO,9.46,Wood,45301,12.5,9.25,566262.5,419034.25,93209.07,1078505.82
98834,Bill Gates,OH,7.14,Trampoline,293973,20.78,13.33,6108758.94,3918660.09,715957.72,10743376.75
,what,wut?98896,"Microsoft, Inc.",TX,8.19,Asphalt,277134,10.78,13.33,2987504.52,3694196.22,547231.29,7228932.03
