OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
72340,Grace Murray Hopper,DN,9.46,Tile,72203,1.5,14.3,108304.5,1032502.9,107920.38,1248727.78
72372,"Monsters Inc.",ZZ,9.46,Asphalt,7329,10.78,13.33,79006.62,97695.57,16716.03,193418.22
72430,"Alphabet",DN,9.46,Asphalt,122758,10.78,13.33,1323331.24,1636364.14,279987.18,3239682.56
72480,The Boring Company,AK,1.76,Marble,189082,88.73,34.25,16777245.86,6476058.5,409258.16,23662562.52
72536,"Adams, Douglas",RI,7,Straw,156806,1.8,3.25,282250.8,509619.5,55430.92,847301.22
72614,Penn Jillette,WY,9.46,Marble,87444,88.73,34.25,7758906.12,2994957,1017315.45,11771178.57
72670,The Boring Company,ZZ,9.46,Bamboo,144253,18.5,9.25,2668680.5,1334340.25,378685.76,4381706.51
72697,Steve Jobs,II,9.46,Granite,142388,72.5,29.25,10323130,4164849,1370562.81,15858541.81
72751,"Alan M. Galloway, Sr.",XX,9.46,Wood,183934,12.5,9.25,2299175,1701389.5,378453.4,4379017.9
72751,"Monsters Inc.",ZZ,9.46,Asphalt,298,10.78,13.33,3212.44,3972.34,679.68,7864.46
		72808,Louisville Llama Farm,OH,7.14,Mosaic Tile,2216,18.5,49.25,40996,109138,10719.57,160853.57
72890,"Microsoft, Inc.",II,9.46,Straw,283253,1.8,3.25,509855.4,920572.25,135318.46,1565746.11
72972,"Microsoft, Inc.",WY,9.46,Granite,295253,72.5,29.25,21405842.5,8636150.25,2841972.51,32883965.26
73046,Louisville Llama Farm,HI,4.35,Mosaic Tile,239790,18.5,49.25,4436115,11809657.5,706691.1,16952463.6
73093,"Tractor Supply Co.",KY,6,Disco Light Up Panels,186938,40.78,23.33,7623331.64,4361263.54,719075.71,12703670.89
73144,"Thurston Howell, III",KY,6,Marble,65298,88.73,34.25,5793891.54,2236456.5,481820.88,8512168.92

73201,Albert Einstein,DN,9.46,Carpet,296848,12.5,6.3,3710600,1870142.4,527938.23,6108680.63
73268,Apple,OH,7.14,Disco Light Up Panels,140546,40.78,23.33,5731465.88,3278938.18,643342.85,9653746.91
73295,"Tractor Supply Co.",ZZ,9.46,Wood,172183,12.5,9.25,2152287.5,1592692.75,354275.13,4099255.38
73297,Elon Musk,HI,4.35,Dirt,103190,0.78,3.33,80488.2,343622.7,18448.82,442559.72
73297,"Tractor Supply Co.",ZZ,9.46,Laminate,33125,4.5,9.8,149062.5,324625,44810.84,518498.34
		73304,"Monsters Inc.",HI,4.35,Bamboo,85504,18.5,9.25,1581824,790912,103214.02,2475950.02
73304,Apple,HI,4.35,Asphalt,295564,10.78,13.33,3186179.92,3939868.12,309983.09,7436031.13
73355,"Alphabet",AK,1.76,Laminate,103041,4.5,9.8,463684.5,1009801.8,25933.36,1499419.66
73430,"Monsters Inc.",LO,9.46,Carpet,21601,12.5,6.3,270012.5,136086.3,38416.95,444515.75
