OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
230506,"Adams, Douglas",LO,9.46,Mosaic Tile,181510,18.5,49.25,3357935,8939367.5,1163324.82,13460627.32
230553,"Alan M. Galloway, Jr.",ZZ,9.46,Granite,182406,72.5,29.25,13224435,5335375.5,1755758.07,20315568.57
230556,"Microsoft, Inc.",DN,9.46,Granite,103290,72.5,29.25,7488525,3021232.5,994223.06,11503980.56
230637,Penn Jillette,XX,9.46,Dirt,52519,0.78,3.33,40964.82,174888.27,20419.7,236272.79
230692,Charles Babbage,II,9.46,Tile,192610,1.5,14.3,288915,2754323,287890.31,3331128.31
230692,"Alan M. Galloway, Jr.",TX,8.19,Wood,156101,12.5,9.25,1951262.5,1443934.25,278066.61,3673263.36
230704,"Thurston Howell, III",TX,8.19,Dirt,275132,0.78,3.33,214602.96,916189.56,92611.91,1223404.43
230777,Penn Jillette,LO,9.46,Granite,54151,72.5,29.25,3925947.5,1583916.75,521233.16,6031097.41
230814,"Alan M. Galloway, Sr.",TX,8.19,Bamboo,117675,18.5,9.25,2176987.5,1088493.75,267442.91,3532924.16
230908,Ada Lovelace,AK,1.76,Bamboo,36515,18.5,9.25,675527.5,337763.75,17833.93,1031125.18
		230970,"Alphabet",TX,8.19,Distressed Red Oak,132705,18.57,23.33,2464331.85,3096007.65,455391.81,6015731.31
231049,Louisville Llama Farm,HI,4.35,Straw,32860,1.8,3.25,59148,106795,7218.52,173161.52
231049,The Boring Company,OH,7.14,Distressed Red Oak,200745,18.57,23.33,3727834.65,4683380.85,600560.79,9011776.29
231065,Jean Ichbiah,HI,4.35,Carpet,253424,12.5,6.3,3167800,1596571.2,207250.15,4971621.35
231142,Charles Babbage,ZZ,9.46,Tile,145476,1.5,14.3,218214,2080306.8,217440.07,2515960.87
231144,"Alphabet",WY,9.46,Bamboo,246964,18.5,9.25,4568834,2284417,648317.54,7501568.54

231176,Thomas J. Watson,WY,9.46,Distressed Red Oak,269498,18.57,23.33,5004577.86,6287388.34,1068220,12360186.2
231195,Alex Trebek,HI,4.35,Bamboo,203609,18.5,9.25,3766766.5,1883383.25,245781.51,5895931.26
231258,Louisville Llama Farm,RI,7,Distressed Red Oak,967,18.57,23.33,17957.19,22560.11,2836.21,43353.51
231262,Alex Trebek,DN,9.46,Laminate,278125,4.5,9.8,1251562.5,2725625,376241.94,4353429.44
231333,"Alan M. Galloway, Jr.",LO,9.46,Distressed Red Oak,247113,18.57,23.33,4588888.41,5765146.29,979491.68,11333526.38
		231407,Charles Babbage,KY,6,Disco Light Up Panels,266272,40.78,23.33,10858572.16,6212125.76,1024241.88,18094939.8
231447,Thomas J. Watson,DN,9.46,Distressed Red Oak,82390,18.57,23.33,1529982.3,1922158.7,326572.54,3778713.54
231516,Albert Einstein,DN,9.46,Tile,275147,1.5,14.3,412720.5,3934602.1,411256.72,4758579.32
231565,Charles Darwin,WY,9.46,Disco Light Up Panels,174726,40.78,23.33,7125326.28,4076357.58,1059679.29,12261363.15
231631,Louisville Llama Farm,RI,7,Laminate,105909,4.5,9.8,476590.5,1037908.2,106014.91,1620513.61
231661,Charles Babbage,AK,1.76,Carpet,95525,12.5,6.3,1194062.5,601807.5,31607.31,1827477.31
231707,Jean Ichbiah,OH,7.14,Distressed Red Oak,186429,18.57,23.33,3461986.53,4349388.57,557732.18,8369107.28
231707,Charles Darwin,XX,9.46,Asphalt,252493,10.78,13.33,2721874.54,3365731.69,575887.55,6663493.78
231760,Monty Hall,TX,8.19,Dirt,59398,0.78,3.33,46330.44,197795.34,19993.9,264119.68
231790,"Alphabet",RI,7,Straw,122548,1.8,3.25,220586.4,398281,43320.72,662188.12
,what,wut?231790,Bill Gates,HI,4.35,Asphalt,84035,10.78,13.33,905897.3,1120186.55,88134.65,2114218.5
