OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
246960,"Adams, Douglas",OH,7.14,Trampoline,268977,20.78,13.33,5589342.06,3585463.41,655081.11,9829886.58
246996,Thomas J. Watson,II,9.46,Laminate,255858,4.5,9.8,1151361,2507408.4,346119.59,4004888.99
247004,Charles Babbage,TX,8.19,Trampoline,228472,20.78,13.33,4747648.16,3045531.76,638261.44,8431441.36
247045,Charles Darwin,OH,7.14,Tile,72707,1.5,14.3,109060.5,1039710.1,82022.22,1230792.82
247094,Charles Darwin,LO,9.46,Disco Light Up Panels,250836,40.78,23.33,10229092.08,5852003.88,1521271.68,17602367.64
247111,"Microsoft, Inc.",II,9.46,Mosaic Tile,41522,18.5,49.25,768157,2044958.5,266120.73,3079236.23
247196,Elon Musk,LO,9.46,Marble,252017,88.73,34.25,22361468.41,8631582.25,2931942.59,33924993.25
247197,Steve Jobs,HI,4.35,Bamboo,295862,18.5,9.25,5473447,2736723.5,357142.42,8567312.92
247202,"Thurston Howell, III",LO,9.46,Laminate,159879,4.5,9.8,719455.5,1566814.2,216281.11,2502550.81
247202,"Monsters Inc.",TX,8.19,Straw,213492,1.8,3.25,384285.6,693849,88299.22,1166433.82
		247245,"Tractor Supply Co.",RI,7,Carpet,120114,12.5,6.3,1501425,756718.2,158070.02,2416213.22
247255,The Boring Company,KY,6,Straw,25890,1.8,3.25,46602,84142.5,7844.67,138589.17
247296,"Alan M. Galloway, Jr.",II,9.46,Laminate,162872,4.5,9.8,732924,1596145.6,220329.98,2549399.58
247296,Steve Jobs,DN,9.46,Carpet,203305,12.5,6.3,2541312.5,1280821.5,361573.88,4183707.88
247335,Charles Darwin,II,9.46,Tile,176169,1.5,14.3,264253.5,2519216.7,263316.28,3046786.48
247368,Jaden Smith,OH,7.14,Straw,86908,1.8,3.25,156434.4,282451,31336.42,470221.82

247439,"Alan M. Galloway, Sr.",HI,4.35,Asphalt,20363,10.78,13.33,219513.14,271438.79,21356.41,512308.34
247443,Louisville Llama Farm,ZZ,9.46,Bamboo,90938,18.5,9.25,1682353,841176.5,238725.89,2762255.39
247443,Louisville Llama Farm,RI,7,Asphalt,74293,10.78,13.33,800878.54,990325.69,125384.3,1916588.53
247495,Monty Hall,XX,9.46,Distressed Red Oak,125719,18.57,23.33,2334601.83,2933024.27,498317.43,5765943.53
