OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
99516,"Alan M. Galloway, Jr.",DN,9.46,Straw,84191,1.8,3.25,151543.8,273620.75,40220.57,465385.12
99578,Jean Ichbiah,XX,9.46,Straw,26850,1.8,3.25,48330,87262.5,12827.05,148419.55
99607,"Adams, Douglas",OH,7.14,Laminate,156401,4.5,9.8,703804.5,1532729.8,159688.55,2396222.85
99653,"Monsters Inc.",HI,4.35,Laminate,170083,4.5,9.8,765373.5,1666813.4,105800.13,2537987.03
99739,Louisville Llama Farm,LO,9.46,Asphalt,33464,10.78,13.33,360741.92,446075.12,76324.89,883141.93
99791,Charles Darwin,LO,9.46,Straw,240274,1.8,3.25,432493.2,780890.5,114786.1,1328169.8
99880,Bill Gates,HI,4.35,Marble,296127,88.73,34.25,26275348.71,10142349.75,1584169.88,38001868.34
99946,Louisville Llama Farm,WY,9.46,Wood,17601,12.5,9.25,220012.5,162809.25,36214.94,419036.69
99946,Bill Gates,RI,7,Straw,85730,1.8,3.25,154314,278622.5,30305.56,463242.06
100033,"Tractor Supply Co.",LO,9.46,Wood,210755,12.5,9.25,2634437.5,1949483.75,433638.95,5017560.2
		100126,Apple,WY,9.46,Granite,122050,72.5,29.25,8848625,3569962.5,1174798.38,13593385.88
100173,Grace Murray Hopper,ZZ,9.46,Asphalt,78962,10.78,13.33,851210.36,1052563.46,180097,2083870.82
100268,Thomas J. Watson,AK,1.76,Disco Light Up Panels,156491,40.78,23.33,6381702.98,3650935.03,176574.43,10209212.44
100268,"Alan M. Galloway, Jr.",XX,9.46,Dirt,279945,0.78,3.33,218357.1,932216.85,108844.3,1259418.25
100268,"Adams, Douglas",XX,9.46,Disco Light Up Panels,171843,40.78,23.33,7007757.54,4009097.19,1042194.46,12059049.19
100268,"Tractor Supply Co.",OH,7.14,Asphalt,144643,10.78,13.33,1559251.54,1928091.19,248996.27,3736339

100281,Jaden Smith,OH,7.14,Mosaic Tile,185622,18.5,49.25,3434007,9141883.5,897918.58,13473809.08
100332,Charles Darwin,HI,4.35,Disco Light Up Panels,242599,40.78,23.33,9893187.22,5659834.67,676556.45,16229578.34
100375,Albert Einstein,II,9.46,Trampoline,88886,20.78,13.33,1847051.08,1184850.38,286817.88,3318719.34
100436,"Microsoft, Inc.",AK,1.76,Marble,273475,88.73,34.25,24265436.75,9366518.75,591922.42,34223877.92
100436,"Thurston Howell, III",TX,8.19,Straw,21446,1.8,3.25,38602.8,69699.5,8869.96,117172.26
