OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
201432,Thomas J. Watson,HI,4.35,Laminate,115091,4.5,9.8,517909.5,1127891.8,71592.36,1717393.66
201466,"Microsoft, Inc.",ZZ,9.46,Straw,45939,1.8,3.25,82690.2,149301.75,21946.44,253938.39
201537,Elon Musk,RI,7,Dirt,289263,0.78,3.33,225625.14,963245.79,83220.97,1272091.9
201537,Alex Trebek,ZZ,9.46,Bamboo,267729,18.5,9.25,4952986.5,2476493.25,702828.78,8132308.53
201554,"Alan M. Galloway, Jr.",XX,9.46,Mosaic Tile,276368,18.5,49.25,5112808,13611124,1771283.97,20495215.97
201581,Grace Murray Hopper,OH,7.14,Trampoline,226112,20.78,13.33,4698607.36,3014072.96,550685.37,8263365.69
201584,"Tractor Supply Co.",II,9.46,Tile,290567,1.5,14.3,435850.5,4155108.1,434304.68,5025263.28
201658,Charles Darwin,DN,9.46,Distressed Red Oak,285409,18.57,23.33,5300045.13,6658591.97,1131287.07,13089924.17
201749,Steve Jobs,AK,1.76,Disco Light Up Panels,280726,40.78,23.33,11448006.28,6549337.58,316753.25,18314097.11
201829,Jean Ichbiah,WY,9.46,Laminate,218062,4.5,9.8,981279,2137007.6,294989.91,3413276.51
		201878,Ada Lovelace,HI,4.35,Carpet,223690,12.5,6.3,2796125,1409247,182933.68,4388305.68
201887,Louisville Llama Farm,LO,9.46,Marble,258923,88.73,34.25,22974237.79,8868112.75,3012286.36,34854636.9
201887,Elon Musk,KY,6,Tile,4217,1.5,14.3,6325.5,60303.1,3997.72,70626.32
201963,"Alan M. Galloway, Sr.",TX,8.19,Straw,11202,1.8,3.25,20163.6,36406.5,4633.09,61203.19
201973,Louisville Llama Farm,AK,1.76,Straw,94109,1.8,3.25,169396.2,305854.25,8364.41,483614.86
201999,Alex Trebek,TX,8.19,Laminate,34679,4.5,9.8,156055.5,339854.2,40615,536524.7

201999,The Boring Company,DN,9.46,Marble,209953,88.73,34.25,18629129.69,7190890.25,2442573.89,28262593.83
202042,Louisville Llama Farm,HI,4.35,Disco Light Up Panels,132908,40.78,23.33,5419988.24,3100743.64,370651.84,8891383.72
202089,The Boring Company,II,9.46,Carpet,218661,12.5,6.3,2733262.5,1377564.3,388884.22,4499711.02
202132,Charles Babbage,WY,9.46,Granite,294284,72.5,29.25,21335590,8607807,2832645.36,32776042.36
202132,Jean Ichbiah,TX,8.19,Carpet,215040,12.5,6.3,2688000,1354752,331101.39,4373853.39
		202202,Alex Trebek,RI,7,Trampoline,69798,20.78,13.33,1450402.44,930407.34,166656.68,2547466.46
202202,Steve Jobs,TX,8.19,Carpet,224032,12.5,6.3,2800400,1411401.6,344946.55,4556748.15
202221,"Thurston Howell, III",ZZ,9.46,Mosaic Tile,51427,18.5,49.25,951399.5,2532779.75,329603.36,3813782.61
202271,"Adams, Douglas",LO,9.46,Disco Light Up Panels,159992,40.78,23.33,6524473.76,3732613.36,970320.44,11227407.56
