OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
25592,Apple,WY,9.46,Carpet,269141,12.5,6.3,3364262.5,1695588.3,478661.89,5538512.69
25592,Ada Lovelace,LO,9.46,Asphalt,241722,10.78,13.33,2605763.16,3222154.26,551320.99,6379238.41
25621,Ada Lovelace,TX,8.19,Disco Light Up Panels,283855,40.78,23.33,11575606.9,6622337.15,1490411.62,19688355.67
25681,Jaden Smith,HI,4.35,Laminate,270310,4.5,9.8,1216395,2649038,168146.34,4033579.34
25741,Jean Ichbiah,HI,4.35,Carpet,170973,12.5,6.3,2137162.5,1077129.9,139821.72,3354114.12
25822,"Microsoft, Inc.",RI,7,Trampoline,68709,20.78,13.33,1427773.02,915890.97,164056.48,2507720.47
25890,Ada Lovelace,WY,9.46,Disco Light Up Panels,253020,40.78,23.33,10318155.6,5902956.6,1534517.21,17755629.41
25894,"Thurston Howell, III",OH,7.14,Marble,44889,88.73,34.25,3983000.97,1537448.25,394160.07,5914609.29
25939,Albert Einstein,KY,6,Laminate,21049,4.5,9.8,94720.5,206280.2,18060.04,319060.74
25971,Albert Einstein,XX,9.46,Marble,46544,88.73,34.25,4129849.12,1594132,541488.61,6265469.73
		26066,"Alphabet",DN,9.46,Asphalt,151774,10.78,13.33,1636123.72,2023147.42,346167.05,4005438.19
26071,Thomas J. Watson,WY,9.46,Disco Light Up Panels,108606,40.78,23.33,4428952.68,2533777.98,658674.32,7621404.98
26153,"Alphabet",DN,9.46,Tile,272880,1.5,14.3,409320,3902184,407868.28,4719372.28
26175,Penn Jillette,RI,7,Trampoline,25205,20.78,13.33,523759.9,335982.65,60181.98,919924.53
26231,Thomas J. Watson,LO,9.46,Wood,7677,12.5,9.25,95962.5,71012.25,15795.81,182770.56
26252,Ada Lovelace,XX,9.46,Asphalt,39341,10.78,13.33,424095.98,524415.53,89729.19,1038240.7

26350,Thomas J. Watson,HI,4.35,Laminate,119778,4.5,9.8,539001,1173824.4,74507.9,1787333.3
26439,"Alan M. Galloway, Sr.",II,9.46,Mosaic Tile,116757,18.5,49.25,2160004.5,5750282.25,748313.13,8658599.88
26439,"Monsters Inc.",DN,9.46,Laminate,219307,4.5,9.8,986881.5,2149208.6,296674.12,3432764.22
26525,"Alan M. Galloway, Jr.",XX,9.46,Trampoline,291129,20.78,13.33,6049660.62,3880749.57,939416.8,10869826.99
26542,Jaden Smith,XX,9.46,Mosaic Tile,199411,18.5,49.25,3689103.5,9820991.75,1278055.01,14788150.26
		26548,"Alphabet",ZZ,9.46,Trampoline,161174,20.78,13.33,3349195.72,2148449.42,520077.23,6017722.37
26612,Bill Gates,RI,7,Wood,140958,12.5,9.25,1761975,1303861.5,214608.56,3280445.06
26630,The Boring Company,TX,8.19,Asphalt,139957,10.78,13.33,1508736.46,1865626.81,276360.35,3650723.62
26652,Ada Lovelace,XX,9.46,Mosaic Tile,63122,18.5,49.25,1167757,3108758.5,404558.37,4681073.87
26684,Charles Babbage,DN,9.46,Laminate,280199,4.5,9.8,1260895.5,2745950.2,379047.6,4385893.3
26684,Charles Darwin,II,9.46,Asphalt,161782,10.78,13.33,1744009.96,2156554.06,368993.36,4269557.38
26723,"Alan M. Galloway, Jr.",TX,8.19,Mosaic Tile,271238,18.5,49.25,5017903,13358471.5,1505025.07,19881399.57
26768,Jean Ichbiah,LO,9.46,Laminate,225375,4.5,9.8,1014187.5,2208675,304882.79,3527745.29
26768,Bill Gates,LO,9.46,Marble,274992,88.73,34.25,24400040.16,9418476,3199231.63,37017747.79
26838,Grace Murray Hopper,KY,6,Distressed Red Oak,196470,18.57,23.33,3648447.9,4583645.1,493925.58,8726018.58
,what,wut?26838,Grace Murray Hopper,AK,1.76,Laminate,167099,4.5,9.8,751945.5,1637570.2,42055.48,2431571.18
		26850,Grace Murray Hopper,ZZ,9.46,Mosaic Tile,281563,18.5,49.25,5208915.5,13866977.75,1804579.5,20880472.75

26901,Steve Jobs,XX,9.46,Distressed Red Oak,172472,18.57,23.33,3202805.04,4023771.76,683634.17,7910210.97
26901,Steve Jobs,LO,9.46,Carpet,59241,12.5,6.3,740512.5,373218.3,105358.93,1219089.73
26945,Jean Ichbiah,RI,7,Straw,237528,1.8,3.25,427550.4,771966,83966.15,1283482.55
27020,Jaden Smith,TX,8.19,Granite,219091,72.5,29.25,15884097.5,6408411.75,1825756.51,24118265.76
