OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
233331,Jean Ichbiah,XX,9.46,Asphalt,185228,10.78,13.33,1996757.84,2469089.24,422469.13,4888316.21
233366,Steve Jobs,XX,9.46,Marble,50577,88.73,34.25,4487697.21,1732262.25,588408.16,6808367.62
233366,Jaden Smith,RI,7,Carpet,180206,12.5,6.3,2252575,1135297.8,237151.1,3625023.9
233366,"Tractor Supply Co.",HI,4.35,Disco Light Up Panels,243680,40.78,23.33,9937270.4,5685054.4,679571.13,16301895.93
233366,Bill Gates,KY,6,Asphalt,80925,10.78,13.33,872371.5,1078730.25,117066.11,2068167.86
233458,"Adams, Douglas",II,9.46,Distressed Red Oak,124365,18.57,23.33,2309458.05,2901435.45,492950.53,5703844.03
233532,Ada Lovelace,TX,8.19,Mosaic Tile,231037,18.5,49.25,4274184.5,11378572.25,1281960.78,16934717.53
233532,"Thurston Howell, III",II,9.46,Asphalt,12547,10.78,13.33,135256.66,167251.51,28617.27,331125.44
233597,Bill Gates,ZZ,9.46,Straw,235920,1.8,3.25,424656,766740,112706.06,1304102.06
233597,"Alphabet",DN,9.46,Mosaic Tile,173210,18.5,49.25,3204385,8530592.5,1110128.87,12845106.37
		233632,"Tractor Supply Co.",LO,9.46,Laminate,108789,4.5,9.8,489550.5,1066132.2,147167.58,1702850.28
233632,Charles Babbage,LO,9.46,Tile,190640,1.5,14.3,285960,2726152,284945.8,3297057.8
233695,Jaden Smith,OH,7.14,Trampoline,70157,20.78,13.33,1457862.46,935192.81,170864.15,2563919.42
233695,Bill Gates,OH,7.14,Tile,84504,1.5,14.3,126756,1208407.2,95330.65,1430493.85
233695,The Boring Company,HI,4.35,Laminate,202685,4.5,9.8,912082.5,1986313,126080.2,3024475.7
233695,Alex Trebek,OH,7.14,Asphalt,147545,10.78,13.33,1590535.1,1966774.85,253991.93,3811301.88

233746,Grace Murray Hopper,RI,7,Wood,275772,12.5,9.25,3447150,2550891,419862.87,6417903.87
233821,Penn Jillette,OH,7.14,Asphalt,6798,10.78,13.33,73282.44,90617.34,11702.44,175602.22
233821,"Microsoft, Inc.",RI,7,Carpet,3318,12.5,6.3,41475,20903.4,4366.49,66744.89
233844,Jean Ichbiah,OH,7.14,Granite,21076,72.5,29.25,1528010,616473,153116.09,2297599.09
233936,"Tractor Supply Co.",WY,9.46,Mosaic Tile,105522,18.5,49.25,1952157,5196958.5,676306.33,7825421.83
		233964,Bill Gates,ZZ,9.46,Laminate,232775,4.5,9.8,1047487.5,2281195,314893.36,3643575.86
234029,Jaden Smith,HI,4.35,Asphalt,87171,10.78,13.33,939703.38,1161989.43,91423.64,2193116.45
234082,Monty Hall,OH,7.14,Granite,161876,72.5,29.25,11736010,4734873,1176021.05,17646904.05
234128,Monty Hall,XX,9.46,Asphalt,24859,10.78,13.33,267980.02,331370.47,56698.56,656049.05
234164,Ada Lovelace,LO,9.46,Straw,294213,1.8,3.25,529583.4,956192.25,140554.38,1626330.03
234164,Bill Gates,DN,9.46,Mosaic Tile,40799,18.5,49.25,754781.5,2009350.75,261486.91,3025619.16
234216,Thomas J. Watson,HI,4.35,Distressed Red Oak,228401,18.57,23.33,4241406.57,5328595.33,416295.08,9986296.98
234308,Bill Gates,OH,7.14,Tile,169493,1.5,14.3,254239.5,2423749.9,191208.44,2869197.84
234373,"Monsters Inc.",KY,6,Marble,119759,88.73,34.25,10626216.07,4101745.75,883677.71,15611639.53
234426,Jaden Smith,LO,9.46,Distressed Red Oak,123311,18.57,23.33,2289885.27,2876845.63,488772.74,5655503.64
,what,wut?234501,Louisville Llama Farm,XX,9.46,Granite,292141,72.5,29.25,21180222.5,8545124.25,2812017.8,32537364.55
		234584,Thomas J. Watson,II,9.46,Straw,98234,1.8,3.25,176821.2,319260.5,46929.33,543011.03

234584,Steve Jobs,TX,8.19,Distressed Red Oak,82187,18.57,23.33,1526212.59,1917422.71,282033.73,3725669.03
234611,Apple,OH,7.14,Disco Light Up Panels,136454,40.78,23.33,5564594.12,3183471.82,624611.91,9372677.85
234687,Apple,XX,9.46,Dirt,292653,0.78,3.33,228269.34,974534.49,113785.24,1316589.07
234697,"Tractor Supply Co.",WY,9.46,Disco Light Up Panels,140827,40.78,23.33,5742925.06,3285493.91,854088.43,9882507.4
234728,Louisville Llama Farm,HI,4.35,Wood,97888,12.5,9.25,1223600,905464,92614.28,2221678.28
234771,Bill Gates,AK,1.76,Carpet,272229,12.5,6.3,3402862.5,1715042.7,90075.13,5207980.33
234867,"Alan M. Galloway, Jr.",WY,9.46,Laminate,246764,4.5,9.8,1110438,2418287.2,333817.4,3862542.6
234871,Apple,HI,4.35,Mosaic Tile,24697,18.5,49.25,456894.5,1216327.25,72785.15,1746006.9
234871,Bill Gates,HI,4.35,Disco Light Up Panels,50521,40.78,23.33,2060246.38,1178654.93,140892.21,3379793.52
234955,Charles Darwin,AK,1.76,Disco Light Up Panels,49997,40.78,23.33,2038877.66,1166430.01,56413.41,3261721.08
		234955,Steve Jobs,KY,6,Disco Light Up Panels,179037,40.78,23.33,7301128.86,4176933.21,688683.72,12166745.79
235026,Penn Jillette,TX,8.19,Granite,10240,72.5,29.25,742400,299520,85333.25,1127253.25
235122,Jaden Smith,HI,4.35,Dirt,3667,0.78,3.33,2860.26,12211.11,655.6,15726.97
235202,Grace Murray Hopper,OH,7.14,Bamboo,273089,18.5,9.25,5052146.5,2526073.25,541084.89,8119304.64
