OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
137694,"Microsoft, Inc.",XX,9.46,Trampoline,185796,20.78,13.33,3860840.88,2476660.68,599527.65,6937029.21
137787,Albert Einstein,WY,9.46,Straw,115521,1.8,3.25,207937.8,375443.25,55187.85,638568.9
137808,"Adams, Douglas",AK,1.76,Asphalt,174998,10.78,13.33,1886478.44,2332723.34,74257.95,4293459.73
137904,"Alphabet",ZZ,9.46,Disco Light Up Panels,209345,40.78,23.33,8537089.1,4884018.85,1269636.81,14690744.76
137983,Jaden Smith,ZZ,9.46,Granite,45353,72.5,29.25,3288092.5,1326575.25,436547.57,5051215.32
138003,Jean Ichbiah,ZZ,9.46,Trampoline,269234,20.78,13.33,5594682.52,3588889.22,868765.89,10052337.63
138087,Charles Babbage,ZZ,9.46,Trampoline,232198,20.78,13.33,4825074.44,3095199.34,749257.9,8669531.68
138132,Elon Musk,ZZ,9.46,Dirt,137763,0.78,3.33,107455.14,458750.79,53563.08,619769.01
138215,Jean Ichbiah,LO,9.46,Asphalt,148733,10.78,13.33,1603341.74,1982610.89,339231.12,3925183.75
138215,Charles Babbage,DN,9.46,Wood,56045,12.5,9.25,700562.5,518416.25,115315.39,1334294.14
		138231,Alex Trebek,WY,9.46,Asphalt,204215,10.78,13.33,2201437.7,2722185.95,465774.8,5389398.45
138295,Penn Jillette,RI,7,Disco Light Up Panels,136108,40.78,23.33,5550484.24,3175399.64,610811.87,9336695.75
138315,Alex Trebek,LO,9.46,Laminate,101613,4.5,9.8,457258.5,995807.4,137460.03,1590525.93
138338,Albert Einstein,WY,9.46,Distressed Red Oak,283410,18.57,23.33,5262923.7,6611955.3,1123363.55,12998242.55
138338,Jean Ichbiah,KY,6,Distressed Red Oak,217012,18.57,23.33,4029912.84,5062889.96,545568.17,9638370.97
138390,"Monsters Inc.",TX,8.19,Wood,172158,12.5,9.25,2151975,1592461.5,306669.35,4051105.85

138390,The Boring Company,DN,9.46,Asphalt,209068,10.78,13.33,2253753.04,2786876.44,476843.55,5517473.03
138479,Ada Lovelace,KY,6,Asphalt,87131,10.78,13.33,939272.18,1161456.23,126043.7,2226772.11
138510,"Monsters Inc.",KY,6,Asphalt,86190,10.78,13.33,929128.2,1148912.7,124682.45,2202723.35
138580,Thomas J. Watson,AK,1.76,Tile,254759,1.5,14.3,382138.5,3643053.7,70843.38,4096035.58
138602,"Alan M. Galloway, Sr.",WY,9.46,Dirt,256336,0.78,3.33,199942.08,853598.88,99664.97,1153205.93
		138645,"Microsoft, Inc.",RI,7,Straw,44615,1.8,3.25,80307,144998.75,15771.4,241077.15
138661,Elon Musk,II,9.46,Laminate,177106,4.5,9.8,796977,1735638.8,239585.45,2772201.25
138745,Bill Gates,RI,7,Tile,84675,1.5,14.3,127012.5,1210852.5,93650.55,1431515.55
138766,"Alan M. Galloway, Sr.",OH,7.14,Laminate,90126,4.5,9.8,405567,883234.8,92020.45,1380822.25
138842,Jaden Smith,KY,6,Marble,209817,88.73,34.25,18617062.41,7186232.25,1548197.68,27351492.34
138851,"Alan M. Galloway, Sr.",HI,4.35,Straw,77943,1.8,3.25,140297.4,253314.75,17122.13,410734.28
138907,Monty Hall,II,9.46,Disco Light Up Panels,39875,40.78,23.33,1626102.5,930283.75,241834.14,2798220.39
