OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
63478,Jean Ichbiah,TX,8.19,Mosaic Tile,134434,18.5,49.25,2487029,6620874.5,745937.3,9853840.8
63480,Louisville Llama Farm,OH,7.14,Dirt,220832,0.78,3.33,172248.96,735370.56,64804.03,972423.55
63486,"Alphabet",XX,9.46,Disco Light Up Panels,65692,40.78,23.33,2678919.76,1532594.36,398409.24,4609923.36
63585,"Alphabet",KY,6,Laminate,170918,4.5,9.8,769131,1674996.4,146647.64,2590775.04
63586,"Alphabet",RI,7,Dirt,120411,0.78,3.33,93920.58,400968.63,34642.24,529531.45
63632,Monty Hall,HI,4.35,Distressed Red Oak,64644,18.57,23.33,1200439.08,1508144.52,117823.39,2826406.99
63693,Grace Murray Hopper,KY,6,Trampoline,260445,20.78,13.33,5412047.1,3471731.85,533026.74,9416805.69
63693,Monty Hall,II,9.46,Laminate,90592,4.5,9.8,407664,887801.6,122551.05,1418016.65
63705,"Microsoft, Inc.",XX,9.46,Dirt,25428,0.78,3.33,19833.84,84675.24,9886.56,114395.64
63778,Louisville Llama Farm,DN,9.46,Distressed Red Oak,128011,18.57,23.33,2377164.27,2986496.63,507402.32,5871063.22
		63859,"Thurston Howell, III",ZZ,9.46,Bamboo,201774,18.5,9.25,3732819,1866409.5,529687.02,6128915.52
63909,"Alphabet",LO,9.46,Dirt,103929,0.78,3.33,81064.62,346083.57,40408.22,467556.41
63954,The Boring Company,HI,4.35,Wood,128108,12.5,9.25,1601350,1184999,121206.18,2907555.18
64048,Apple,OH,7.14,Trampoline,271035,20.78,13.33,5632107.3,3612896.55,660093.27,9905097.12
64144,"Tractor Supply Co.",OH,7.14,Carpet,104731,12.5,6.3,1309137.5,659805.3,140582.52,2109525.32
64144,"Adams, Douglas",XX,9.46,Dirt,142761,0.78,3.33,111353.58,475394.13,55506.33,642254.04

64157,Bill Gates,DN,9.46,Laminate,162910,4.5,9.8,733095,1596518,220381.39,2549994.39
64201,"Tractor Supply Co.",RI,7,Carpet,286065,12.5,6.3,3575812.5,1802209.5,376461.54,5754483.54
64218,"Alphabet",DN,9.46,Bamboo,282917,18.5,9.25,5233964.5,2616982.25,742699.56,8593646.31
64218,"Thurston Howell, III",WY,9.46,Trampoline,243367,20.78,13.33,5057166.26,3244082.11,785298.1,9086546.47
64227,Penn Jillette,OH,7.14,Bamboo,219602,18.5,9.25,4062637,2031318.5,435108.42,6529063.92
		64320,Grace Murray Hopper,XX,9.46,Carpet,16805,12.5,6.3,210062.5,105871.5,29887.36,345821.36
64411,Penn Jillette,WY,9.46,Granite,205343,72.5,29.25,14887367.5,6006282.75,1976539.31,22870189.56
64444,"Alan M. Galloway, Jr.",XX,9.46,Asphalt,274279,10.78,13.33,2956727.62,3656139.07,625577.19,7238443.88
64535,Charles Darwin,OH,7.14,Trampoline,130995,20.78,13.33,2722076.1,1746163.35,319032.3,4787271.75
64538,Jaden Smith,AK,1.76,Distressed Red Oak,196003,18.57,23.33,3639775.71,4572749.99,144540.45,8357066.15
64604,Apple,II,9.46,Asphalt,221352,10.78,13.33,2386174.56,2950622.16,504860.97,5841657.69
64698,"Microsoft, Inc.",TX,8.19,Distressed Red Oak,53368,18.57,23.33,991043.76,1245075.44,183138.16,2419257.36
