OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
101654,Monty Hall,XX,9.46,Wood,37340,12.5,9.25,466750,345395,76828.92,888973.92
101750,Jean Ichbiah,XX,9.46,Mosaic Tile,4031,18.5,49.25,74573.5,198526.75,25835.28,298935.53
101844,The Boring Company,II,9.46,Wood,139939,12.5,9.25,1749237.5,1294435.75,287931.49,3331604.74
101850,"Microsoft, Inc.",HI,4.35,Marble,151497,88.73,34.25,13442328.81,5188772.25,810452.9,19441553.96
101850,"Alphabet",LO,9.46,Mosaic Tile,42648,18.5,49.25,788988,2100414,273337.43,3162739.43
101852,Grace Murray Hopper,ZZ,9.46,Asphalt,42243,10.78,13.33,455379.54,563099.19,96348.09,1114826.82
101880,Bill Gates,TX,8.19,Dirt,102365,0.78,3.33,79844.7,340875.45,34456.98,455177.13
101960,Jaden Smith,II,9.46,Laminate,294082,4.5,9.8,1323369,2882003.6,397828.25,4603200.85
102045,Alex Trebek,LO,9.46,Mosaic Tile,158647,18.5,49.25,2934969.5,7813364.75,1016792.42,11765126.67
102105,"Alphabet",AK,1.76,Dirt,210848,0.78,3.33,164461.44,702123.84,15251.9,881837.18
		102127,"Adams, Douglas",XX,9.46,Carpet,30799,12.5,6.3,384987.5,194033.7,54775.41,633796.61
102196,Albert Einstein,RI,7,Straw,268623,1.8,3.25,483521.4,873024.75,94958.23,1451504.38
102292,Jaden Smith,AK,1.76,Distressed Red Oak,5897,18.57,23.33,109507.29,137577.01,4348.68,251432.98
102389,Monty Hall,WY,9.46,Asphalt,288474,10.78,13.33,3109749.72,3845358.42,657953.23,7613061.37
102389,Elon Musk,II,9.46,Distressed Red Oak,55330,18.57,23.33,1027478.1,1290848.9,219313.73,2537640.73
102480,Louisville Llama Farm,KY,6,Marble,64835,88.73,34.25,5752809.55,2220598.75,478404.5,8451812.8

102480,"Thurston Howell, III",WY,9.46,Dirt,79940,0.78,3.33,62353.2,266200.2,31081.15,359634.55
102572,Apple,TX,8.19,Dirt,74810,0.78,3.33,58351.8,249117.3,25181.72,332650.82
102642,Monty Hall,AK,1.76,Wood,251582,12.5,9.25,3144775,2327133.5,96305.59,5568214.09
102677,Grace Murray Hopper,RI,7,Bamboo,218860,18.5,9.25,4048910,2024455,425135.55,6498500.55
102770,Jean Ichbiah,LO,9.46,Wood,32720,12.5,9.25,409000,302660,67323.04,778983.04
		102778,"Alphabet",II,9.46,Disco Light Up Panels,17862,40.78,23.33,728412.36,416720.46,108329.56,1253462.38
102845,Elon Musk,LO,9.46,Distressed Red Oak,82784,18.57,23.33,1537298.88,1931350.72,328134.25,3796783.85
102936,Thomas J. Watson,LO,9.46,Dirt,110602,0.78,3.33,86269.56,368304.66,43002.72,497576.94
103019,"Alphabet",TX,8.19,Straw,67965,1.8,3.25,122337,220886.25,28109.98,371333.23
103019,"Alphabet",ZZ,9.46,Asphalt,283163,10.78,13.33,3052497.14,3774562.79,645839.87,7472899.8
103076,Charles Babbage,WY,9.46,Disco Light Up Panels,122716,40.78,23.33,5004358.48,2862964.28,744248.73,8611571.49
103079,Bill Gates,RI,7,Laminate,181584,4.5,9.8,817128,1779523.2,181765.58,2778416.78
103177,"Thurston Howell, III",ZZ,9.46,Mosaic Tile,132563,18.5,49.25,2452415.5,6528727.75,849616.15,9830759.4
103190,Monty Hall,TX,8.19,Tile,257456,1.5,14.3,386184,3681620.8,333153.21,4400958.01
103203,"Alan M. Galloway, Sr.",KY,6,Dirt,246341,0.78,3.33,192145.98,820315.53,60747.69,1073209.2
,what,wut?103298,"Microsoft, Inc.",OH,7.14,Trampoline,286595,20.78,13.33,5955444.1,3820311.35,697988.94,10473744.39
		103371,Bill Gates,XX,9.46,Mosaic Tile,112271,18.5,49.25,2077013.5,5529346.75,719561.68,8325921.93

103427,"Microsoft, Inc.",AK,1.76,Asphalt,278564,10.78,13.33,3002919.92,3713258.12,118204.73,6834382.77
103523,Grace Murray Hopper,TX,8.19,Dirt,139152,0.78,3.33,108538.56,463376.16,46839.82,618754.54
103523,Ada Lovelace,II,9.46,Granite,217853,72.5,29.25,15794342.5,6372200.25,2096954.94,24263497.69
103582,Louisville Llama Farm,LO,9.46,Mosaic Tile,134987,18.5,49.25,2497259.5,6648109.75,865151.93,10010521.18
103665,"Alphabet",ZZ,9.46,Dirt,27711,0.78,3.33,21614.58,92277.63,10774.2,124666.41
103748,Alex Trebek,HI,4.35,Disco Light Up Panels,273638,40.78,23.33,11158957.64,6383974.54,763117.55,18306049.73
103766,"Tractor Supply Co.",RI,7,Dirt,21312,0.78,3.33,16623.36,70968.96,6131.46,93723.78
103791,Grace Murray Hopper,II,9.46,Marble,108978,88.73,34.25,9669617.94,3732496.5,1267840.03,14669954.47
103857,Jaden Smith,LO,9.46,Carpet,61212,12.5,6.3,765150,385635.6,108864.32,1259649.92
103881,Steve Jobs,DN,9.46,Asphalt,134305,10.78,13.33,1447807.9,1790285.65,306323.65,3544417.2
		103882,Thomas J. Watson,AK,1.76,Trampoline,14399,20.78,13.33,299211.22,191938.67,8644.24,499794.13
103932,Apple,HI,4.35,Granite,74475,72.5,29.25,5399437.5,2178393.75,329635.66,7907466.91
104021,Bill Gates,XX,9.46,Carpet,296607,12.5,6.3,3707587.5,1868624.1,527509.62,6103721.22
104112,Grace Murray Hopper,TX,8.19,Laminate,100419,4.5,9.8,451885.5,984106.2,117607.72,1553599.42
