OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
135790,Jaden Smith,HI,4.35,Mosaic Tile,240856,18.5,49.25,4455836,11862158,709832.74,17027826.74
135850,"Thurston Howell, III",HI,4.35,Mosaic Tile,10510,18.5,49.25,194435,517617.5,30974.28,743026.78
135948,Ada Lovelace,XX,9.46,Bamboo,220115,18.5,9.25,4072127.5,2036063.75,577834.89,6686026.14
136007,"Alan M. Galloway, Jr.",KY,6,Mosaic Tile,84622,18.5,49.25,1565507,4167633.5,343988.43,6077128.93
136071,Charles Babbage,ZZ,9.46,Tile,115196,1.5,14.3,172794,1647302.8,172181.16,1992277.96
136087,"Alan M. Galloway, Sr.",WY,9.46,Mosaic Tile,245075,18.5,49.25,4533887.5,12069943.75,1570722.44,18174553.69
136087,Steve Jobs,DN,9.46,Disco Light Up Panels,138062,40.78,23.33,5630168.36,3220986.46,837319.25,9688474.07
136112,Bill Gates,ZZ,9.46,Trampoline,194341,20.78,13.33,4038405.98,2590565.53,627100.7,7256072.21
136210,Grace Murray Hopper,HI,4.35,Tile,258920,1.5,14.3,388380,3702556,177955.72,4268891.72
136227,Louisville Llama Farm,WY,9.46,Laminate,179076,4.5,9.8,805842,1754944.8,242250.43,2803037.23
		136227,"Alan M. Galloway, Jr.",ZZ,9.46,Bamboo,80563,18.5,9.25,1490415.5,745207.75,211489.96,2447113.21
136228,Penn Jillette,OH,7.14,Laminate,90694,4.5,9.8,408123,888801.2,92600.39,1389524.59
136294,Monty Hall,LO,9.46,Trampoline,100398,20.78,13.33,2086270.44,1338305.34,323964.87,3748540.65
136315,Charles Darwin,WY,9.46,Laminate,67923,4.5,9.8,305653.5,665645.4,91884.88,1063183.78
136338,Alex Trebek,KY,6,Laminate,128040,4.5,9.8,576180,1254792,109858.32,1940830.32
136399,Louisville Llama Farm,HI,4.35,Dirt,12750,0.78,3.33,9945,42457.5,2279.51,54682.01

136425,"Microsoft, Inc.",DN,9.46,Wood,137849,12.5,9.25,1723112.5,1275103.25,283631.21,3281846.96
136455,"Alphabet",AK,1.76,Asphalt,8175,10.78,13.33,88126.5,108972.75,3468.95,200568.2
136550,Charles Darwin,XX,9.46,Trampoline,193513,20.78,13.33,4021200.14,2579528.29,624428.91,7225157.34
136611,Elon Musk,RI,7,Bamboo,280778,18.5,9.25,5194393,2597196.5,545411.27,8337000.77
