OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
312021,Elon Musk,TX,8.19,Wood,240035,12.5,9.25,3000437.5,2220323.75,427580.35,5648341.6
312066,Jean Ichbiah,II,9.46,Mosaic Tile,47847,18.5,49.25,885169.5,2356464.75,306658.6,3548292.85
312075,Penn Jillette,XX,9.46,Dirt,190406,0.78,3.33,148516.68,634051.98,74031,856599.66
312076,"Alphabet",II,9.46,Disco Light Up Panels,93149,40.78,23.33,3798616.22,2173166.17,564930.61,6536713
312134,Alex Trebek,DN,9.46,Bamboo,288287,18.5,9.25,5333309.5,2666654.75,756796.62,8756760.87
312222,"Alan M. Galloway, Jr.",LO,9.46,Dirt,297870,0.78,3.33,232338.6,991907.1,115813.64,1340059.34
312235,Alex Trebek,WY,9.46,Bamboo,196793,18.5,9.25,3640670.5,1820335.25,516611.14,5977616.89
312235,Apple,DN,9.46,Trampoline,158010,20.78,13.33,3283447.8,2106273.3,509867.62,5899588.72
312263,Charles Darwin,DN,9.46,Wood,138651,12.5,9.25,1733137.5,1282521.75,285281.37,3300940.62
312263,Penn Jillette,TX,8.19,Marble,13900,88.73,34.25,1233347,476075,140001.66,1849423.66
		312347,"Thurston Howell, III",WY,9.46,Trampoline,158885,20.78,13.33,3301630.3,2117937.05,512691.07,5932258.42
312347,Steve Jobs,II,9.46,Granite,192184,72.5,29.25,13933340,5621382,1849876.7,21404598.7
312391,Monty Hall,TX,8.19,Laminate,209446,4.5,9.8,942507,2052570.8,245296.87,3240374.67
312412,"Tractor Supply Co.",ZZ,9.46,Disco Light Up Panels,114937,40.78,23.33,4687130.86,2681480.21,697070.61,8065681.68
312499,Bill Gates,TX,8.19,Disco Light Up Panels,154000,40.78,23.33,6280120,3592820,808593.79,10681533.79
312512,Steve Jobs,II,9.46,Laminate,202311,4.5,9.8,910399.5,1982647.8,273682.27,3166729.57

312611,"Thurston Howell, III",WY,9.46,Distressed Red Oak,62161,18.57,23.33,1154329.77,1450216.13,246390.04,2850935.94
312634,Alex Trebek,II,9.46,Wood,186047,12.5,9.25,2325587.5,1720934.75,382801,4429323.25
312634,"Alan M. Galloway, Jr.",RI,7,Trampoline,64259,20.78,13.33,1335302.02,856572.47,153431.21,2345305.7
312660,Thomas J. Watson,KY,6,Trampoline,229869,20.78,13.33,4776677.82,3064153.77,470449.9,8311281.49
312740,Ada Lovelace,WY,9.46,Disco Light Up Panels,139508,40.78,23.33,5689136.24,3254721.64,846088.96,9789946.84
		312753,"Monsters Inc.",ZZ,9.46,Carpet,144150,12.5,6.3,1801875,908145,256367.89,2966387.89
312753,Albert Einstein,AK,1.76,Tile,189498,1.5,14.3,284247,2709821.4,52695.6,3046764
312806,Thomas J. Watson,HI,4.35,Wood,128495,12.5,9.25,1606187.5,1188578.75,121572.33,2916338.58
312812,Monty Hall,RI,7,Wood,5579,12.5,9.25,69737.5,51605.75,8494.03,129837.28
312828,"Thurston Howell, III",HI,4.35,Carpet,263373,12.5,6.3,3292162.5,1659249.9,215386.44,5166798.84
312846,Steve Jobs,TX,8.19,Dirt,297561,0.78,3.33,232097.58,990878.13,100161.71,1323137.42
312874,"Alphabet",WY,9.46,Laminate,151538,4.5,9.8,681921,1485072.4,204997.58,2371990.98
312945,Ada Lovelace,WY,9.46,Trampoline,116593,20.78,13.33,2422802.54,1554184.69,376222.99,4353210.22
312996,"Microsoft, Inc.",AK,1.76,Wood,195801,12.5,9.25,2447512.5,1811159.25,74952.62,4333624.37
