OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
144508,Thomas J. Watson,RI,7,Asphalt,293418,10.78,13.33,3163046.04,3911261.94,495201.56,7569509.54
144600,Elon Musk,KY,6,Asphalt,12924,10.78,13.33,139320.72,172276.92,18695.86,330293.5
144687,"Alan M. Galloway, Jr.",AK,1.76,Dirt,181811,0.78,3.33,141812.58,605430.63,13151.48,760394.69
144710,Jaden Smith,DN,9.46,Distressed Red Oak,51853,18.57,23.33,962910.21,1209730.49,205531.81,2378172.51
144760,Charles Darwin,XX,9.46,Trampoline,281343,20.78,13.33,5846307.54,3750302.19,907839.28,10504449.01
144760,"Alan M. Galloway, Jr.",OH,7.14,Straw,264475,1.8,3.25,476055,859543.75,95361.75,1430960.5
144819,"Thurston Howell, III",II,9.46,Bamboo,178529,18.5,9.25,3302786.5,1651393.25,468665.4,5422845.15
144853,Charles Babbage,DN,9.46,Carpet,194544,12.5,6.3,2431800,1225627.2,345992.61,4003419.81
144878,Albert Einstein,ZZ,9.46,Distressed Red Oak,224869,18.57,23.33,4175817.33,5246193.77,891322.25,10313333.35
144919,Jean Ichbiah,HI,4.35,Laminate,268890,4.5,9.8,1210005,2635122,167263.02,4012390.02
		144921,Louisville Llama Farm,KY,6,Granite,100021,72.5,29.25,7251522.5,2925614.25,610628.21,10787764.96
144921,Apple,AK,1.76,Asphalt,289832,10.78,13.33,3124388.96,3863460.56,122986.15,7110835.67
144946,Albert Einstein,LO,9.46,Straw,9908,1.8,3.25,17834.4,32201,4733.35,54768.75
144967,"Alan M. Galloway, Sr.",KY,6,Mosaic Tile,63450,18.5,49.25,1173825,3124912.5,257924.25,4556661.75
145026,Alex Trebek,LO,9.46,Disco Light Up Panels,210637,40.78,23.33,8589776.86,4914161.21,1277472.54,14781410.61
145026,Jaden Smith,RI,7,Distressed Red Oak,224150,18.57,23.33,4162465.5,5229419.5,657431.95,10049316.95

145084,"Alan M. Galloway, Sr.",AK,1.76,Asphalt,268294,10.78,13.33,2892209.32,3576359.02,113846.8,6582415.14
145107,Jaden Smith,RI,7,Granite,224454,72.5,29.25,16272915,6565279.5,1598673.62,24436868.12
145183,Ada Lovelace,ZZ,9.46,Mosaic Tile,79063,18.5,49.25,1462665.5,3893852.75,506726.63,5863244.88
145229,"Tractor Supply Co.",ZZ,9.46,Marble,118549,88.73,34.25,10518852.77,4060303.25,1379188.16,15958344.18
145229,Thomas J. Watson,II,9.46,Carpet,67278,12.5,6.3,840975,423851.4,119652.58,1384478.98
		145322,"Alan M. Galloway, Jr.",AK,1.76,Marble,126009,88.73,34.25,11180778.57,4315808.25,272739.93,15769326.75
