OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
50068,Thomas J. Watson,HI,4.35,Wood,97515,12.5,9.25,1218937.5,902013.75,92261.38,2213212.63
50121,"Alan M. Galloway, Jr.",DN,9.46,Distressed Red Oak,230342,18.57,23.33,4277450.94,5373878.86,913015.8,10564345.6
50205,Grace Murray Hopper,DN,9.46,Disco Light Up Panels,135903,40.78,23.33,5542124.34,3170616.99,824225.33,9536966.66
50236,Jaden Smith,HI,4.35,Wood,189162,12.5,9.25,2364525,1749748.5,178970.9,4293244.4
50276,Louisville Llama Farm,XX,9.46,Straw,185866,1.8,3.25,334558.8,604064.5,88793.76,1027417.06
50333,"Tractor Supply Co.",RI,7,Tile,215913,1.5,14.3,323869.5,3087555.9,238799.78,3650225.18
50342,Louisville Llama Farm,HI,4.35,Trampoline,69135,20.78,13.33,1436625.3,921569.55,102581.48,2460776.33
50392,Alex Trebek,ZZ,9.46,Dirt,273295,0.78,3.33,213170.1,910072.35,106258.74,1229501.19
50473,Albert Einstein,WY,9.46,Bamboo,275905,18.5,9.25,5104242.5,2552121.25,724292.01,8380655.76
50493,Ada Lovelace,II,9.46,Disco Light Up Panels,23311,40.78,23.33,950622.58,543845.63,141376.69,1635844.9
		50528,"Microsoft, Inc.",XX,9.46,Distressed Red Oak,109326,18.57,23.33,2030183.82,2550575.58,433339.84,5014099.24
50624,Bill Gates,ZZ,9.46,Carpet,292779,12.5,6.3,3659737.5,1844507.7,520701.6,6024946.8
50624,Bill Gates,II,9.46,Tile,220602,1.5,14.3,330903,3154608.6,329729.4,3815241
50703,"Alan M. Galloway, Sr.",AK,1.76,Wood,54358,12.5,9.25,679475,502811.5,20808.24,1203094.74
50770,"Thurston Howell, III",KY,6,Asphalt,62024,10.78,13.33,668618.72,826779.92,89723.92,1585122.56
50813,Charles Darwin,KY,6,Asphalt,265968,10.78,13.33,2867135.04,3545353.44,384749.31,6797237.79

50813,Charles Darwin,DN,9.46,Marble,237239,88.73,34.25,21050216.47,8125435.75,2760016.7,31935668.92
50896,"Alphabet",XX,9.46,Carpet,16450,12.5,6.3,205625,103635,29256,338516
50938,Steve Jobs,KY,6,Wood,89623,12.5,9.25,1120287.5,829012.75,116958.02,2066258.27
50954,"Monsters Inc.",AK,1.76,Granite,23541,72.5,29.25,1706722.5,688574.25,42157.22,2437453.97
50991,Elon Musk,OH,7.14,Mosaic Tile,186027,18.5,49.25,3441499.5,9161829.75,899877.71,13503206.96
