OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
224254,Charles Babbage,II,9.46,Distressed Red Oak,172092,18.57,23.33,3195748.44,4014906.36,682127.94,7892782.74
224305,Alex Trebek,OH,7.14,Dirt,60931,0.78,3.33,47526.18,202900.23,17880.45,268306.86
224380,"Thurston Howell, III",LO,9.46,Granite,59799,72.5,29.25,4335427.5,1749120.75,575598.26,6660146.51
224432,Charles Babbage,LO,9.46,Marble,33156,88.73,34.25,2941931.88,1135593,385733.85,4463258.73
224480,Apple,ZZ,9.46,Wood,152684,12.5,9.25,1908550,1412327,314154.96,3635031.96
224560,"Alan M. Galloway, Jr.",WY,9.46,Mosaic Tile,100055,18.5,49.25,1851017.5,4927708.75,641267.5,7419993.75
224560,Elon Musk,II,9.46,Trampoline,39032,20.78,13.33,811084.96,520296.56,125948.69,1457330.21
224634,"Monsters Inc.",DN,9.46,Mosaic Tile,258667,18.5,49.25,4785339.5,12739349.75,1657835.6,19182524.85
224641,Grace Murray Hopper,OH,7.14,Tile,159293,1.5,14.3,238939.5,2277889.9,179701.62,2696531.02
224711,Elon Musk,KY,6,Laminate,41578,4.5,9.8,187101,407464.4,35673.92,630239.32
		224750,"Microsoft, Inc.",KY,6,Straw,99865,1.8,3.25,179757,324561.25,30259.1,534577.35
224814,"Alphabet",XX,9.46,Marble,117620,88.73,34.25,10436422.6,4028485,1368380.26,15833287.86
224817,"Monsters Inc.",RI,7,Carpet,128917,12.5,6.3,1611462.5,812177.1,169654.77,2593294.37
224871,Thomas J. Watson,LO,9.46,Asphalt,187457,10.78,13.33,2020786.46,2498801.81,427553.05,4947141.32
224922,"Alan M. Galloway, Sr.",TX,8.19,Asphalt,293202,10.78,13.33,3160717.56,3908382.66,578959.31,7648059.53
225012,Charles Babbage,HI,4.35,Tile,38432,1.5,14.3,57648,549577.6,26414.31,633639.91

225052,"Alan M. Galloway, Sr.",TX,8.19,Asphalt,181912,10.78,13.33,1961011.36,2424886.96,359205.07,4745103.39
225053,"Alphabet",OH,7.14,Wood,168968,12.5,9.25,2112100,1562954,262398.86,3937452.86
225128,Charles Darwin,XX,9.46,Carpet,156470,12.5,6.3,1955875,985761,278278.77,3219914.77
225214,"Microsoft, Inc.",OH,7.14,Bamboo,64944,18.5,9.25,1201464,600732,128676.79,1930872.79
225283,"Microsoft, Inc.",WY,9.46,Laminate,297951,4.5,9.8,1340779.5,2919919.8,403062.15,4663761.45
		225300,Jaden Smith,II,9.46,Distressed Red Oak,222131,18.57,23.33,4124972.67,5182316.23,880469.53,10187758.43
225381,"Adams, Douglas",II,9.46,Dirt,241188,0.78,3.33,188126.64,803156.04,93775.34,1085058.02
225459,Elon Musk,KY,6,Trampoline,157882,20.78,13.33,3280787.96,2104567.06,323121.3,5708476.32
225510,"Alphabet",LO,9.46,Marble,160171,88.73,34.25,14211972.83,5485856.75,1863414.68,21561244.26
225549,Charles Babbage,RI,7,Trampoline,215650,20.78,13.33,4481207,2874614.5,514907.51,7870729.01
225637,Louisville Llama Farm,WY,9.46,Distressed Red Oak,71077,18.57,23.33,1319899.89,1658226.41,281730.75,3259857.05
225653,Penn Jillette,LO,9.46,Laminate,109402,4.5,9.8,492309,1072139.6,147996.84,1712445.44
225733,Louisville Llama Farm,XX,9.46,Marble,47561,88.73,34.25,4220087.53,1628964.25,553320.3,6402372.08
225819,Penn Jillette,HI,4.35,Marble,35645,88.73,34.25,3162780.85,1220841.25,190687.56,4574309.66
225831,Charles Darwin,WY,9.46,Mosaic Tile,189848,18.5,49.25,3512188,9350014,1216764.31,14078966.31
,what,wut?225883,Elon Musk,XX,9.46,Trampoline,169464,20.78,13.33,3521461.92,2258955.12,546827.45,6327244.49
		225883,Apple,RI,7,Laminate,271860,4.5,9.8,1223370,2664228,272131.86,4159729.86

225946,"Monsters Inc.",WY,9.46,Bamboo,266619,18.5,9.25,4932451.5,2466225.75,699914.87,8098592.12
225946,"Alan M. Galloway, Jr.",TX,8.19,Distressed Red Oak,16366,18.57,23.33,303916.62,381818.78,56161.73,741897.13
225999,Steve Jobs,LO,9.46,Trampoline,258839,20.78,13.33,5378674.42,3450323.87,835223.24,9664221.53
226071,"Microsoft, Inc.",AK,1.76,Disco Light Up Panels,236351,40.78,23.33,9638393.78,5514068.83,266683.34,15419145.95
226090,Albert Einstein,ZZ,9.46,Granite,120621,72.5,29.25,8745022.5,3528164.25,1161043.47,13434230.22
226100,"Monsters Inc.",LO,9.46,Dirt,236338,0.78,3.33,184343.64,787005.54,91889.63,1063238.81
