OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
141067,"Tractor Supply Co.",HI,4.35,Granite,58473,72.5,29.25,4239292.5,1710335.25,258808.81,6208436.56
141079,Charles Babbage,TX,8.19,Tile,229955,1.5,14.3,344932.5,3288356.5,297566.37,3930855.37
141084,"Tractor Supply Co.",RI,7,Disco Light Up Panels,260395,40.78,23.33,10618908.1,6075015.35,1168574.64,17862498.09
141117,"Adams, Douglas",II,9.46,Tile,101986,1.5,14.3,152979,1458399.8,152436.43,1763815.23
141158,Apple,WY,9.46,Asphalt,11903,10.78,13.33,128314.34,158666.99,27148.43,314129.76
141202,"Monsters Inc.",OH,7.14,Tile,122925,1.5,14.3,184387.5,1757827.5,138674.15,2080889.15
141212,Charles Darwin,AK,1.76,Straw,73935,1.8,3.25,133083,240288.75,6571.34,379943.09
141291,"Alan M. Galloway, Sr.",HI,4.35,Bamboo,23511,18.5,9.25,434953.5,217476.75,28380.72,680810.97
141345,Apple,HI,4.35,Distressed Red Oak,40585,18.57,23.33,753663.45,946848.05,73972.25,1774483.75
141417,Albert Einstein,TX,8.19,Disco Light Up Panels,39399,40.78,23.33,1606691.22,919178.67,206868.74,2732738.63
		141441,Albert Einstein,HI,4.35,Distressed Red Oak,30222,18.57,23.33,561222.54,705079.26,55084.13,1321385.93
141540,Elon Musk,TX,8.19,Mosaic Tile,159875,18.5,49.25,2957687.5,7873843.75,887102.41,11718633.66
141540,Albert Einstein,RI,7,Carpet,241012,12.5,6.3,3012650,1518375.6,317171.79,4848197.39
141617,Monty Hall,LO,9.46,Asphalt,111420,10.78,13.33,1201107.6,1485228.6,254127.4,2940463.6
141617,Ada Lovelace,HI,4.35,Laminate,191675,4.5,9.8,862537.5,1878415,119231.43,2860183.93
141658,Jaden Smith,II,9.46,Carpet,97600,12.5,6.3,1220000,614880,173579.65,2008459.65

141666,Charles Babbage,II,9.46,Granite,159311,72.5,29.25,11550047.5,4659846.75,1533456,17743350.25
141666,"Alan M. Galloway, Sr.",LO,9.46,Laminate,33887,4.5,9.8,152491.5,332092.6,45841.66,530425.76
141705,Apple,ZZ,9.46,Marble,185396,88.73,34.25,16450187.08,6349813,2156880.01,24956880.09
141728,"Thurston Howell, III",RI,7,Granite,250991,72.5,29.25,18196847.5,7341486.75,1787683.4,27326017.65
141772,"Monsters Inc.",XX,9.46,Marble,145976,88.73,34.25,12952450.48,4999678,1698271.35,19650399.83
