OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
20301,Thomas J. Watson,AK,1.76,Granite,6140,72.5,29.25,445150,179595,10995.51,635740.51
20372,Jaden Smith,AK,1.76,Laminate,163794,4.5,9.8,737073,1605181.2,41223.67,2383477.87
20379,Charles Babbage,KY,6,Carpet,56919,12.5,6.3,711487.5,358589.7,64204.63,1134281.83
20478,"Thurston Howell, III",HI,4.35,Carpet,113877,12.5,6.3,1423462.5,717425.1,93128.61,2234016.21
20489,Jean Ichbiah,AK,1.76,Wood,160313,12.5,9.25,2003912.5,1482895.25,61367.82,3548175.57
20489,Ada Lovelace,RI,7,Marble,208832,88.73,34.25,18529663.36,7152496,1797751.16,27479910.52
20564,Monty Hall,KY,6,Carpet,197870,12.5,6.3,2473375,1246581,223197.36,3943153.36
20650,Alex Trebek,TX,8.19,Carpet,104409,12.5,6.3,1305112.5,657776.7,160760.63,2123649.83
20650,Monty Hall,TX,8.19,Distressed Red Oak,124064,18.57,23.33,2303868.48,2894413.12,425739.26,5624020.86
20719,Thomas J. Watson,ZZ,9.46,Mosaic Tile,260104,18.5,49.25,4811924,12810122,1667045.55,19289091.55
		20736,Jean Ichbiah,RI,7,Carpet,252069,12.5,6.3,3150862.5,1588034.7,331722.8,5070620
20761,Charles Babbage,LO,9.46,Tile,142013,1.5,14.3,213019.5,2030785.9,212263.99,2456069.39
20855,Monty Hall,DN,9.46,Wood,236966,12.5,9.25,2962075,2191935.5,487569.39,5641579.89
20935,The Boring Company,II,9.46,Bamboo,117357,18.5,9.25,2171104.5,1085552.25,308079.73,3564736.48
20950,"Alan M. Galloway, Sr.",II,9.46,Granite,73922,72.5,29.25,5359345,2162218.5,711539.91,8233103.41
20959,Charles Darwin,HI,4.35,Wood,171654,12.5,9.25,2145675,1587799.5,162406.14,3895880.64

21050,Penn Jillette,II,9.46,Asphalt,138904,10.78,13.33,1497385.12,1851590.32,316813.08,3665788.52
21075,The Boring Company,LO,9.46,Bamboo,200060,18.5,9.25,3701110,1850555,525187.51,6076852.51
21099,Bill Gates,TX,8.19,Distressed Red Oak,291321,18.57,23.33,5409830.97,6796518.93,999700.06,13206049.96
21194,"Alphabet",OH,7.14,Mosaic Tile,257111,18.5,49.25,4756553.5,12662716.75,1243735.9,18663006.15
21217,"Alan M. Galloway, Sr.",XX,9.46,Straw,81575,1.8,3.25,146835,265118.75,38970.82,450924.57
