OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
147769,Louisville Llama Farm,LO,9.46,Mosaic Tile,182875,18.5,49.25,3383187.5,9006593.75,1172073.31,13561854.56
147806,Penn Jillette,DN,9.46,Mosaic Tile,134731,18.5,49.25,2492523.5,6635501.75,863511.19,9991536.44
147819,Monty Hall,XX,9.46,Straw,59284,1.8,3.25,106711.2,192673,28321.75,327705.95
147819,Ada Lovelace,WY,9.46,Granite,91774,72.5,29.25,6653615,2684389.5,883375.23,10221379.73
147889,"Thurston Howell, III",ZZ,9.46,Laminate,164224,4.5,9.8,739008,1609395.2,222158.94,2570562.14
147889,Charles Darwin,ZZ,9.46,Trampoline,160865,20.78,13.33,3342774.7,2144330.45,519080.15,6006185.3
147963,Penn Jillette,WY,9.46,Marble,162591,88.73,34.25,14426699.43,5568741.75,1891568.74,21887009.92
147985,Elon Musk,II,9.46,Trampoline,272065,20.78,13.33,5653510.7,3626626.45,877900.97,10158038.12
148058,"Alphabet",TX,8.19,Tile,241793,1.5,14.3,362689.5,3457639.9,312884.98,4133214.38
148111,Louisville Llama Farm,II,9.46,Tile,87197,1.5,14.3,130795.5,1246917.1,130331.61,1508044.21
		148126,"Tractor Supply Co.",AK,1.76,Tile,58602,1.5,14.3,87903,838008.6,16296.04,942207.64
148134,"Microsoft, Inc.",II,9.46,Disco Light Up Panels,298730,40.78,23.33,12182209.4,6969370.9,1811739.5,20963319.8
148134,"Microsoft, Inc.",WY,9.46,Wood,258383,12.5,9.25,3229787.5,2390042.75,531635.94,6151466.19
148204,"Thurston Howell, III",XX,9.46,Straw,281021,1.8,3.25,505837.8,913318.25,134252.16,1553408.21
148204,Thomas J. Watson,KY,6,Wood,197237,12.5,9.25,2465462.5,1824442.25,257394.29,4547299.04
148233,"Alan M. Galloway, Jr.",OH,7.14,Distressed Red Oak,43410,18.57,23.33,806123.7,1012755.3,129867.96,1948746.96

148301,"Microsoft, Inc.",XX,9.46,Distressed Red Oak,41265,18.57,23.33,766291.05,962712.45,163563.73,1892567.23
148356,Monty Hall,OH,7.14,Marble,257729,88.73,34.25,22868294.17,8827218.25,2263059.59,33958572.01
148450,Apple,TX,8.19,Asphalt,77377,10.78,13.33,834124.06,1031435.41,152789.32,2018348.79
148508,Elon Musk,DN,9.46,Straw,47621,1.8,3.25,85717.8,154768.25,22749.98,263236.03
148606,Alex Trebek,TX,8.19,Laminate,219940,4.5,9.8,989730,2155412,257587.13,3402729.13
		148608,Albert Einstein,RI,7,Laminate,24139,4.5,9.8,108625.5,236562.2,24163.14,369350.84
148640,"Microsoft, Inc.",WY,9.46,Laminate,178243,4.5,9.8,802093.5,1746781.4,241123.57,2789998.47
148685,Jaden Smith,RI,7,Laminate,182495,4.5,9.8,821227.5,1788451,182677.5,2792356
148756,Ada Lovelace,AK,1.76,Bamboo,143746,18.5,9.25,2659301,1329650.5,70205.55,4059157.05
148835,Monty Hall,DN,9.46,Distressed Red Oak,244667,18.57,23.33,4543466.19,5708081.11,969796.37,11221343.67
148933,Charles Babbage,TX,8.19,Laminate,171128,4.5,9.8,770076,1677054.4,200419.98,2647550.38
149018,Jaden Smith,WY,9.46,Tile,298368,1.5,14.3,447552,4266662.4,445964.68,5160179.08
149068,Penn Jillette,ZZ,9.46,Wood,242091,12.5,9.25,3026137.5,2239341.75,498114.34,5763593.59
149147,Albert Einstein,DN,9.46,Dirt,92849,0.78,3.33,72422.22,309187.17,36100.25,417709.64
149209,Monty Hall,DN,9.46,Straw,274311,1.8,3.25,493759.8,891510.75,131046.59,1516317.14
,what,wut?149299,The Boring Company,XX,9.46,Asphalt,291852,10.78,13.33,3146164.56,3890387.16,665657.79,7702209.51
		149335,"Adams, Douglas",ZZ,9.46,Bamboo,171382,18.5,9.25,3170567,1585283.5,449903.46,5205753.96

149359,"Thurston Howell, III",OH,7.14,Disco Light Up Panels,255589,40.78,23.33,10422919.42,5962891.37,1169946.89,17555757.68
