OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
338006,Grace Murray Hopper,OH,7.14,Laminate,203387,4.5,9.8,915241.5,1993192.6,207662.19,3116096.29
338078,"Tractor Supply Co.",DN,9.46,Straw,116382,1.8,3.25,209487.6,378241.5,55599.17,643328.27
338172,Penn Jillette,WY,9.46,Marble,110887,88.73,34.25,9839003.51,3797879.75,1290049.16,14926932.42
338240,Jean Ichbiah,LO,9.46,Trampoline,214118,20.78,13.33,4449372.04,2854192.94,690917.25,7994482.23
338240,"Tractor Supply Co.",TX,8.19,Distressed Red Oak,221326,18.57,23.33,4110023.82,5163535.58,759504.51,10033063.91
338269,Jean Ichbiah,TX,8.19,Tile,23925,1.5,14.3,35887.5,342127.5,30959.43,408974.43
338331,Ada Lovelace,ZZ,9.46,Wood,284790,12.5,9.25,3559875,2634307.5,585969.66,6780152.16
338331,"Tractor Supply Co.",HI,4.35,Marble,145185,88.73,34.25,12882265.05,4972586.25,776686.03,18631537.33
338416,Monty Hall,II,9.46,Marble,281777,88.73,34.25,25002073.21,9650862.25,3278167.69,37931103.15
338495,Bill Gates,RI,7,Straw,242046,1.8,3.25,435682.8,786649.5,85563.26,1307895.56
		338556,Charles Babbage,ZZ,9.46,Granite,156953,72.5,29.25,11379092.5,4590875.25,1510758.95,17480726.7
338602,The Boring Company,ZZ,9.46,Laminate,236454,4.5,9.8,1064043,2317249.2,319870.24,3701162.44
338699,"Alan M. Galloway, Jr.",II,9.46,Carpet,191100,12.5,6.3,2388750,1203930,339867.53,3932547.53
338787,Jaden Smith,KY,6,Distressed Red Oak,167636,18.57,23.33,3113000.52,3910947.88,421436.9,7445385.3
338866,Louisville Llama Farm,OH,7.14,Trampoline,149484,20.78,13.33,3106277.52,1992621.72,364061.41,5462960.65
338877,Bill Gates,KY,6,Carpet,134964,12.5,6.3,1687050,850273.2,152239.39,2689562.59

338877,Monty Hall,TX,8.19,Marble,221736,88.73,34.25,19674635.28,7594458,2233338.74,29502432.02
338898,Bill Gates,ZZ,9.46,Granite,199629,72.5,29.25,14473102.5,5839148.25,1921538.92,22233789.67
338898,Elon Musk,HI,4.35,Bamboo,121079,18.5,9.25,2239961.5,1119980.75,146157.49,3506099.74
338945,Penn Jillette,DN,9.46,Granite,201250,72.5,29.25,14590625,5886562.5,1937141.94,22414329.44
339040,Grace Murray Hopper,AK,1.76,Granite,123526,72.5,29.25,8955635,3613135.5,221210.36,12789980.86
		339106,"Microsoft, Inc.",WY,9.46,Trampoline,43602,20.78,13.33,906049.56,581214.66,140695.2,1627959.42
339184,Monty Hall,II,9.46,Trampoline,50535,20.78,13.33,1050117.3,673631.55,163066.64,1886815.49
339230,"Microsoft, Inc.",RI,7,Carpet,260564,12.5,6.3,3257050,1641553.2,342902.22,5241505.42
339310,Louisville Llama Farm,LO,9.46,Mosaic Tile,296025,18.5,49.25,5476462.5,14579231.25,1897268.63,21952962.38
339375,Bill Gates,HI,4.35,Mosaic Tile,41029,18.5,49.25,759036.5,2020678.25,120917.59,2900632.34
339449,"Tractor Supply Co.",OH,7.14,Granite,138208,72.5,29.25,10020080,4042584,1004074.21,15066738.21
339513,Jaden Smith,HI,4.35,Granite,69546,72.5,29.25,5042085,2034220.5,307819.29,7384124.79
339534,Steve Jobs,AK,1.76,Laminate,147960,4.5,9.8,665820,1450008,37238.57,2153066.57
339626,The Boring Company,LO,9.46,Bamboo,255585,18.5,9.25,4728322.5,2364161.25,670948.96,7763432.71
339626,Apple,OH,7.14,Trampoline,75188,20.78,13.33,1562406.64,1002256.04,183116.92,2747779.6
,what,wut?
