OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
86728,Penn Jillette,TX,8.19,Straw,206237,1.8,3.25,371226.6,670270.25,85298.59,1126795.44
86745,Thomas J. Watson,XX,9.46,Granite,81258,72.5,29.25,5891205,2376796.5,782152.94,9050154.44
86797,Penn Jillette,TX,8.19,Wood,177755,12.5,9.25,2221937.5,1644233.75,316639.43,4182810.68
86826,Elon Musk,DN,9.46,Granite,162489,72.5,29.25,11780452.5,4752803.25,1564045.99,18097301.74
86826,"Alan M. Galloway, Jr.",HI,4.35,Bamboo,58976,18.5,9.25,1091056,545528,71191.4,1707775.4
86915,"Thurston Howell, III",RI,7,Bamboo,31554,18.5,9.25,583749,291874.5,61293.65,936917.15
86990,"Microsoft, Inc.",TX,8.19,Carpet,262150,12.5,6.3,3276875,1651545,403637.6,5332057.6
87000,Penn Jillette,AK,1.76,Laminate,202490,4.5,9.8,911205,1984402,50962.68,2946569.68
87031,"Tractor Supply Co.",TX,8.19,Laminate,105278,4.5,9.8,473751,1031724.4,123298.44,1628773.84
87031,"Alan M. Galloway, Jr.",OH,7.14,Asphalt,127002,10.78,13.33,1369081.56,1692936.66,218628.1,3280646.32
		87109,Louisville Llama Farm,WY,9.46,Wood,16954,12.5,9.25,211925,156824.5,34883.7,403633.2
87152,Alex Trebek,DN,9.46,Marble,206657,88.73,34.25,18336675.61,7078002.25,2404228.53,27818906.39
87184,"Alphabet",TX,8.19,Carpet,122599,12.5,6.3,1532487.5,772373.7,188768.13,2493629.33
87267,"Microsoft, Inc.",LO,9.46,Asphalt,266340,10.78,13.33,2871145.2,3550312.2,607469.87,7028927.27
87336,Charles Darwin,WY,9.46,Marble,119234,88.73,34.25,10579632.82,4083764.5,1387157.39,16050554.71
87432,"Alphabet",AK,1.76,Distressed Red Oak,92350,18.57,23.33,1714939.5,2154525.5,68102.58,3937567.58

87478,Bill Gates,DN,9.46,Distressed Red Oak,195681,18.57,23.33,3633796.17,4565237.73,775628.61,8974662.51
87572,Albert Einstein,HI,4.35,Carpet,179531,12.5,6.3,2244137.5,1131045.3,146820.45,3522003.25
87594,Jean Ichbiah,OH,7.14,Mosaic Tile,234377,18.5,49.25,4335974.5,11543067.25,1133763.58,17012805.33
87663,Thomas J. Watson,OH,7.14,Tile,201934,1.5,14.3,302901,2887656.2,227805.78,3418362.98
87722,Elon Musk,ZZ,9.46,Bamboo,91496,18.5,9.25,1692676,846338,240190.72,2779204.72
		87805,"Alphabet",DN,9.46,Distressed Red Oak,150142,18.57,23.33,2788136.94,3502812.86,595123.85,6886073.65
87840,Alex Trebek,KY,6,Trampoline,215951,20.78,13.33,4487461.78,2878626.83,441965.32,7808053.93
87927,"Alphabet",WY,9.46,Dirt,124217,0.78,3.33,96889.26,413642.61,48296.31,558828.18
87927,"Tractor Supply Co.",LO,9.46,Laminate,170003,4.5,9.8,765013.5,1666029.4,229976.66,2661019.56
88017,Jaden Smith,ZZ,9.46,Granite,274443,72.5,29.25,19897117.5,8027457.75,2641664.82,30566240.07
88061,Monty Hall,II,9.46,Dirt,105365,0.78,3.33,82184.7,350865.45,40966.54,474016.69
88104,"Thurston Howell, III",WY,9.46,Wood,243634,12.5,9.25,3045425,2253614.5,501289.14,5800328.64
88198,"Alan M. Galloway, Sr.",AK,1.76,Bamboo,63319,18.5,9.25,1171401.5,585700.75,30925,1788027.25
88268,"Microsoft, Inc.",WY,9.46,Asphalt,258575,10.78,13.33,2787438.5,3446804.75,589759.41,6824002.66
88342,"Monsters Inc.",TX,8.19,Distressed Red Oak,144894,18.57,23.33,2690681.58,3380377.02,497219.7,6568278.3
,what,wut?88403,Louisville Llama Farm,RI,7,Dirt,225253,0.78,3.33,175697.34,750092.49,64805.29,990595.12
		88403,Ada Lovelace,HI,4.35,Tile,131603,1.5,14.3,197404.5,1881922.9,90450.74,2169778.14

88416,Grace Murray Hopper,WY,9.46,Distressed Red Oak,231292,18.57,23.33,4295092.44,5396042.36,916781.35,10607916.15
88457,"Alan M. Galloway, Sr.",DN,9.46,Tile,15172,1.5,14.3,22758,216959.6,22677.28,262394.88
88515,Grace Murray Hopper,RI,7,Marble,263226,88.73,34.25,23356042.98,9015490.5,2266007.34,34637540.82
88515,"Alan M. Galloway, Jr.",XX,9.46,Trampoline,58911,20.78,13.33,1224170.58,785283.63,190094.37,2199548.58
88541,"Alphabet",DN,9.46,Distressed Red Oak,259969,18.57,23.33,4827624.33,6065076.77,1030449.52,11923150.62
88611,Bill Gates,DN,9.46,Marble,177743,88.73,34.25,15771136.39,6087697.75,2067845.71,23926679.85
88701,Louisville Llama Farm,ZZ,9.46,Disco Light Up Panels,103497,40.78,23.33,4220607.66,2414585.01,627689.23,7262881.9
88755,Apple,TX,8.19,Dirt,113178,0.78,3.33,88278.84,376882.74,38096.73,503258.31
