OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
110873,The Boring Company,XX,9.46,Carpet,261327,12.5,6.3,3266587.5,1646360.1,464764.84,5377712.44
110931,Albert Einstein,KY,6,Carpet,4060,12.5,6.3,50750,25578,4579.68,80907.68
110972,"Monsters Inc.",ZZ,9.46,Tile,188841,1.5,14.3,283261.5,2700426.3,282256.87,3265944.67
111038,"Tractor Supply Co.",OH,7.14,Laminate,29874,4.5,9.8,134433,292765.2,30501.95,457700.15
111126,Louisville Llama Farm,HI,4.35,Bamboo,154656,18.5,9.25,2861136,1430568,186689.12,4478393.12
111207,Monty Hall,II,9.46,Asphalt,52642,10.78,13.33,567480.76,701717.86,120066.19,1389264.81
111260,Bill Gates,II,9.46,Mosaic Tile,172491,18.5,49.25,3191083.5,8495181.75,1105520.69,12791785.94
111289,"Thurston Howell, III",OH,7.14,Marble,232200,88.73,34.25,20603106,7952850,2038895.26,30594851.26
111370,Monty Hall,LO,9.46,Straw,138323,1.8,3.25,248981.4,449549.75,66081.05,764612.2
111370,The Boring Company,HI,4.35,Disco Light Up Panels,15694,40.78,23.33,640001.32,366141.02,43767.19,1049909.53
		111372,Elon Musk,XX,9.46,Carpet,59272,12.5,6.3,740900,373413.6,105414.07,1219727.67
111416,"Monsters Inc.",DN,9.46,Straw,81681,1.8,3.25,147025.8,265463.25,39021.46,451510.51
111459,Bill Gates,HI,4.35,Mosaic Tile,246698,18.5,49.25,4563913,12149876.5,727049.84,17440839.34
111486,"Monsters Inc.",OH,7.14,Tile,124181,1.5,14.3,186271.5,1775788.3,140091.07,2102150.87
111570,Alex Trebek,TX,8.19,Dirt,236833,0.78,3.33,184729.74,788653.89,79720.12,1053103.75
111571,"Microsoft, Inc.",LO,9.46,Wood,207009,12.5,9.25,2587612.5,1914833.25,425931.37,4928377.12

111658,"Tractor Supply Co.",LO,9.46,Mosaic Tile,78419,18.5,49.25,1450751.5,3862135.75,502599.13,5815486.38
111708,Charles Babbage,RI,7,Trampoline,30155,20.78,13.33,626620.9,401966.15,72001.09,1100588.14
111760,"Alan M. Galloway, Sr.",KY,6,Distressed Red Oak,111542,18.57,23.33,2071334.94,2602274.86,280416.59,4954026.39
111787,"Adams, Douglas",XX,9.46,Laminate,44021,4.5,9.8,198094.5,431405.8,59550.73,689051.03
