OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
289803,The Boring Company,HI,4.35,Disco Light Up Panels,230396,40.78,23.33,9395548.88,5375138.68,642524.91,15413212.47
289885,Elon Musk,II,9.46,Marble,217194,88.73,34.25,19271623.62,7438894.5,2526815.01,29237333.13
289939,Louisville Llama Farm,XX,9.46,Tile,278939,1.5,14.3,418408.5,3988827.7,416924.54,4824160.74
289983,Bill Gates,DN,9.46,Asphalt,51479,10.78,13.33,554943.62,686215.07,117413.61,1358572.3
289999,"Thurston Howell, III",LO,9.46,Wood,289556,12.5,9.25,3619450,2678393,595775.95,6893618.95
290063,Grace Murray Hopper,TX,8.19,Asphalt,141367,10.78,13.33,1523936.26,1884422.11,279144.55,3687502.92
290137,"Adams, Douglas",II,9.46,Wood,215855,12.5,9.25,2698187.5,1996658.75,444132.46,5138978.71
290235,Louisville Llama Farm,RI,7,Wood,14044,12.5,9.25,175550,129907,21381.99,326838.99
290268,"Alphabet",WY,9.46,Dirt,227423,0.78,3.33,177389.94,757318.59,88423.43,1023131.96
290287,"Tractor Supply Co.",LO,9.46,Laminate,147807,4.5,9.8,665131.5,1448508.6,199950.35,2313590.45
		290296,"Tractor Supply Co.",RI,7,Distressed Red Oak,232616,18.57,23.33,4319679.12,5426931.28,682262.73,10428873.13
290314,"Thurston Howell, III",TX,8.19,Mosaic Tile,146176,18.5,49.25,2704256,7199168,811090.43,10714514.43
290336,Charles Babbage,AK,1.76,Bamboo,111749,18.5,9.25,2067356.5,1033678.25,54578.21,3155612.96
290356,Steve Jobs,II,9.46,Marble,28696,88.73,34.25,2546196.08,982838,333846.62,3862880.7
290367,"Alphabet",ZZ,9.46,Marble,104913,88.73,34.25,9308930.49,3593270.25,1220548.19,14122748.93
290367,Albert Einstein,II,9.46,Tile,169770,1.5,14.3,254655,2427711,253751.82,2936117.82

290458,"Alan M. Galloway, Sr.",DN,9.46,Tile,57374,1.5,14.3,86061,820448.2,85755.77,992264.97
290458,Jaden Smith,WY,9.46,Trampoline,107326,20.78,13.33,2230234.28,1430655.58,346320.18,4007210.04
290526,Grace Murray Hopper,WY,9.46,Distressed Red Oak,139488,18.57,23.33,2590292.16,3254255.04,552894.17,6397441.37
290577,Charles Babbage,TX,8.19,Disco Light Up Panels,213492,40.78,23.33,8706203.76,4980768.36,1120963.02,14807935.14
290577,Charles Babbage,WY,9.46,Granite,226276,72.5,29.25,16405010,6618573,2178030.95,25201613.95
		290608,Monty Hall,WY,9.46,Wood,65706,12.5,9.25,821325,607780.5,135193.38,1564298.88
290638,The Boring Company,ZZ,9.46,Wood,179226,12.5,9.25,2240325,1657840.5,368766.46,4266931.96
290668,Jean Ichbiah,RI,7,Trampoline,17326,20.78,13.33,360034.28,230955.58,41369.29,632359.15
290668,Thomas J. Watson,TX,8.19,Granite,50439,72.5,29.25,3656827.5,1475340.75,420324.58,5552492.83
290718,Louisville Llama Farm,OH,7.14,Laminate,59972,4.5,9.8,269874,587725.6,61232.61,918832.21
290753,Steve Jobs,ZZ,9.46,Mosaic Tile,18460,18.5,49.25,341510,909155,118312.91,1368977.91
290852,Charles Darwin,II,9.46,Dirt,70482,0.78,3.33,54975.96,234705.06,27403.82,317084.84
290896,"Alan M. Galloway, Sr.",DN,9.46,Dirt,270168,0.78,3.33,210731.04,899659.44,105042.94,1215433.42
290918,Jaden Smith,TX,8.19,Tile,281621,1.5,14.3,422431.5,4027180.3,364423.21,4814035.01
290933,Apple,LO,9.46,Dirt,175362,0.78,3.33,136782.36,583955.46,68181.8,788919.62
,what,wut?290935,Monty Hall,HI,4.35,Bamboo,155678,18.5,9.25,2880043,1440021.5,187922.81,4507987.31
		291006,Ada Lovelace,HI,4.35,Bamboo,240729,18.5,9.25,4453486.5,2226743.25,290589.99,6970819.74

291035,Thomas J. Watson,KY,6,Distressed Red Oak,85333,18.57,23.33,1584633.81,1990818.89,214527.16,3789979.86
291088,"Alan M. Galloway, Sr.",OH,7.14,Asphalt,250553,10.78,13.33,2700961.34,3339871.49,431315.46,6472148.29
291088,"Alphabet",OH,7.14,Marble,190212,88.73,34.25,16877510.76,6514761,1670208.2,25062479.96
