OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
342336,Jaden Smith,RI,7,Distressed Red Oak,167666,18.57,23.33,3113557.62,3911647.78,491764.38,7516969.78
342349,Jaden Smith,DN,9.46,Disco Light Up Panels,150308,40.78,23.33,6129560.24,3506685.64,911588.86,10547834.74
342349,Penn Jillette,RI,7,Granite,264368,72.5,29.25,19166680,7732764,1882961.08,28782405.08
342442,Alex Trebek,KY,6,Asphalt,25509,10.78,13.33,274987.02,340034.97,36901.32,651923.31
342476,Thomas J. Watson,II,9.46,Trampoline,233308,20.78,13.33,4848140.24,3109995.64,752839.65,8710975.53
342531,Monty Hall,HI,4.35,Mosaic Tile,5247,18.5,49.25,97069.5,258414.75,15463.56,370947.81
342531,Jaden Smith,WY,9.46,Distressed Red Oak,78105,18.57,23.33,1450409.85,1822189.65,309587.91,3582187.41
342564,"Microsoft, Inc.",II,9.46,Laminate,177967,4.5,9.8,800851.5,1744076.6,240750.2,2785678.3
342650,Bill Gates,AK,1.76,Marble,224482,88.73,34.25,19918287.86,7688508.5,485879.62,28092675.98
342650,Charles Darwin,AK,1.76,Laminate,142292,4.5,9.8,640314,1394461.6,35812.05,2070587.65
		342654,"Adams, Douglas",WY,9.46,Granite,228832,72.5,29.25,16590320,6693336,2202633.86,25486289.86
342738,"Alan M. Galloway, Sr.",AK,1.76,Mosaic Tile,117991,18.5,49.25,2182833.5,5811056.75,140692.47,8134582.72
342773,Albert Einstein,XX,9.46,Trampoline,242869,20.78,13.33,5046817.82,3237443.77,783691.15,9067952.74
342803,Charles Darwin,HI,4.35,Straw,112334,1.8,3.25,202201.2,365085.5,24676.97,591963.67
342885,Jean Ichbiah,HI,4.35,Carpet,-2,12.5,6.3,-25,-12.6,-1.64,-39.24
