OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
17403,Grace Murray Hopper,TX,8.19,Straw,256692,1.8,3.25,462045.6,834249,106166.53,1402461.13
17499,Penn Jillette,LO,9.46,Distressed Red Oak,220658,18.57,23.33,4097619.06,5147951.14,874630.94,10120201.14
17541,"Monsters Inc.",WY,9.46,Marble,128126,88.73,34.25,11368619.98,4388315.5,1490606.1,17247541.58
17556,The Boring Company,ZZ,9.46,Bamboo,34098,18.5,9.25,630813,315406.5,89512.36,1035731.86
17556,Steve Jobs,ZZ,9.46,Carpet,280891,12.5,6.3,3511137.5,1769613.3,499559.03,5780309.83
17653,Ada Lovelace,II,9.46,Marble,116553,88.73,34.25,10341747.69,3991940.25,1355966.88,15689654.82
17727,"Alan M. Galloway, Jr.",AK,1.76,Mosaic Tile,237664,18.5,49.25,4396784,11704952,283390.55,16385126.55
17820,Penn Jillette,AK,1.76,Trampoline,287902,20.78,13.33,5982603.56,3837733.66,172837.94,9993175.16
17889,Jaden Smith,TX,8.19,Straw,133958,1.8,3.25,241124.4,435363.5,55404.36,731892.26
17905,Thomas J. Watson,AK,1.76,Carpet,13210,12.5,6.3,165125,83223,4370.92,252718.92
		17936,Jean Ichbiah,RI,7,Carpet,16385,12.5,6.3,204812.5,103225.5,21562.66,329600.66
18024,Alex Trebek,XX,9.46,Wood,46424,12.5,9.25,580300,429422,95519.7,1105241.7
18097,The Boring Company,ZZ,9.46,Distressed Red Oak,215693,18.57,23.33,4005419.01,5032117.69,854950.97,9892487.67
18111,"Alan M. Galloway, Sr.",RI,7,Laminate,261505,4.5,9.8,1176772.5,2562749,261766.51,4001288.01
18167,Bill Gates,II,9.46,Carpet,184366,12.5,6.3,2304575,1161505.8,327891.24,3793972.04
18180,Thomas J. Watson,DN,9.46,Distressed Red Oak,50049,18.57,23.33,929409.93,1167643.17,198381.22,2295434.32

18210,"Alan M. Galloway, Sr.",RI,7,Granite,192305,72.5,29.25,13942112.5,5624921.25,1369692.36,20936726.11
18293,"Alan M. Galloway, Jr.",HI,4.35,Dirt,139177,0.78,3.33,108558.06,463459.41,24882.76,596900.23
18346,"Microsoft, Inc.",DN,9.46,Tile,181261,1.5,14.3,271891.5,2592032.3,270927.19,3134850.99
18388,Louisville Llama Farm,II,9.46,Trampoline,269608,20.78,13.33,5602454.24,3593874.64,869972.71,10066301.59
18486,"Thurston Howell, III",DN,9.46,Disco Light Up Panels,172374,40.78,23.33,7029411.72,4021485.42,1045414.87,12096312.01
		18577,Alex Trebek,LO,9.46,Carpet,107119,12.5,6.3,1338987.5,674849.7,190509,2204346.2
18587,Charles Darwin,XX,9.46,Bamboo,101090,18.5,9.25,1870165,935082.5,265376.41,3070623.91
18615,"Tractor Supply Co.",II,9.46,Laminate,13585,4.5,9.8,61132.5,133133,18377.52,212643.02
18703,Steve Jobs,II,9.46,Laminate,1336,4.5,9.8,6012,13092.8,1807.31,20912.11
18720,"Tractor Supply Co.",LO,9.46,Granite,40319,72.5,29.25,2923127.5,1179330.75,388092.55,4490550.8
18817,Apple,KY,6,Marble,147563,88.73,34.25,13093264.99,5054032.75,1088837.86,19236135.6
18848,Apple,RI,7,Carpet,111166,12.5,6.3,1389575,700345.8,146294.46,2236215.26
18864,Charles Darwin,II,9.46,Marble,128394,88.73,34.25,11392399.62,4397494.5,1493723.98,17283618.1
18871,Monty Hall,II,9.46,Straw,60000,1.8,3.25,108000,195000,28663.8,331663.8
18900,Alex Trebek,OH,7.14,Bamboo,226903,18.5,9.25,4197705.5,2098852.75,449574.26,6746132.51
,what,wut?18900,Jaden Smith,RI,7,Marble,843,88.73,34.25,74799.39,28872.75,7257.05,110929.19
		18918,Thomas J. Watson,KY,6,Marble,86759,88.73,34.25,7698126.07,2971495.75,640177.31,11309799.13
