OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
185430,Grace Murray Hopper,AK,1.76,Mosaic Tile,61588,18.5,49.25,1139378,3033209,73437.53,4246024.53
185460,Alex Trebek,TX,8.19,Tile,173978,1.5,14.3,260967,2487885.4,225131.01,2973983.41
185463,"Adams, Douglas",HI,4.35,Dirt,69207,0.78,3.33,53981.46,230459.31,12373.17,296813.94
185553,Thomas J. Watson,DN,9.46,Laminate,111511,4.5,9.8,501799.5,1092807.8,150849.85,1745457.15
185650,"Alphabet",RI,7,Laminate,257894,4.5,9.8,1160523,2527361.2,258151.89,3946036.09
185724,Penn Jillette,OH,7.14,Marble,73009,88.73,34.25,6478088.57,2500558.25,641075.38,9619722.2
185724,Apple,DN,9.46,Dirt,184698,0.78,3.33,144064.44,615044.34,71811.69,830920.47
185756,Grace Murray Hopper,TX,8.19,Disco Light Up Panels,35044,40.78,23.33,1429094.32,817576.52,184002.34,2430673.18
185766,Jaden Smith,ZZ,9.46,Dirt,13674,0.78,3.33,10665.72,45534.42,5316.53,61516.67
185766,"Alphabet",TX,8.19,Carpet,50998,12.5,6.3,637475,321287.4,78522.64,1037285.04
		185799,Elon Musk,XX,9.46,Granite,84476,72.5,29.25,6124510,2470923,813127.96,9408560.96
185870,Alex Trebek,XX,9.46,Carpet,142410,12.5,6.3,1780125,897183,253273.34,2930581.34
185935,"Adams, Douglas",HI,4.35,Distressed Red Oak,280980,18.57,23.33,5217798.6,6555263.4,512128.2,12285190.2
185984,The Boring Company,OH,7.14,Trampoline,230472,20.78,13.33,4789208.16,3072191.76,561303.95,8422703.87
186028,Bill Gates,OH,7.14,Marble,192738,88.73,34.25,17101642.74,6601276.5,1692388.43,25395307.67
186052,"Monsters Inc.",RI,7,Straw,55754,1.8,3.25,100357.2,181200.5,19709.04,301266.74

186088,Apple,LO,9.46,Disco Light Up Panels,198151,40.78,23.33,8080597.78,4622862.83,1201747.37,13905207.98
186088,Monty Hall,II,9.46,Carpet,222703,12.5,6.3,2783787.5,1403028.9,396072.83,4582889.23
186090,"Tractor Supply Co.",WY,9.46,Distressed Red Oak,297409,18.57,23.33,5522885.13,6938551.97,1178851.95,13640289.05
186181,Monty Hall,DN,9.46,Bamboo,145364,18.5,9.25,2689234,1344617,381602.3,4415453.3
186252,"Alan M. Galloway, Sr.",TX,8.19,Bamboo,202573,18.5,9.25,3747600.5,1873800.25,460392.72,6081793.47
		186313,Charles Babbage,HI,4.35,Bamboo,253107,18.5,9.25,4682479.5,2341239.75,305531.79,7329251.04
