OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
332260,Grace Murray Hopper,DN,9.46,Disco Light Up Panels,29540,40.78,23.33,1204641.2,689168.2,179154.37,2072963.77
332336,Alex Trebek,AK,1.76,Asphalt,87280,10.78,13.33,940878.4,1163442.4,37036.05,2141356.85
332396,"Thurston Howell, III",LO,9.46,Bamboo,100839,18.5,9.25,1865521.5,932760.75,264717.5,3062999.75
332468,Louisville Llama Farm,OH,7.14,Granite,73003,72.5,29.25,5292717.5,2135337.75,530363.14,7958418.39
332566,Penn Jillette,OH,7.14,Laminate,160152,4.5,9.8,720684,1569489.6,163518.4,2453692
332582,Charles Darwin,KY,6,Mosaic Tile,264330,18.5,49.25,4890105,13018252.5,1074501.45,18982858.95
332628,Jean Ichbiah,II,9.46,Granite,191975,72.5,29.25,13918187.5,5615268.75,1847864.96,21381321.21
332667,Jean Ichbiah,XX,9.46,Distressed Red Oak,268777,18.57,23.33,4991188.89,6270567.41,1065362.15,12327118.45
332703,"Tractor Supply Co.",ZZ,9.46,Dirt,139260,0.78,3.33,108622.8,463735.8,54145.12,626503.72
332703,Louisville Llama Farm,LO,9.46,Marble,172007,88.73,34.25,15262181.11,5891239.75,2001113.61,23154534.47
		332761,"Thurston Howell, III",AK,1.76,Straw,26553,1.8,3.25,47795.4,86297.25,2360.03,136452.68
332806,Grace Murray Hopper,DN,9.46,Disco Light Up Panels,80434,40.78,23.33,3280098.52,1876525.22,487816.61,5644440.35
332842,Ada Lovelace,RI,7,Marble,211081,88.73,34.25,18729217.13,7229524.25,1817111.9,27775853.28
332916,Albert Einstein,HI,4.35,Bamboo,228227,18.5,9.25,4222199.5,2111099.75,275498.52,6608797.77
332948,Elon Musk,ZZ,9.46,Wood,59725,12.5,9.25,746562.5,552456.25,122887.17,1421905.92
332948,Alex Trebek,OH,7.14,Straw,268727,1.8,3.25,483708.6,873362.75,96894.89,1453966.24

333043,Steve Jobs,ZZ,9.46,Bamboo,7162,18.5,9.25,132497,66248.5,18801.32,217546.82
333059,Jaden Smith,DN,9.46,Carpet,137333,12.5,6.3,1716662.5,865197.9,244243.99,2826104.39
333156,Bill Gates,DN,9.46,Mosaic Tile,298927,18.5,49.25,5530149.5,14722154.75,1915867.98,22168172.23
333210,Jaden Smith,OH,7.14,Asphalt,57,10.78,13.33,614.46,759.81,98.12,1472.39
333297,"Adams, Douglas",ZZ,9.46,Marble,54738,88.73,34.25,4856902.74,1874776.5,636816.86,7368496.1
		333361,"Monsters Inc.",XX,9.46,Tile,201896,1.5,14.3,302844,2887112.8,301769.91,3491726.71
