OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
294261,Steve Jobs,AK,1.76,Straw,78419,1.8,3.25,141154.2,254861.75,6969.88,402985.83
294357,Grace Murray Hopper,RI,7,Dirt,88639,0.78,3.33,69138.42,295167.87,25501.44,389807.73
294357,Grace Murray Hopper,RI,7,Asphalt,299237,10.78,13.33,3225774.86,3988829.21,505022.28,7719626.35
294380,Louisville Llama Farm,HI,4.35,Asphalt,136839,10.78,13.33,1475124.42,1824063.87,143514.69,3442702.98
294462,Penn Jillette,XX,9.46,Bamboo,8581,18.5,9.25,158748.5,79374.25,22526.41,260649.16
294462,"Alan M. Galloway, Jr.",DN,9.46,Granite,286903,72.5,29.25,20800467.5,8391912.75,2761599.17,31953979.42
294486,"Monsters Inc.",XX,9.46,Dirt,97311,0.78,3.33,75902.58,324045.63,37835.1,437783.31
294491,Charles Darwin,ZZ,9.46,Wood,82841,12.5,9.25,1035512.5,766279.25,170449.5,1972241.25
294532,Albert Einstein,TX,8.19,Disco Light Up Panels,44314,40.78,23.33,1807124.92,1033845.62,232675.49,3073646.03
294532,"Tractor Supply Co.",HI,4.35,Laminate,45346,4.5,9.8,204057,444390.8,28207.48,676655.28
		294579,Charles Babbage,AK,1.76,Granite,294758,72.5,29.25,21369955,8621671.5,527852.63,30519479.13
294655,Ada Lovelace,WY,9.46,Disco Light Up Panels,91916,40.78,23.33,3748334.48,2144400.28,557452.71,6450187.47
294672,Albert Einstein,DN,9.46,Asphalt,276000,10.78,13.33,2975280,3679080,629502.46,7283862.46
294672,Charles Darwin,II,9.46,Disco Light Up Panels,104219,40.78,23.33,4250050.82,2431429.27,632068.02,7313548.11
294770,Grace Murray Hopper,II,9.46,Distressed Red Oak,134581,18.57,23.33,2499169.17,3139774.73,533444.09,6172387.99
294770,"Alan M. Galloway, Jr.",ZZ,9.46,Laminate,16004,4.5,9.8,72018,156839.2,21649.89,250507.09

294800,Jean Ichbiah,KY,6,Dirt,245186,0.78,3.33,191245.08,816469.38,60462.87,1068177.33
294869,The Boring Company,RI,7,Bamboo,96553,18.5,9.25,1786230.5,893115.25,187554.2,2866899.95
294954,"Monsters Inc.",II,9.46,Asphalt,271854,10.78,13.33,2930586.12,3623813.82,620046.23,7174446.17
295030,Jean Ichbiah,II,9.46,Marble,71118,88.73,34.25,6310300.14,2435791.5,827380.27,9573471.91
295127,Jaden Smith,ZZ,9.46,Granite,84372,72.5,29.25,6116970,2467881,812126.9,9396977.9
		295127,Bill Gates,OH,7.14,Laminate,237642,4.5,9.8,1069389,2328891.6,242637.23,3640917.83
