OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
59681,Charles Darwin,WY,9.46,Laminate,165416,4.5,9.8,744372,1621076.8,223771.46,2589220.26
59760,"Alan M. Galloway, Jr.",XX,9.46,Trampoline,138939,20.78,13.33,2887152.42,1852056.87,448329.2,5187538.49
59813,"Monsters Inc.",XX,9.46,Bamboo,145832,18.5,9.25,2697892,1348946,382830.87,4429668.87
59822,"Monsters Inc.",DN,9.46,Trampoline,212763,20.78,13.33,4421215.14,2836130.79,686544.92,7943890.85
59822,Steve Jobs,AK,1.76,Laminate,141566,4.5,9.8,637047,1387346.8,35629.33,2060023.13
59893,Apple,LO,9.46,Mosaic Tile,34296,18.5,49.25,634476,1689078,219808.21,2543362.21
59965,"Microsoft, Inc.",XX,9.46,Asphalt,179644,10.78,13.33,1936562.32,2394654.52,409733.11,4740949.95
60063,Thomas J. Watson,II,9.46,Asphalt,50434,10.78,13.33,543678.52,672285.22,115030.17,1330993.91
60073,Albert Einstein,TX,8.19,Trampoline,208757,20.78,13.33,4337970.46,2782730.81,583185.43,7703886.7
60171,Jean Ichbiah,DN,9.46,Trampoline,74668,20.78,13.33,1551601.04,995324.44,240939.15,2787864.63
		60248,"Adams, Douglas",HI,4.35,Asphalt,227977,10.78,13.33,2457592.06,3038933.41,239098.86,5735624.33
60328,Thomas J. Watson,RI,7,Wood,45625,12.5,9.25,570312.5,422031.25,69464.06,1061807.81
60407,Charles Babbage,KY,6,Disco Light Up Panels,208125,40.78,23.33,8487337.5,4855556.25,800573.63,14143467.38
60457,"Microsoft, Inc.",OH,7.14,Tile,170129,1.5,14.3,255193.5,2432844.7,191925.93,2879964.13
60502,Charles Darwin,AK,1.76,Trampoline,195149,20.78,13.33,4055196.22,2601336.17,117154.97,6773687.36
60563,Bill Gates,TX,8.19,Tile,187554,1.5,14.3,281331,2682022.2,242698.63,3206051.83

60654,Louisville Llama Farm,TX,8.19,Disco Light Up Panels,37726,40.78,23.33,1538466.28,880147.58,198084.48,2616698.34
60743,Jean Ichbiah,WY,9.46,Dirt,85633,0.78,3.33,66793.74,285157.89,33294.62,385246.25
60791,"Tractor Supply Co.",ZZ,9.46,Wood,195872,12.5,9.25,2448400,1811816,403016.43,4663232.43
60840,Ada Lovelace,OH,7.14,Trampoline,184400,20.78,13.33,3831832,2458052,449097.72,6738981.72
60871,Albert Einstein,II,9.46,Trampoline,269793,20.78,13.33,5606298.54,3596340.69,870569.67,10073208.9
		60880,Steve Jobs,II,9.46,Laminate,296759,4.5,9.8,1335415.5,2908238.2,401449.64,4645103.34
