OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
27020,Apple,ZZ,9.46,Asphalt,166943,10.78,13.33,1799645.54,2225350.19,380764.6,4405760.33
27104,Steve Jobs,TX,8.19,Marble,160420,88.73,34.25,14234066.6,5494385,1615760.19,21344211.79
27104,Bill Gates,XX,9.46,Trampoline,52603,20.78,13.33,1093090.34,701197.99,169739.68,1964028.01
27192,Thomas J. Watson,HI,4.35,Mosaic Tile,24408,18.5,49.25,451548,1202094,71933.43,1725575.43
27231,Alex Trebek,DN,9.46,Asphalt,233504,10.78,13.33,2517173.12,3112608.32,532577.32,6162358.76
27320,Charles Darwin,OH,7.14,Granite,57108,72.5,29.25,4140330,1670409,414886.76,6225625.76
27323,"Monsters Inc.",ZZ,9.46,Trampoline,269478,20.78,13.33,5599752.84,3592141.74,869553.23,10061447.81
27348,Louisville Llama Farm,DN,9.46,Distressed Red Oak,241923,18.57,23.33,4492510.11,5644063.59,958919.87,11095493.57
27399,Albert Einstein,LO,9.46,Carpet,215589,12.5,6.3,2694862.5,1358210.7,383420.72,4436493.92
27413,"Tractor Supply Co.",WY,9.46,Bamboo,61236,18.5,9.25,1132866,566433,160753.69,1860052.69
		27487,Louisville Llama Farm,TX,8.19,Granite,170867,72.5,29.25,12387857.5,4997859.75,1423890.24,18809607.49
27575,Charles Babbage,WY,9.46,Asphalt,211459,10.78,13.33,2279528.02,2818748.47,482296.96,5580573.45
27615,Louisville Llama Farm,RI,7,Distressed Red Oak,121463,18.57,23.33,2255567.91,2833731.79,356250.98,5445550.68
27615,"Tractor Supply Co.",II,9.46,Marble,7472,88.73,34.25,662990.56,255916,86928.56,1005835.12
27615,Alex Trebek,TX,8.19,Trampoline,292037,20.78,13.33,6068528.86,3892853.21,815837.19,10777219.26
27615,Jaden Smith,HI,4.35,Carpet,168840,12.5,6.3,2110500,1063692,138077.35,3312269.35

27617,The Boring Company,ZZ,9.46,Carpet,119536,12.5,6.3,1494200,753076.8,212592.39,2459869.19
27685,"Alan M. Galloway, Jr.",II,9.46,Distressed Red Oak,95413,18.57,23.33,1771819.41,2225985.29,378192.32,4375997.02
27685,Elon Musk,LO,9.46,Disco Light Up Panels,179799,40.78,23.33,7332203.22,4194710.67,1090446.05,12617359.94
27726,"Microsoft, Inc.",DN,9.46,Granite,296745,72.5,29.25,21514012.5,8679791.25,2856333.83,33050137.58
27823,Thomas J. Watson,OH,7.14,Laminate,132999,4.5,9.8,598495.5,1303390.2,135794.64,2037680.34
		27863,"Microsoft, Inc.",HI,4.35,Disco Light Up Panels,27590,40.78,23.33,1125120.2,643674.7,76942.58,1845737.48
27886,Ada Lovelace,XX,9.46,Trampoline,40094,20.78,13.33,833153.32,534453.02,129375.56,1496981.9
27896,Jaden Smith,KY,6,Carpet,247360,12.5,6.3,3092000,1558368,279022.08,4929390.08
