OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
350543,Jaden Smith,WY,9.46,Tile,79118,1.5,14.3,118677,1131387.4,118256.09,1368320.49
350594,Louisville Llama Farm,KY,6,Mosaic Tile,166857,18.5,49.25,3086854.5,8217707.25,678273.71,11982835.46
350656,Monty Hall,II,9.46,Granite,204570,72.5,29.25,14831325,5983672.5,1969098.76,22784096.26
350671,"Tractor Supply Co.",DN,9.46,Granite,165781,72.5,29.25,12019122.5,4849094.25,1595733.3,18463950.05
350676,Jaden Smith,RI,7,Straw,206307,1.8,3.25,371352.6,670497.75,72929.52,1114779.87
350741,Jean Ichbiah,RI,7,Granite,206494,72.5,29.25,14970815,6039949.5,1470753.52,22481518.02
350761,Ada Lovelace,KY,6,Carpet,18948,12.5,6.3,236850,119372.4,21373.34,377595.74
350854,Apple,DN,9.46,Tile,39062,1.5,14.3,58593,558586.6,58385.19,675564.79
350854,Jaden Smith,KY,6,Carpet,250700,12.5,6.3,3133750,1579410,282789.6,4995949.6
350876,Charles Darwin,KY,6,Disco Light Up Panels,241813,40.78,23.33,9861134.14,5641497.29,930157.89,16432789.32
		350962,Monty Hall,DN,9.46,Marble,120909,88.73,34.25,10728255.57,4141133.25,1406644.18,16276033
351049,Steve Jobs,WY,9.46,Carpet,115383,12.5,6.3,1442287.5,726912.9,205206.36,2374406.76
351118,Ada Lovelace,ZZ,9.46,Trampoline,181715,20.78,13.33,3776037.7,2422260.95,586359.05,6784657.7
351138,Jean Ichbiah,OH,7.14,Mosaic Tile,224455,18.5,49.25,4152417.5,11054408.75,1085767.39,16292593.64
351158,Monty Hall,DN,9.46,Mosaic Tile,266431,18.5,49.25,4928973.5,13121726.75,1707596.24,19758296.49
351247,Elon Musk,WY,9.46,Mosaic Tile,52322,18.5,49.25,967957,2576858.5,335339.55,3880155.05

351275,"Alan M. Galloway, Sr.",ZZ,9.46,Wood,148956,12.5,9.25,1861950,1377843,306484.42,3546277.42
351366,Ada Lovelace,XX,9.46,Marble,263589,88.73,34.25,23388251.97,9027923.25,3066570.18,35482745.4
351441,"Adams, Douglas",WY,9.46,Disco Light Up Panels,65810,40.78,23.33,2683731.8,1535347.3,399124.88,4618203.98
351471,"Thurston Howell, III",TX,8.19,Marble,188084,88.73,34.25,16688693.32,6441877,1894393.71,25024964.03
351493,"Monsters Inc.",RI,7,Distressed Red Oak,242669,18.57,23.33,4506363.33,5661467.77,711748.18,10879579.28
		351495,Jaden Smith,WY,9.46,Bamboo,55639,18.5,9.25,1029321.5,514660.75,146060.72,1690042.97
351593,"Alan M. Galloway, Jr.",KY,6,Tile,284345,1.5,14.3,426517.5,4066133.5,269559.06,4762210.06
351656,Jaden Smith,AK,1.76,Disco Light Up Panels,251801,40.78,23.33,10268444.78,5874517.33,284116.13,16427078.24
