OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
58468,Jean Ichbiah,AK,1.76,Asphalt,232271,10.78,13.33,2503881.38,3096172.43,98560.95,5698614.76
58506,"Alan M. Galloway, Jr.",RI,7,Distressed Red Oak,186047,18.57,23.33,3454892.79,4340476.51,545675.85,8341045.15
58506,"Thurston Howell, III",KY,6,Asphalt,188444,10.78,13.33,2031426.32,2511958.52,272603.09,4815987.93
58529,"Monsters Inc.",II,9.46,Asphalt,168520,10.78,13.33,1816645.6,2246371.6,384361.43,4447378.63
58598,Penn Jillette,ZZ,9.46,Granite,23469,72.5,29.25,1701502.5,686468.25,225902.03,2613872.78
58683,"Monsters Inc.",ZZ,9.46,Trampoline,5418,20.78,13.33,112586.04,72221.94,17482.83,202290.81
58723,Penn Jillette,AK,1.76,Carpet,27845,12.5,6.3,348062.5,175423.5,9213.35,532699.35
58723,Steve Jobs,TX,8.19,Distressed Red Oak,159077,18.57,23.33,2954059.89,3711266.41,545890.22,7211216.52
58767,Grace Murray Hopper,KY,6,Marble,36655,88.73,34.25,3252398.15,1255433.75,270469.91,4778301.81
58854,"Adams, Douglas",OH,7.14,Distressed Red Oak,244122,18.57,23.33,4533345.54,5695366.26,730330.02,10959041.82
		58859,Apple,XX,9.46,Granite,216982,72.5,29.25,15731195,6346723.5,2088571.09,24166489.59
58927,"Tractor Supply Co.",DN,9.46,Straw,193486,1.8,3.25,348274.8,628829.5,92434.07,1069538.37
59013,Louisville Llama Farm,LO,9.46,Dirt,112549,0.78,3.33,87788.22,374788.17,43759.73,506336.12
59070,"Microsoft, Inc.",LO,9.46,Distressed Red Oak,26077,18.57,23.33,484249.89,608376.41,103362.45,1195988.75
59158,Grace Murray Hopper,II,9.46,Asphalt,95319,10.78,13.33,1027538.82,1270602.27,217404.15,2515545.24
59165,Charles Darwin,HI,4.35,Granite,232418,72.5,29.25,16850305,6798226.5,1028711.12,24677242.62

59215,"Tractor Supply Co.",II,9.46,Trampoline,223194,20.78,13.33,4637971.32,2975176.02,720203.74,8333351.08
59287,Ada Lovelace,WY,9.46,Tile,36934,1.5,14.3,55401,528156.2,55204.51,638761.71
59302,"Tractor Supply Co.",AK,1.76,Straw,240631,1.8,3.25,433135.8,782050.75,21387.28,1236573.83
59308,Grace Murray Hopper,WY,9.46,Laminate,119413,4.5,9.8,537358.5,1170247.4,161539.52,1869145.42
59327,Steve Jobs,TX,8.19,Carpet,226954,12.5,6.3,2836925,1429810.2,349445.61,4616180.81
		59345,"Tractor Supply Co.",HI,4.35,Tile,163976,1.5,14.3,245964,2344856.8,112700.7,2703521.5
59398,Penn Jillette,KY,6,Distressed Red Oak,26568,18.57,23.33,493367.76,619831.44,66791.95,1179991.15
59496,"Alphabet",RI,7,Carpet,214931,12.5,6.3,2686637.5,1354065.3,282849.2,4323552
59545,Steve Jobs,II,9.46,Tile,15215,1.5,14.3,22822.5,217574.5,22741.56,263138.56
59569,Bill Gates,TX,8.19,Granite,191734,72.5,29.25,13900715,5608219.5,1597781.74,21106716.24
59613,Jaden Smith,RI,7,Dirt,167412,0.78,3.33,130581.36,557481.96,48164.43,736227.75
59643,Albert Einstein,AK,1.76,Disco Light Up Panels,176117,40.78,23.33,7182051.26,4108809.61,198719.15,11489580.02
