OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
117173,Grace Murray Hopper,XX,9.46,Asphalt,209854,10.78,13.33,2262226.12,2797353.82,478636.26,5538216.2
117225,Thomas J. Watson,DN,9.46,Asphalt,136635,10.78,13.33,1472925.3,1821344.55,311637.93,3605907.78
117275,Thomas J. Watson,II,9.46,Asphalt,252212,10.78,13.33,2718845.36,3361985.96,575246.64,6656077.96
117347,Penn Jillette,KY,6,Laminate,261497,4.5,9.8,1176736.5,2562670.6,224364.43,3963771.53
117376,Alex Trebek,ZZ,9.46,Laminate,252761,4.5,9.8,1137424.5,2477057.8,341930.03,3956412.33
117376,Charles Darwin,II,9.46,Carpet,-67,12.5,6.3,-837.5,-422.1,-119.16,-1378.76
117386,Jean Ichbiah,OH,7.14,Asphalt,49725,10.78,13.33,536035.5,662834.25,85599.3,1284469.05
117435,Ada Lovelace,WY,9.46,Granite,295789,72.5,29.25,21444702.5,8651828.25,2847131.81,32943662.56
117527,Monty Hall,OH,7.14,Mosaic Tile,5151,18.5,49.25,95293.5,253686.75,24917.19,373897.44
117568,Apple,XX,9.46,Dirt,188549,0.78,3.33,147068.22,627868.17,73308.98,848245.37
		117601,"Microsoft, Inc.",HI,4.35,Granite,69767,72.5,29.25,5058107.5,2040684.75,308797.46,7407589.71
117647,Bill Gates,WY,9.46,Tile,38264,1.5,14.3,57396,547175.2,57192.44,661763.64
117684,"Tractor Supply Co.",HI,4.35,Distressed Red Oak,130873,18.57,23.33,2430311.61,3053267.09,238535.67,5722114.37
117684,Albert Einstein,WY,9.46,Bamboo,64213,18.5,9.25,1187940.5,593970.25,168568.76,1950479.51
117730,"Microsoft, Inc.",KY,6,Carpet,55198,12.5,6.3,689975,347747.4,62263.34,1099985.74
117781,Ada Lovelace,ZZ,9.46,Asphalt,226203,10.78,13.33,2438468.34,3015285.99,515925.16,5969679.49

117815,Thomas J. Watson,HI,4.35,Asphalt,117384,10.78,13.33,1265399.52,1564728.72,123110.58,2953238.82
117869,Albert Einstein,HI,4.35,Wood,217422,12.5,9.25,2717775,2011153.5,205708.39,4934636.89
117922,Thomas J. Watson,XX,9.46,Carpet,6383,12.5,6.3,79787.5,40212.9,11352.04,131352.44
117922,"Microsoft, Inc.",ZZ,9.46,Marble,81221,88.73,34.25,7206739.33,2781819.25,944917.64,10933476.22
117952,Charles Babbage,KY,6,Dirt,168932,0.78,3.33,131766.96,562543.56,41658.63,735969.15
		118034,Steve Jobs,DN,9.46,Distressed Red Oak,138985,18.57,23.33,2580951.45,3242520.05,550900.4,6374371.9
118034,"Adams, Douglas",HI,4.35,Laminate,187508,4.5,9.8,843786,1837578.4,116639.35,2798003.75
118069,Charles Babbage,AK,1.76,Asphalt,6371,10.78,13.33,68679.38,84925.43,2703.44,156308.25
118069,Charles Babbage,XX,9.46,Bamboo,177474,18.5,9.25,3283269,1641634.5,465895.87,5390799.37
118078,Alex Trebek,XX,9.46,Distressed Red Oak,48263,18.57,23.33,896243.91,1125975.79,191301.98,2213521.68
118172,"Thurston Howell, III",RI,7,Asphalt,104062,10.78,13.33,1121788.36,1387146.46,175625.44,2684560.26
118190,"Microsoft, Inc.",HI,4.35,Bamboo,222584,18.5,9.25,4117804,2058902,268686.71,6445392.71
118240,Steve Jobs,XX,9.46,Wood,114023,12.5,9.25,1425287.5,1054712.75,234608.02,2714608.27
118252,Louisville Llama Farm,RI,7,Straw,209921,1.8,3.25,377857.8,682243.25,74207.07,1134308.12
118332,Albert Einstein,HI,4.35,Distressed Red Oak,33611,18.57,23.33,624156.27,784144.63,61261.09,1469561.99
,what,wut?
