OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
357800,Charles Darwin,KY,6,Straw,195218,1.8,3.25,351392.4,634458.5,59151.05,1045001.95
357820,"Microsoft, Inc.",II,9.46,Marble,255339,88.73,34.25,22656229.47,8745360.75,2970590.43,34372180.65
357884,Louisville Llama Farm,XX,9.46,Carpet,264911,12.5,6.3,3311387.5,1668939.3,471138.92,5451465.72
357950,"Alan M. Galloway, Jr.",HI,4.35,Wood,152911,12.5,9.25,1911387.5,1414426.75,144672.92,3470487.17
358011,The Boring Company,LO,9.46,Tile,24825,1.5,14.3,37237.5,354997.5,37105.43,429340.43
358071,"Adams, Douglas",AK,1.76,Tile,279105,1.5,14.3,418657.5,3991201.5,77613.52,4487472.52
358071,Charles Darwin,OH,7.14,Bamboo,185731,18.5,9.25,3436023.5,1718011.75,367998.12,5522033.37
358128,Ada Lovelace,ZZ,9.46,Asphalt,224479,10.78,13.33,2419883.62,2992305.07,511993.05,5924181.74
358138,Charles Babbage,HI,4.35,Marble,266963,88.73,34.25,23687626.99,9143482.75,1428153.27,34259263.01
358203,Louisville Llama Farm,ZZ,9.46,Distressed Red Oak,140311,18.57,23.33,2605575.27,3273455.63,556156.32,6435187.22
		358244,Charles Darwin,OH,7.14,Dirt,1506,0.78,3.33,1174.68,5014.98,441.94,6631.6
358309,Steve Jobs,WY,9.46,Wood,186968,12.5,9.25,2337100,1729454,384696.01,4451250.01
358309,"Monsters Inc.",OH,7.14,Trampoline,2693,20.78,13.33,55960.54,35897.69,6558.68,98416.91
358404,"Microsoft, Inc.",LO,9.46,Carpet,241791,12.5,6.3,3022387.5,1523283.3,430020.46,4975691.26
358432,The Boring Company,AK,1.76,Trampoline,12972,20.78,13.33,269558.16,172916.76,7787.56,450262.48
358479,Ada Lovelace,RI,7,Wood,208091,12.5,9.25,2601137.5,1924841.75,316818.55,4842797.8

358559,Penn Jillette,DN,9.46,Laminate,35710,4.5,9.8,160695,349958,48307.77,558960.77
358633,Thomas J. Watson,RI,7,Straw,65629,1.8,3.25,118132.2,213294.25,23199.85,354626.3
358690,The Boring Company,WY,9.46,Wood,268911,12.5,9.25,3361387.5,2487426.75,553297.83,6402112.08
358712,Louisville Llama Farm,XX,9.46,Tile,68458,1.5,14.3,102687,978949.4,102322.8,1183959.2
358789,The Boring Company,OH,7.14,Disco Light Up Panels,199262,40.78,23.33,8125904.36,4648782.46,912112.64,13686799.46
		358882,Louisville Llama Farm,KY,6,Marble,177024,88.73,34.25,15707339.52,6063072,1306224.69,23076636.21
358941,"Tractor Supply Co.",II,9.46,Distressed Red Oak,905,18.57,23.33,16805.85,21113.65,3587.18,41506.68
358995,Elon Musk,LO,9.46,Dirt,298028,0.78,3.33,232461.84,992433.24,115875.07,1340770.15
358995,"Alan M. Galloway, Sr.",OH,7.14,Mosaic Tile,54503,18.5,49.25,1008305.5,2684272.75,263650.09,3956228.34
359019,"Alphabet",XX,9.46,Tile,241428,1.5,14.3,362142,3452420.4,360857.6,4175420
359054,"Alan M. Galloway, Sr.",II,9.46,Straw,136714,1.8,3.25,246085.2,444320.5,65312.38,755718.08
359092,Jean Ichbiah,TX,8.19,Marble,77320,88.73,34.25,6860603.6,2648210,778771.83,10287585.43
359157,"Alan M. Galloway, Sr.",ZZ,9.46,Distressed Red Oak,117172,18.57,23.33,2175884.04,2733622.76,464439.34,5373946.14
359186,Ada Lovelace,KY,6,Asphalt,295908,10.78,13.33,3189888.24,3944453.64,428060.51,7562402.39
359207,"Adams, Douglas",KY,6,Trampoline,108436,20.78,13.33,2253300.08,1445451.88,221925.12,3920677.08
,what,wut?359251,Penn Jillette,DN,9.46,Carpet,116043,12.5,6.3,1450537.5,731070.9,206380.15,2387988.55
		359285,Apple,TX,8.19,Distressed Red Oak,127033,18.57,23.33,2359002.81,2963679.89,435927.71,5758610.41

359304,"Monsters Inc.",RI,7,Carpet,41826,12.5,6.3,522825,263503.8,55043.02,841371.82
359361,"Microsoft, Inc.",TX,8.19,Dirt,84401,0.78,3.33,65832.78,281055.33,28410.14,375298.25
359431,Elon Musk,II,9.46,Granite,21149,72.5,29.25,1533302.5,618608.25,203570.76,2355481.51
359504,Grace Murray Hopper,OH,7.14,Wood,207553,12.5,9.25,2594412.5,1919865.25,322319.43,4836597.18
