OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
105882,"Tractor Supply Co.",XX,9.46,Asphalt,176470,10.78,13.33,1902346.6,2352345.1,402493.83,4657185.53
105898,Charles Darwin,XX,9.46,Mosaic Tile,212214,18.5,49.25,3925959,10451539.5,1360111.36,15737609.86
105974,The Boring Company,XX,9.46,Wood,162298,12.5,9.25,2028725,1501256.5,333936.25,3863917.75
106044,Charles Darwin,XX,9.46,Wood,49584,12.5,9.25,619800,458652,102021.56,1180473.56
106115,Apple,AK,1.76,Marble,64483,88.73,34.25,5721576.59,2208542.75,139570.1,8069689.44
106184,Monty Hall,KY,6,Marble,256901,88.73,34.25,22794825.73,8798859.25,1895621.1,33489306.08
106204,Charles Babbage,II,9.46,Asphalt,99811,10.78,13.33,1075962.58,1330480.63,227649.53,2634092.74
106204,Charles Babbage,RI,7,Straw,192086,1.8,3.25,345754.8,624279.5,67902.4,1037936.7
106214,Thomas J. Watson,RI,7,Laminate,4846,4.5,9.8,21807,47490.8,4850.85,74148.65
106297,Bill Gates,RI,7,Straw,66756,1.8,3.25,120160.8,216957,23598.25,360716.05
		106346,The Boring Company,AK,1.76,Mosaic Tile,70084,18.5,49.25,1296554,3451637,83568.16,4831759.16
106400,"Microsoft, Inc.",LO,9.46,Wood,230644,12.5,9.25,2883050,2133457,474561.56,5491068.56
106400,Elon Musk,KY,6,Laminate,42510,4.5,9.8,191295,416598,36473.58,644366.58
106495,"Tractor Supply Co.",OH,7.14,Trampoline,252925,20.78,13.33,5255781.5,3371490.25,615987.2,9243258.95
106574,"Alphabet",DN,9.46,Dirt,104523,0.78,3.33,81527.94,348061.59,40639.17,470228.7
106649,Charles Darwin,DN,9.46,Carpet,213915,12.5,6.3,2673937.5,1347664.5,380443.55,4402045.55

106651,Bill Gates,ZZ,9.46,Distressed Red Oak,246401,18.57,23.33,4575666.57,5748535.33,976669.5,11300871.4
106657,Jaden Smith,RI,7,Carpet,295966,12.5,6.3,3699575,1864585.8,389491.26,5953652.06
106735,"Microsoft, Inc.",OH,7.14,Laminate,174214,4.5,9.8,783963,1707297.2,177875.98,2669136.18
106818,"Adams, Douglas",ZZ,9.46,Laminate,63617,4.5,9.8,286276.5,623446.6,86059.81,995782.91
106855,"Alphabet",HI,4.35,Distressed Red Oak,143134,18.57,23.33,2657998.38,3339316.22,260883.19,6258197.79
		106855,Charles Babbage,XX,9.46,Straw,4855,1.8,3.25,8739,15778.75,2319.38,26837.13
106867,Monty Hall,WY,9.46,Distressed Red Oak,20226,18.57,23.33,375596.82,471872.58,80170.61,927640.01
106954,Jaden Smith,DN,9.46,Asphalt,237119,10.78,13.33,2556142.82,3160796.27,540822.44,6257761.53
107024,"Alan M. Galloway, Sr.",OH,7.14,Asphalt,219154,10.78,13.33,2362480.12,2921322.82,377263.53,5661066.47
107057,Charles Babbage,WY,9.46,Disco Light Up Panels,114383,40.78,23.33,4664538.74,2668555.39,693710.7,8026804.83
107090,The Boring Company,XX,9.46,Asphalt,237205,10.78,13.33,2557069.9,3161942.65,541018.59,6260031.14
